house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life
Mass,Nom,Real,CH,Hhigh,HP-Ro,1,2777.1608131,1156.84317299,57767.342138,3934.0039860899997,2064.88992,370.5882353,2435.4781553000003,6369.48214139
Mass,Nom,Real,CH,Hhigh,HP-Ro,2,2777.1608131,1685.61986393,68234.94213799998,4462.78067703,2064.88992,370.5882353,2435.4781553000003,6898.258832330001
Mass,Nom,Real,CH,Hhigh,HP-Ro,3,2777.1608131,2371.2111473,80726.54213799999,5148.3719604,2064.88992,494.1176471,2559.0075671,7707.379527499999
Mass,Nom,Real,CH,Hhigh,HP-Ro,4,2777.1608131,3196.4449752,97321.142138,5973.6057883,2064.88992,642.3529412,2707.2428612000003,8680.8486495
Mass,Nom,Real,CH,Hhigh,HP-Ro,5,2777.1608131,3791.0008338999996,107814.04213799999,6568.161647,2064.88992,642.3529412,2707.2428612000003,9275.404508200001
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HP,1,5416.61738421,291.9505536,72486.91952920001,5708.567937809999,1571.6156074,494.1176471,2065.7332545,7774.301192309999
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HP,2,5416.61738421,427.30174832,75087.53794960001,5843.91913253,1571.6156074,494.1176471,2065.7332545,7909.65238703
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HP,3,5416.61738421,597.98996033,78103.4674244,6014.60734454,1571.6156074,617.6470588,2189.2626662000002,8203.87001074
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HP,4,5416.61738421,799.6598528100001,81997.4125498,6216.27723702,1571.6156074,802.9411765,2374.5567839,8590.83402092
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HP,5,5416.61738421,947.55409452,84592.35531560001,6364.17147873,1571.6156074,802.9411765,2374.5567839,8738.72826263
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HPo,1,5416.61738421,305.57916568,72719.07225000001,5722.19654989,1571.6156074,555.8823529,2127.4979603,7849.69451019
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HPo,2,5416.61738421,440.9416675,75323.3024214,5857.55905171,1571.6156074,555.8823529,2127.4979603,7985.05701201
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HPo,3,5416.61738421,619.8489847,78484.892189,6036.46636891,1571.6156074,648.5294118,2220.1450192,8256.61138811
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HPo,4,5416.61738421,837.44612145,82680.23934720001,6254.06350566,1571.6156074,864.7058824,2436.3214898,8690.384995460001
Mass,Nom,Real,CH,Hhigh,HPl_Rb-HPo,5,5416.61738421,986.09365499,85280.4267392,6402.7110391999995,1571.6156074,864.7058824,2436.3214898,8839.032529
Mass,Nom,Real,CH,Hhigh,HPl_Rb-R,1,5416.61738421,1109.0985507999999,89097.33047600002,6525.71593501,1571.6156074,308.8235294,1880.4391368000001,8406.15507181
Mass,Nom,Real,CH,Hhigh,HPl_Rb-R,2,5416.61738421,1641.43353946,99580.33047600002,7058.05092367,1571.6156074,308.8235294,1880.4391368000001,8938.49006047
Mass,Nom,Real,CH,Hhigh,HPl_Rb-R,3,5416.61738421,2296.2689032,111508.73047600001,7712.88628741,1571.6156074,395.2941176,1966.909725,9679.79601241
Mass,Nom,Real,CH,Hhigh,HPl_Rb-R,4,5416.61738421,3059.0651384000003,126968.130476,8475.68252261,1571.6156074,617.6470588,2189.2626662000002,10664.945188810001
Mass,Nom,Real,CH,Hhigh,HPl_Rb-R,5,5416.61738421,3654.8247219,137472.03047599999,9071.44210611,1571.6156074,617.6470588,2189.2626662000002,11260.70477231
Mass,Nom,Real,CH,Hhigh,HPl_Rb-Ro,1,5416.61738421,1156.84317299,89966.33047600002,6573.4605572,1571.6156074,370.5882353,1942.2038427,8515.6643999
Mass,Nom,Real,CH,Hhigh,HPl_Rb-Ro,2,5416.61738421,1685.61986393,100433.93047600001,7102.23724814,1571.6156074,370.5882353,1942.2038427,9044.44109084
Mass,Nom,Real,CH,Hhigh,HPl_Rb-Ro,3,5416.61738421,2371.2111473,112925.530476,7787.82853151,1571.6156074,494.1176471,2065.7332545,9853.56178601
Mass,Nom,Real,CH,Hhigh,HPl_Rb-Ro,4,5416.61738421,3196.4449752,129520.130476,8613.06235941,1571.6156074,642.3529412,2213.9685486,10827.03090801
Mass,Nom,Real,CH,Hhigh,HPl_Rb-Ro,5,5416.61738421,3791.0008338999996,140013.03047599999,9207.61821811,1571.6156074,642.3529412,2213.9685486,11421.58676671
Mass,Nom,Real,CH,Hhigh,HYD1000-HYD1000,3,NA,NA,67111.03487,4866.2393408,NA,NA,4418.979746,9285.2190868
Mass,Nom,Real,CH,Hhigh,HYD1000-HYD1000,4,NA,NA,70102.793508,5037.7193861,NA,NA,4418.979746,9456.699132099999
Mass,Nom,Real,CH,Hhigh,HYD1000-HYD1000,5,NA,NA,73216.196416,5229.3916513,NA,NA,4418.979746,9648.371397300001
Mass,Nom,Real,CH,Hhigh,HYD200-HYD200,3,NA,NA,62248.700734000005,4423.0731561,NA,NA,3489.813971,7912.887127100001
Mass,Nom,Real,CH,Hhigh,HYD200-HYD200,4,NA,NA,65308.604944,4578.4402669,NA,NA,3489.813971,8068.254237900001
Mass,Nom,Real,CH,Hhigh,HYD200-HYD200,5,NA,NA,68510.981308,4759.4016119,NA,NA,3489.813971,8249.2155829
Mass,Nom,Real,CH,Hhigh,HYD500-HYD500,3,NA,NA,64200.480652,4589.9514703,NA,NA,3985.223061,8575.174531300001
Mass,Nom,Real,CH,Hhigh,HYD500-HYD500,4,NA,NA,67250.57295,4750.9584507,NA,NA,3985.223061,8736.1815117
Mass,Nom,Real,CH,Hhigh,HYD500-HYD500,5,NA,NA,70449.499054,4935.5846282,NA,NA,3985.223061,8920.8076892
Mass,Nom,Real,CH,Hhigh,R-HP,1,9458.1069652,291.9505536,127358.42269920002,9750.0575188,1057.411765,494.1176471,1551.5294121000002,11301.5869309
Mass,Nom,Real,CH,Hhigh,R-HP,2,9458.1069652,427.30174832,129959.0411196,9885.408713519999,1057.411765,494.1176471,1551.5294121000002,11436.93812562
Mass,Nom,Real,CH,Hhigh,R-HP,3,9458.1069652,597.98996033,132974.97059440002,10056.096925529999,1057.411765,617.6470588,1675.0588238,11731.155749329999
Mass,Nom,Real,CH,Hhigh,R-HP,4,9458.1069652,799.6598528100001,136868.9157198,10257.766818009999,1057.411765,802.9411765,1860.3529415,12118.119759509998
Mass,Nom,Real,CH,Hhigh,R-HP,5,9458.1069652,947.55409452,139463.8584856,10405.66105972,1057.411765,802.9411765,1860.3529415,12266.014001219999
Mass,Nom,Real,CH,Hhigh,R-HPo,1,9458.1069652,305.57916568,127590.57542000002,9763.68613088,1057.411765,555.8823529,1613.2941179,11376.98024878
Mass,Nom,Real,CH,Hhigh,R-HPo,2,9458.1069652,440.9416675,130194.8055914,9899.0486327,1057.411765,555.8823529,1613.2941179,11512.3427506
Mass,Nom,Real,CH,Hhigh,R-HPo,3,9458.1069652,619.8489847,133356.39535900002,10077.955949899999,1057.411765,648.5294118,1705.9411768,11783.897126699998
Mass,Nom,Real,CH,Hhigh,R-HPo,4,9458.1069652,837.44612145,137551.7425172,10295.55308665,1057.411765,864.7058824,1922.1176474,12217.67073405
Mass,Nom,Real,CH,Hhigh,R-HPo,5,9458.1069652,986.09365499,140151.9299092,10444.20062019,1057.411765,864.7058824,1922.1176474,12366.31826759
Mass,Nom,Real,CH,Hhigh,R-R,1,9458.1069652,1109.0985507999999,143968.833646,10567.205516,1057.411765,308.8235294,1366.2352944,11933.4408104
Mass,Nom,Real,CH,Hhigh,R-R,2,9458.1069652,1641.43353946,154451.833646,11099.540504659999,1057.411765,308.8235294,1366.2352944,12465.775799059998
Mass,Nom,Real,CH,Hhigh,R-R,3,9458.1069652,2296.2689032,166380.233646,11754.375868399999,1057.411765,395.2941176,1452.7058826,13207.081750999998
Mass,Nom,Real,CH,Hhigh,R-R,4,9458.1069652,3059.0651384000003,181839.633646,12517.1721036,1057.411765,617.6470588,1675.0588238,14192.2309274
Mass,Nom,Real,CH,Hhigh,R-R,5,9458.1069652,3654.8247219,192343.53364600003,13112.9316871,1057.411765,617.6470588,1675.0588238,14787.9905109
Mass,Nom,Real,CH,Hhigh,R-Ro,1,9458.1069652,1156.84317299,144837.833646,10614.950138189999,1057.411765,370.5882353,1428.0000003,12042.95013849
Mass,Nom,Real,CH,Hhigh,R-Ro,2,9458.1069652,1685.61986393,155305.433646,11143.72682913,1057.411765,370.5882353,1428.0000003,12571.726829430001
Mass,Nom,Real,CH,Hhigh,R-Ro,3,9458.1069652,2371.2111473,167797.03364600003,11829.3181125,1057.411765,494.1176471,1551.5294121000002,13380.8475246
Mass,Nom,Real,CH,Hhigh,R-Ro,4,9458.1069652,3196.4449752,184391.633646,12654.5519404,1057.411765,642.3529412,1699.7647062,14354.3166466
Mass,Nom,Real,CH,Hhigh,R-Ro,5,9458.1069652,3791.0008338999996,194884.53364600003,13249.1077991,1057.411765,642.3529412,1699.7647062,14948.8725053
Mass,Nom,Real,CH,Hlow,HP-HP,1,3614.934008,371.47528540999997,40287.9311912,3986.40929341,2064.88992,494.1176471,2559.0075671,6545.41686051
Mass,Nom,Real,CH,Hlow,HP-HP,2,3614.934008,544.11605501,42888.5496116,4159.05006301,2064.88992,494.1176471,2559.0075671,6718.057630109999
Mass,Nom,Real,CH,Hlow,HP-HP,3,3614.934008,760.76233897,45904.479086399995,4375.69634697,2064.88992,617.6470588,2682.5369788,7058.23332577
Mass,Nom,Real,CH,Hlow,HP-HP,4,3614.934008,999.66156196,49798.4242118,4614.59556996,2064.88992,802.9411765,2867.8310965,7482.42666646
Mass,Nom,Real,CH,Hlow,HP-HP,5,3614.934008,1165.16511904,52393.366977599995,4780.09912704,2064.88992,802.9411765,2867.8310965,7647.93022354
Mass,Nom,Real,CH,Hlow,HP-HPo,1,3614.934008,388.16696296,40520.083911999995,4003.10097096,2064.88992,555.8823529,2620.7722729,6623.87324386
Mass,Nom,Real,CH,Hlow,HP-HPo,2,3614.934008,560.85486867,43124.3140834,4175.78887667,2064.88992,555.8823529,2620.7722729,6796.5611495699995
Mass,Nom,Real,CH,Hlow,HP-HPo,3,3614.934008,787.9200730599999,46285.903850999995,4402.85408106,2064.88992,648.5294118,2713.4193318000002,7116.2734128600005
Mass,Nom,Real,CH,Hlow,HP-HPo,4,3614.934008,1047.9843959099999,50481.251009199994,4662.91840391,2064.88992,864.7058824,2929.5958024,7592.51420631
Mass,Nom,Real,CH,Hlow,HP-HPo,5,3614.934008,1214.05421289,53081.438401199994,4828.98822089,2064.88992,864.7058824,2929.5958024,7758.58402329
Mass,Nom,Real,CH,Hlow,HP-R,1,3614.934008,1387.40597499,56898.342138,5002.33998299,2064.88992,308.8235294,2373.7134494,7376.05343239
Mass,Nom,Real,CH,Hlow,HP-R,2,3614.934008,2062.83292671,67381.34213799999,5677.76693471,2064.88992,308.8235294,2373.7134494,8051.48038411
Mass,Nom,Real,CH,Hlow,HP-R,3,3614.934008,2879.0005874,79309.742138,6493.9345954,2064.88992,395.2941176,2460.1840376,8954.118633
Mass,Nom,Real,CH,Hlow,HP-R,4,3614.934008,3756.4114322,94769.142138,7371.3454402,2064.88992,617.6470588,2682.5369788,10053.882419
Mass,Nom,Real,CH,Hlow,HP-R,5,3614.934008,4416.3740267,105273.04213799999,8031.3080347000005,2064.88992,617.6470588,2682.5369788,10713.8450135
Mass,Nom,Real,CH,Hlow,HP-Ro,1,3614.934008,1442.95954268,57767.342138,5057.89355068,2064.88992,370.5882353,2435.4781553000003,7493.37170598
Mass,Nom,Real,CH,Hlow,HP-Ro,2,3614.934008,2115.45571569,68234.94213799998,5730.38972369,2064.88992,370.5882353,2435.4781553000003,8165.8678789900005
Mass,Nom,Real,CH,Hlow,HP-Ro,3,3614.934008,2967.2467382,80726.54213799999,6582.1807462,2064.88992,494.1176471,2559.0075671,9141.1883133
Mass,Nom,Real,CH,Hlow,HP-Ro,4,3614.934008,3921.3697744,97321.142138,7536.3037824,2064.88992,642.3529412,2707.2428612000003,10243.5466436
Mass,Nom,Real,CH,Hlow,HP-Ro,5,3614.934008,4577.8476014,107814.04213799999,8192.7816094,2064.88992,642.3529412,2707.2428612000003,10900.024470600001
Mass,Nom,Real,CH,Hlow,HPl_Rb-HP,1,7032.15516104,371.47528540999997,72486.91952920001,7403.63044645,1571.6156074,494.1176471,2065.7332545,9469.36370095
Mass,Nom,Real,CH,Hlow,HPl_Rb-HP,2,7032.15516104,544.11605501,75087.53794960001,7576.27121605,1571.6156074,494.1176471,2065.7332545,9642.00447055
Mass,Nom,Real,CH,Hlow,HPl_Rb-HP,3,7032.15516104,760.76233897,78103.4674244,7792.91750001,1571.6156074,617.6470588,2189.2626662000002,9982.18016621
Mass,Nom,Real,CH,Hlow,HPl_Rb-HP,4,7032.15516104,999.66156196,81997.4125498,8031.816723,1571.6156074,802.9411765,2374.5567839,10406.3735069
Mass,Nom,Real,CH,Hlow,HPl_Rb-HP,5,7032.15516104,1165.16511904,84592.35531560001,8197.320280079999,1571.6156074,802.9411765,2374.5567839,10571.877063979999
Mass,Nom,Real,CH,Hlow,HPl_Rb-HPo,1,7032.15516104,388.16696296,72719.07225000001,7420.322123999999,1571.6156074,555.8823529,2127.4979603,9547.8200843
Mass,Nom,Real,CH,Hlow,HPl_Rb-HPo,2,7032.15516104,560.85486867,75323.3024214,7593.01002971,1571.6156074,555.8823529,2127.4979603,9720.507990009999
Mass,Nom,Real,CH,Hlow,HPl_Rb-HPo,3,7032.15516104,787.9200730599999,78484.892189,7820.0752341,1571.6156074,648.5294118,2220.1450192,10040.2202533
Mass,Nom,Real,CH,Hlow,HPl_Rb-HPo,4,7032.15516104,1047.9843959099999,82680.23934720001,8080.13955695,1571.6156074,864.7058824,2436.3214898,10516.46104675
Mass,Nom,Real,CH,Hlow,HPl_Rb-HPo,5,7032.15516104,1214.05421289,85280.4267392,8246.20937393,1571.6156074,864.7058824,2436.3214898,10682.53086373
Mass,Nom,Real,CH,Hlow,HPl_Rb-R,1,7032.15516104,1387.40597499,89097.33047600002,8419.561136029999,1571.6156074,308.8235294,1880.4391368000001,10300.000272829999
Mass,Nom,Real,CH,Hlow,HPl_Rb-R,2,7032.15516104,2062.83292671,99580.33047600002,9094.98808775,1571.6156074,308.8235294,1880.4391368000001,10975.42722455
Mass,Nom,Real,CH,Hlow,HPl_Rb-R,3,7032.15516104,2879.0005874,111508.73047600001,9911.15574844,1571.6156074,395.2941176,1966.909725,11878.06547344
Mass,Nom,Real,CH,Hlow,HPl_Rb-R,4,7032.15516104,3756.4114322,126968.130476,10788.56659324,1571.6156074,617.6470588,2189.2626662000002,12977.82925944
Mass,Nom,Real,CH,Hlow,HPl_Rb-R,5,7032.15516104,4416.3740267,137472.03047599999,11448.52918774,1571.6156074,617.6470588,2189.2626662000002,13637.79185394
Mass,Nom,Real,CH,Hlow,HPl_Rb-Ro,1,7032.15516104,1442.95954268,89966.33047600002,8475.114703719999,1571.6156074,370.5882353,1942.2038427,10417.31854642
Mass,Nom,Real,CH,Hlow,HPl_Rb-Ro,2,7032.15516104,2115.45571569,100433.93047600001,9147.61087673,1571.6156074,370.5882353,1942.2038427,11089.81471943
Mass,Nom,Real,CH,Hlow,HPl_Rb-Ro,3,7032.15516104,2967.2467382,112925.530476,9999.40189924,1571.6156074,494.1176471,2065.7332545,12065.13515374
Mass,Nom,Real,CH,Hlow,HPl_Rb-Ro,4,7032.15516104,3921.3697744,129520.130476,10953.52493544,1571.6156074,642.3529412,2213.9685486,13167.49348404
Mass,Nom,Real,CH,Hlow,HPl_Rb-Ro,5,7032.15516104,4577.8476014,140013.03047599999,11610.002762439999,1571.6156074,642.3529412,2213.9685486,13823.971311039999
Mass,Nom,Real,CH,Hlow,HYD1000-HYD1000,3,NA,NA,67111.03487,6388.225271,NA,NA,4418.979746,10807.205017
Mass,Nom,Real,CH,Hlow,HYD1000-HYD1000,4,NA,NA,70102.793508,6580.706912,NA,NA,4418.979746,10999.686657999999
Mass,Nom,Real,CH,Hlow,HYD1000-HYD1000,5,NA,NA,73216.196416,6795.9843798,NA,NA,4418.979746,11214.964125800001
Mass,Nom,Real,CH,Hlow,HYD200-HYD200,3,NA,NA,62248.700734000005,5847.7019241,NA,NA,3489.813971,9337.5158951
Mass,Nom,Real,CH,Hlow,HYD200-HYD200,4,NA,NA,65308.604944,6026.7816795,NA,NA,3489.813971,9516.5956505
Mass,Nom,Real,CH,Hlow,HYD200-HYD200,5,NA,NA,68510.981308,6236.5682988,NA,NA,3489.813971,9726.3822698
Mass,Nom,Real,CH,Hlow,HYD500-HYD500,3,NA,NA,64200.480652,6037.6455967,NA,NA,3985.223061,10022.8686577
Mass,Nom,Real,CH,Hlow,HYD500-HYD500,4,NA,NA,67250.57295,6220.7642792999995,NA,NA,3985.223061,10205.9873403
Mass,Nom,Real,CH,Hlow,HYD500-HYD500,5,NA,NA,70449.499054,6433.6363359,NA,NA,3985.223061,10418.8593969
Mass,Nom,Real,CH,Hlow,R-HP,1,12278.612766,371.47528540999997,127358.42269920002,12650.08805141,1057.411765,494.1176471,1551.5294121000002,14201.617463510001
Mass,Nom,Real,CH,Hlow,R-HP,2,12278.612766,544.11605501,129959.0411196,12822.72882101,1057.411765,494.1176471,1551.5294121000002,14374.25823311
Mass,Nom,Real,CH,Hlow,R-HP,3,12278.612766,760.76233897,132974.97059440002,13039.37510497,1057.411765,617.6470588,1675.0588238,14714.43392877
Mass,Nom,Real,CH,Hlow,R-HP,4,12278.612766,999.66156196,136868.9157198,13278.27432796,1057.411765,802.9411765,1860.3529415,15138.62726946
Mass,Nom,Real,CH,Hlow,R-HP,5,12278.612766,1165.16511904,139463.8584856,13443.777885040001,1057.411765,802.9411765,1860.3529415,15304.13082654
Mass,Nom,Real,CH,Hlow,R-HPo,1,12278.612766,388.16696296,127590.57542000002,12666.77972896,1057.411765,555.8823529,1613.2941179,14280.07384686
Mass,Nom,Real,CH,Hlow,R-HPo,2,12278.612766,560.85486867,130194.8055914,12839.46763467,1057.411765,555.8823529,1613.2941179,14452.76175257
Mass,Nom,Real,CH,Hlow,R-HPo,3,12278.612766,787.9200730599999,133356.39535900002,13066.53283906,1057.411765,648.5294118,1705.9411768,14772.47401586
Mass,Nom,Real,CH,Hlow,R-HPo,4,12278.612766,1047.9843959099999,137551.7425172,13326.59716191,1057.411765,864.7058824,1922.1176474,15248.71480931
Mass,Nom,Real,CH,Hlow,R-HPo,5,12278.612766,1214.05421289,140151.9299092,13492.66697889,1057.411765,864.7058824,1922.1176474,15414.78462629
Mass,Nom,Real,CH,Hlow,R-R,1,12278.612766,1387.40597499,143968.833646,13666.01874099,1057.411765,308.8235294,1366.2352944,15032.25403539
Mass,Nom,Real,CH,Hlow,R-R,2,12278.612766,2062.83292671,154451.833646,14341.44569271,1057.411765,308.8235294,1366.2352944,15707.68098711
Mass,Nom,Real,CH,Hlow,R-R,3,12278.612766,2879.0005874,166380.233646,15157.6133534,1057.411765,395.2941176,1452.7058826,16610.319236
Mass,Nom,Real,CH,Hlow,R-R,4,12278.612766,3756.4114322,181839.633646,16035.0241982,1057.411765,617.6470588,1675.0588238,17710.083022
Mass,Nom,Real,CH,Hlow,R-R,5,12278.612766,4416.3740267,192343.53364600003,16694.9867927,1057.411765,617.6470588,1675.0588238,18370.0456165
Mass,Nom,Real,CH,Hlow,R-Ro,1,12278.612766,1442.95954268,144837.833646,13721.57230868,1057.411765,370.5882353,1428.0000003,15149.572308980001
Mass,Nom,Real,CH,Hlow,R-Ro,2,12278.612766,2115.45571569,155305.433646,14394.068481690001,1057.411765,370.5882353,1428.0000003,15822.068481990002
Mass,Nom,Real,CH,Hlow,R-Ro,3,12278.612766,2967.2467382,167797.03364600003,15245.8595042,1057.411765,494.1176471,1551.5294121000002,16797.3889163
Mass,Nom,Real,CH,Hlow,R-Ro,4,12278.612766,3921.3697744,184391.633646,16199.9825404,1057.411765,642.3529412,1699.7647062,17899.7472466
Mass,Nom,Real,CH,Hlow,R-Ro,5,12278.612766,4577.8476014,194884.53364600003,16856.460367400003,1057.411765,642.3529412,1699.7647062,18556.225073600002
Mod,H1,Ideal,AK,Hhigh,HP-HP,1,908.56415222,262.34730493,17285.4533324,1170.91145715,900.9046324,494.1176471,1395.0222795,2565.93373665
Mod,H1,Ideal,AK,Hhigh,HP-HP,2,908.56415222,388.65379477,19747.301734599998,1297.21794699,900.9046324,494.1176471,1395.0222795,2692.24022649
Mod,H1,Ideal,AK,Hhigh,HP-HP,3,908.56415222,544.25663454,22550.5180692,1452.82078676,900.9046324,617.6470588,1518.5516911999998,2971.3724779599997
Mod,H1,Ideal,AK,Hhigh,HP-HP,4,908.56415222,724.37414396,26104.111134199997,1632.93829618,900.9046324,802.9411765,1703.8458089,3336.78410508
Mod,H1,Ideal,AK,Hhigh,HP-HP,5,908.56415222,864.11879228,28581.560117,1772.6829444999998,900.9046324,802.9411765,1703.8458089,3476.5287534
Mod,H1,Ideal,AK,Hhigh,HP-HPo,1,908.56415222,273.05792178999997,17481.0067014,1181.62207401,900.9046324,555.8823529,1456.7869853,2638.40905931
Mod,H1,Ideal,AK,Hhigh,HP-HPo,2,908.56415222,399.39819532,19945.5439964,1307.9623475399999,900.9046324,555.8823529,1456.7869853,2764.7493328399996
Mod,H1,Ideal,AK,Hhigh,HP-HPo,3,908.56415222,562.03124157,22872.6565606,1470.59539379,900.9046324,648.5294118,1549.4340442,3020.0294379899997
Mod,H1,Ideal,AK,Hhigh,HP-HPo,4,908.56415222,755.2306354899999,26678.2447404,1663.79478771,900.9046324,864.7058824,1765.6105148,3429.40530251
Mod,H1,Ideal,AK,Hhigh,HP-HPo,5,908.56415222,896.50412935,29155.5078936,1805.06828157,900.9046324,864.7058824,1765.6105148,3570.67879637
Mod,H1,Ideal,AK,Hhigh,HP-R,1,908.56415222,1109.0985507999999,34346.418469,2017.66270302,900.9046324,308.8235294,1209.7281618,3227.39086482
Mod,H1,Ideal,AK,Hhigh,HP-R,2,908.56415222,1641.43353946,44829.418469,2549.99769168,900.9046324,308.8235294,1209.7281618,3759.7258534800003
Mod,H1,Ideal,AK,Hhigh,HP-R,3,908.56415222,2296.2689032,56757.818469000005,3204.8330554199997,900.9046324,395.2941176,1296.19875,4501.03180542
Mod,H1,Ideal,AK,Hhigh,HP-R,4,908.56415222,3059.0651384000003,72217.218469,3967.62929062,900.9046324,617.6470588,1518.5516911999998,5486.18098182
Mod,H1,Ideal,AK,Hhigh,HP-R,5,908.56415222,3654.8247219,82721.11846900001,4563.38887412,900.9046324,617.6470588,1518.5516911999998,6081.940565319999
Mod,H1,Ideal,AK,Hhigh,HP-Ro,1,908.56415222,1156.84317299,35215.418469,2065.40732521,900.9046324,370.5882353,1271.4928677,3336.9001929100004
Mod,H1,Ideal,AK,Hhigh,HP-Ro,2,908.56415222,1685.61986393,45683.018469,2594.18401615,900.9046324,370.5882353,1271.4928677,3865.67688385
Mod,H1,Ideal,AK,Hhigh,HP-Ro,3,908.56415222,2371.2111473,58174.618469,3279.77529952,900.9046324,494.1176471,1395.0222795,4674.79757902
Mod,H1,Ideal,AK,Hhigh,HP-Ro,4,908.56415222,3196.4449752,74769.218469,4105.0091274199995,900.9046324,642.3529412,1543.2575736,5648.266701019999
Mod,H1,Ideal,AK,Hhigh,HP-Ro,5,908.56415222,3791.0008338999996,85262.11846900001,4699.56498612,900.9046324,642.3529412,1543.2575736,6242.82255972
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HP,1,1701.93803921,262.34730493,27467.8995052,1964.28534414,1798.5882356000002,494.1176471,2292.7058827,4256.99122684
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HP,2,1701.93803921,388.65379477,29929.7479074,2090.59183398,1798.5882356000002,494.1176471,2292.7058827,4383.29771668
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HP,3,1701.93803921,544.25663454,32732.964242,2246.19467375,1798.5882356000002,617.6470588,2416.2352944000004,4662.429968150001
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HP,4,1701.93803921,724.37414396,36286.557306999995,2426.31218317,1798.5882356000002,802.9411765,2601.5294121,5027.84159527
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HP,5,1701.93803921,864.11879228,38764.0062898,2566.05683149,1798.5882356000002,802.9411765,2601.5294121,5167.58624359
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,1,1701.93803921,273.05792178999997,27663.4528742,1974.995961,1798.5882356000002,555.8823529,2354.4705885000003,4329.466549500001
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,2,1701.93803921,399.39819532,30127.9901692,2101.33623453,1798.5882356000002,555.8823529,2354.4705885000003,4455.8068230300005
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,3,1701.93803921,562.03124157,33055.1027334,2263.96928078,1798.5882356000002,648.5294118,2447.1176474000004,4711.0869281800005
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,4,1701.93803921,755.2306354899999,36860.6909132,2457.1686747,1798.5882356000002,864.7058824,2663.2941180000003,5120.4627927
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,5,1701.93803921,896.50412935,39337.9540664,2598.44216856,1798.5882356000002,864.7058824,2663.2941180000003,5261.736286560001
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-R,1,1701.93803921,1109.0985507999999,44528.8646418,2811.03659001,1798.5882356000002,308.8235294,2107.4117650000003,4918.44835501
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-R,2,1701.93803921,1641.43353946,55011.8646418,3343.37157867,1798.5882356000002,308.8235294,2107.4117650000003,5450.78334367
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-R,3,1701.93803921,2296.2689032,66940.26464180001,3998.20694241,1798.5882356000002,395.2941176,2193.8823532,6192.08929561
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-R,4,1701.93803921,3059.0651384000003,82399.6646418,4761.00317761,1798.5882356000002,617.6470588,2416.2352944000004,7177.238472010001
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-R,5,1701.93803921,3654.8247219,92903.5646418,5356.762761110001,1798.5882356000002,617.6470588,2416.2352944000004,7772.998055510001
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,1,1701.93803921,1156.84317299,45397.8646418,2858.7812122,1798.5882356000002,370.5882353,2169.1764709000004,5027.9576831
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,2,1701.93803921,1685.61986393,55865.4646418,3387.5579031400002,1798.5882356000002,370.5882353,2169.1764709000004,5556.734374040001
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,3,1701.93803921,2371.2111473,68357.06464180001,4073.1491865099997,1798.5882356000002,494.1176471,2292.7058827,6365.85506921
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,4,1701.93803921,3196.4449752,84951.6646418,4898.38301441,1798.5882356000002,642.3529412,2440.9411768,7339.32419121
Mod,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,5,1701.93803921,3791.0008338999996,95444.5646418,5492.93887311,1798.5882356000002,642.3529412,2440.9411768,7933.88004991
Mod,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,3,NA,NA,34032.377456,2193.4065972,NA,NA,4221.950334,6415.3569312
Mod,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,4,NA,NA,37064.705876,2350.05536045,NA,NA,4221.950334,6572.00569445
Mod,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,5,NA,NA,40152.52164,2531.4928849,NA,NA,4221.950334,6753.4432189
