house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,1679.514085873468,23328.527821193657,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7753.861289373468
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,1230.283696411116,11135.835785899315,833.7807930000001,34.39267655,4.221680447,40.8013688,0,2143.480215208116
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,202.8385965337946,1648.7852530191615,260.6117315,10.46295479,1.367578355,12.423650609999997,0,487.7045117887946
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,1027.4450998773214,9487.05053288015,573.1690614,23.92972175,2.854102092,28.37771819,0,1655.7757033093212
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8,NA,898.3920734748629,11342.42930802875,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,3778.7248670448625
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,603.1978738127001,7965.460262396259,826.9997436999998,17.52592378,49.36444432999999,152.484381,627.1897679,2276.7621345227
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2204.2536525782657,32680.60253817034,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9116.658911278268
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2370.119464237578,35817.73422561584,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9282.524722937578
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2553.357432407285,38971.78516997633,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9465.762691107286
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,1882.1940788417926,27329.972047923242,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8422.186143341793
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2023.4446111140167,30143.769926012756,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8563.436675614015
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2188.152467798696,33089.532845512316,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8728.144532298695
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,1962.7364959264582,29364.28654695003,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8495.475725626458
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2119.13858902215,32462.871823591435,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8651.877818722149
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2298.70012043789,35681.14662582105,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8831.439350137889
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2922.0779714010746,37756.961331829305,911.6991905000001,38.89839479,4.400098522,46.09699423,0,3923.1726494430745
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,978.8377920481684,11494.406411444526,338.5301291,14.96867304,1.545996429,17.71927605,0,1351.6018666671685
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,1943.2401793529066,26262.554920384788,573.1690614,23.92972175,2.854102092,28.37771819,0,2571.570782784907
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8,NA,1230.1618834680087,11342.42930802875,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,4110.494677038008
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,823.2587040353477,7965.460262396259,826.9997436999998,17.52592378,49.36444432999999,152.484381,627.1897679,2496.8229647453477
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2892.721327071705,32680.60253817034,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9805.126585771704
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,3078.8532937175637,35817.73422561584,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9991.258552417563
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,3282.0512132045183,38971.78516997633,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,10194.45647190452
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2511.0258823482613,27329.972047923242,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,9051.01794684826
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2675.61620546991,30143.769926012756,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,9215.608269969909
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2864.6032202364,33089.532845512316,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,9404.595284736399
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2579.1125561203685,29364.28654695003,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9111.851785820369
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2756.263096702393,32462.871823591435,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9289.002326402393
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2958.12950200163,35681.14662582105,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9490.86873170163
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,3999.7546099201286,37756.961331829305,911.6991905000001,38.89839479,4.400098522,46.09699423,0,5000.849287962128
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1350.5831202515346,11494.406411444526,338.5301291,14.96867304,1.545996429,17.71927605,0,1723.3471948705348
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2649.1714896685944,26262.554920384788,573.1690614,23.92972175,2.854102092,28.37771819,0,3277.5020931005943
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,939.2639804875474,13080.438658650453,1534.508245,36.84429465,92.15653846000001,284.4334613,1321.899557,4209.106076897548
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,577.7700469566023,8059.431615396971,959.725892,20.86281041,68.56242082,173.1334613,673.3701455,2473.4247769866024
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2119.7361946777833,32820.09689783262,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,9490.533479377782
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2266.543581138685,35634.00168331389,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,9637.340865838685
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2438.869065478867,38586.813503376005,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,9809.666350178866
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1679.6007584692047,25924.143804794327,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,8597.610397669205
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1794.4957069312254,28326.48935909748,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,8712.505346131225
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,1933.933788820792,30858.17920425125,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,8851.943428020792
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2097.1136760242357,32480.795390947867,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9248.993832724236
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2245.3749469779045,35454.141351813196,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9397.255103677904
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2417.6325016954515,38560.80886910348,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9569.512658395452
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,3690.032019309108,51487.944556249735,1041.563186,46.4079252,4.69746198,54.923036620000005,0,4837.623629109108
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1341.95307652401,18646.432836746353,364.50292819999993,16.47057912,1.6054691209999998,19.48448453,0,1744.0165374950095
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2348.0789427850978,32841.511719503374,677.0602581,29.93734608,3.091992859,35.4385521,0,3093.6070919240983
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,1392.7714112109106,13080.438658650453,1534.508245,36.84429465,92.15653846000001,284.4334613,1321.899557,4662.61350762091
