house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,Nom,Real,CH,Hlow,Rb,NA,NA,7,NA,NA,2045,527,2045,2073.64123,2073.64123,NA,NA,0.926224786,228.2539908,0.110074003,NA,NA,NA,NA,C0,NA,NA,NA,NA,425.4843281,18.19875336,1.046160662,29.26323529,0,228.2539908,20.261158480952382,0.8666073028571429,0.04981717438095238,1.3934873947619049,0,2073.64123,0.926224786
Mass,Nom,Real,CH,Hlow,Rl,NA,NA,8.5,NA,NA,2045,515,2045,3460.596662,3460.596662,NA,NA,1.715038324,336.0504463,0.097107661,NA,NA,NA,NA,C0,NA,NA,NA,NA,500.7182707,21.41664853,1.231142307,34.43754706,0,336.0504463,23.843727176190477,1.0198404061904762,0.05862582414285714,1.6398831933333333,0,3460.596662,1.715038324
Mod,H1,Ideal,AK,Hhigh,HP,NA,NA,NA,6.5,NA,2045,790,2045,551.4008395,2262.188029,4.102619849,NA,0.349578428,49.06507034,0.088982582,NA,NA,NA,NA,C0,NA,NA,NA,NA,1442.576471,26.72282224,86.84117647,273.8882353,1816.252941,49.06507034,68.69411766666667,1.2725153447619046,4.135294117619047,13.04229691904762,86.48823528571428,551.4008395,0.349578428
Mod,H1,Ideal,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,2045,598,2045,436.7886287,1684.737356,3.857099853,NA,0.295661971,38.22030754,0.087502982000000007,NA,NA,NA,NA,C0,NA,NA,NA,NA,599.1176471,11.35827848,23.47058824,86,542.2941176,38.22030754,28.529411766666666,0.5408704038095238,1.117647059047619,4.095238095238095,25.82352940952381,436.7886287,0.295661971
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2045,7003,2045,1546.926248,4806.848133,3.300412194,876.1004334,0.776515076,112.6318574,0.072810102,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,112.6318574,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1546.926248,0.776515076
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2045,7019,2045,1684.759358,5277.732156,3.31043429,867.7591511,0.782435777,119.7786054,0.071095379,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,119.7786054,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1684.759358,0.782435777
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2045,7035,2045,1825.11462,5750.801622,3.315295619,862.5129576,0.84774026,128.1673587,0.070224279,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,128.1673587,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1825.11462,0.84774026
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2045,6907,2045,1489.869273,4288.533333,3.064591436,351.5787153,0.732283949,108.5744152,0.072875129,10.2776423,1,-473.3592159,114,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,108.5744152,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1489.869273,0.732283949
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2045,6923,2045,1631.982007,4767.225,3.092599451,350.8730585,0.726292442,115.2788462,0.070637327,86.36658093,6,-284.346272,79,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,115.2788462,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1631.982007,0.726292442
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2045,6939,2045,1779.986475,5245.775,3.104929417,350.0364957,0.832004109,123.7505166,0.06952329,86.89490107,6,-523.9800018,165,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,123.7505166,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1779.986475,0.832004109
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2045,6955,2045,1485.564908,4499.6,3.225340789,565.6551715,0.746098075,109.4620493,0.073683788,0,0,0,0,C0,6,1480.571647,647.1818182,1515.9375,3643.690965,89.06755361,82.61181016,725.2935642,2117.480647,109.4620493,173.50909357142856,4.2413120766666665,3.9338957219047623,34.53778877142857,100.83241176190475,1485.564908,0.746098075
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2045,6971,2045,1619.097866,4973.8,3.253805011,560.516451,0.75497515,116.240609,0.071793442,0,0,0,0,C0,6,1480.571647,647.1818182,1515.9375,3643.690965,89.06755361,82.61181016,725.2935642,2117.480647,116.240609,173.50909357142856,4.2413120766666665,3.9338957219047623,34.53778877142857,100.83241176190475,1619.097866,0.75497515
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2045,6987,2045,1759.167582,5449.8,3.265934633,557.8658071,0.826240297,124.3635054,0.070694519,0,0,0,0,C0,6,1480.571647,647.1818182,1515.9375,3643.690965,89.06755361,82.61181016,725.2935642,2117.480647,124.3635054,173.50909357142856,4.2413120766666665,3.9338957219047623,34.53778877142857,100.83241176190475,1759.167582,0.826240297
Mod,H1,Ideal,AK,Hhigh,R,NA,NA,8.5,NA,NA,2045,70,2045,2262.188029,2262.188029,NA,NA,1.464712612,201.0037891,0.088853706,NA,NA,NA,NA,C0,NA,NA,NA,NA,649.5034625,27.78046696,1.596968272,44.67044118,0,201.0037891,30.928736309523806,1.322879379047619,0.07604610819047619,2.1271638657142855,0,2262.188029,1.464712612
Mod,H1,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2045,58,2045,577.4506732,577.4506732,NA,NA,0.312567224,54.10506571,0.093696429,NA,NA,NA,NA,C0,NA,NA,NA,NA,349.4090388,14.94487223,0.859110353,24.03105882,0,54.10506571,16.638525657142857,0.7116605823809523,0.04091001680952381,1.1443361342857141,0,577.4506732,0.312567224
Mod,H1,Ideal,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2045,46,2045,1684.737356,1684.737356,NA,NA,1.152145388,146.8987234,0.087193842,NA,NA,NA,NA,C0,NA,NA,NA,NA,300.0944237,12.83559473,0.737857919,20.63938235,0,146.8987234,14.290210652380953,0.6112187966666667,0.03513609138095238,0.9828277309523811,0,1684.737356,1.152145388
Mod,H1,Ideal,AK,Hlow,HP,NA,NA,NA,6.5,NA,2045,791,2045,551.4008395,2262.188029,4.102619849,NA,0.349578428,67.80489012,0.12296842,NA,NA,NA,NA,C0,NA,NA,NA,NA,1442.576471,26.72282224,86.84117647,273.8882353,1816.252941,67.80489012,68.69411766666667,1.2725153447619046,4.135294117619047,13.04229691904762,86.48823528571428,551.4008395,0.349578428
Mod,H1,Ideal,AK,Hlow,HPl,NA,NA,NA,4.5,NA,2045,599,2045,436.7886287,1684.737356,3.857099853,NA,0.295661971,52.01415648,0.119083129,NA,NA,NA,NA,C0,NA,NA,NA,NA,599.1176471,11.35827848,23.47058824,86,542.2941176,52.01415648,28.529411766666666,0.5408704038095238,1.117647059047619,4.095238095238095,25.82352940952381,436.7886287,0.295661971
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2045,7147,2045,1546.926248,4806.848133,3.300412194,876.1004334,0.776515076,143.3640327,0.092676708,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,143.3640327,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1546.926248,0.776515076
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2045,7163,2045,1684.759358,5277.732156,3.31043429,867.7591511,0.782435777,151.095596,0.089683785,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,151.095596,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1684.759358,0.782435777
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2045,7179,2045,1825.11462,5750.801622,3.315295619,862.5129576,0.84774026,160.222552,0.087787666,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,160.222552,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1825.11462,0.84774026
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2045,7051,2045,1489.869273,4288.533333,3.064591436,351.5787153,0.732283949,140.9616961,0.094613466,10.2776423,1,-473.3592159,114,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,140.9616961,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1489.869273,0.732283949
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2045,7067,2045,1631.982007,4767.225,3.092599451,350.8730585,0.726292442,148.5941891,0.091051365,86.36658093,6,-284.346272,79,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,148.5941891,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1631.982007,0.726292442
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2045,7083,2045,1779.986475,5245.775,3.104929417,350.0364957,0.832004109,157.9831814,0.088755271,86.89490107,6,-523.9800018,165,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,157.9831814,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1779.986475,0.832004109
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,6,500,2045,7099,2045,1485.564908,4499.6,3.225340789,565.6551715,0.746098075,140.8172368,0.094790363,0,0,0,0,C0,6,1480.571647,647.1818182,1515.9375,3643.690965,89.06755361,82.61181016,725.2935642,2117.480647,140.8172368,173.50909357142856,4.2413120766666665,3.9338957219047623,34.53778877142857,100.83241176190475,1485.564908,0.746098075
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,6,500,2045,7115,2045,1619.097866,4973.8,3.253805011,560.516451,0.75497515,148.4527491,0.091688558,0,0,0,0,C0,6,1480.571647,647.1818182,1515.9375,3643.690965,89.06755361,82.61181016,725.2935642,2117.480647,148.4527491,173.50909357142856,4.2413120766666665,3.9338957219047623,34.53778877142857,100.83241176190475,1619.097866,0.75497515
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,6,500,2045,7131,2045,1759.167582,5449.8,3.265934633,557.8658071,0.826240297,157.367135,0.089455454,0,0,0,0,C0,6,1480.571647,647.1818182,1515.9375,3643.690965,89.06755361,82.61181016,725.2935642,2117.480647,157.367135,173.50909357142856,4.2413120766666665,3.9338957219047623,34.53778877142857,100.83241176190475,1759.167582,0.826240297
Mod,H1,Ideal,AK,Hlow,R,NA,NA,8.5,NA,NA,2045,71,2045,2262.188029,2262.188029,NA,NA,1.464712612,278.1244185,0.122944872,NA,NA,NA,NA,C0,NA,NA,NA,NA,649.5034625,27.78046696,1.596968272,44.67044118,0,278.1244185,30.928736309523806,1.322879379047619,0.07604610819047619,2.1271638657142855,0,2262.188029,1.464712612
Mod,H1,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2045,59,2045,577.4506732,577.4506732,NA,NA,0.312567224,78.04509875,0.135154572,NA,NA,NA,NA,C0,NA,NA,NA,NA,349.4090388,14.94487223,0.859110353,24.03105882,0,78.04509875,16.638525657142857,0.7116605823809523,0.04091001680952381,1.1443361342857141,0,577.4506732,0.312567224
Mod,H1,Ideal,AK,Hlow,Rl,NA,NA,4.5,NA,NA,2045,47,2045,1684.737356,1684.737356,NA,NA,1.152145388,200.0793198,0.118759947,NA,NA,NA,NA,C0,NA,NA,NA,NA,300.0944237,12.83559473,0.737857919,20.63938235,0,200.0793198,14.290210652380953,0.6112187966666667,0.03513609138095238,0.9828277309523811,0,1684.737356,1.152145388
Mod,H1,Ideal,CH,Hhigh,HP,NA,NA,NA,12.5,NA,2045,838,2045,2439.432565,8463.566682,3.469481717,NA,1.143833885,210.381571,0.086242011,NA,NA,NA,NA,C0,NA,NA,NA,NA,1642.694118,30.5315434,95.48823529,302.8882353,1999.076471,210.381571,78.22352942857142,1.453883019047619,4.547058823333334,14.4232493,95.19411766666667,2439.432565,1.143833885
Mod,H1,Ideal,CH,Hhigh,HPl,NA,NA,NA,7.5,NA,2045,646,2045,1310.243366,4986.386754,3.805695099,NA,0.784157093,109.5312266,0.083596093,NA,NA,NA,NA,C0,NA,NA,NA,NA,799.2352941,15.16699963,32.11764706,115,725.1176471,109.5312266,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,1310.243366,0.784157093
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,2045,7007,2045,4399.544006,11121.0939,2.738510277,989.9083119,1.924621071,342.3517961,0.077815291,0,0,0,0,C0,9,1701.786882,1493.863636,1653.75,4849.400519,101.9377253,127.553635,1067.185861,2306.357735,342.3517961,230.92383423809522,4.854177395238095,6.073982619047619,50.81837433333333,109.82655880952382,4399.544006,1.924621071
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,2045,7023,2045,4556.338906,11595.67694,2.749226441,985.0078229,1.932091791,351.0706516,0.07705104,0,0,0,0,C0,9,1701.786882,1493.863636,1653.75,4849.400519,101.9377253,127.553635,1067.185861,2306.357735,351.0706516,230.92383423809522,4.854177395238095,6.073982619047619,50.81837433333333,109.82655880952382,4556.338906,1.932091791
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,2045,7039,2045,4717.81051,12070.98013,2.756392293,981.8424491,2.011887213,361.057144,0.076530658,0,0,0,0,C0,9,1701.786882,1493.863636,1653.75,4849.400519,101.9377253,127.553635,1067.185861,2306.357735,361.057144,230.92383423809522,4.854177395238095,6.073982619047619,50.81837433333333,109.82655880952382,4717.81051,2.011887213
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2045,6911,2045,3998.353099,10535.2842,2.878642049,396.9392351,1.735645274,317.3787712,0.079377374,17.83915037,2,-762.1332109,148,C0,12,1923.002118,0,1653.75,3576.752118,90.32079976,154.5380735,612.6292941,2409.922324,317.3787712,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,3998.353099,1.735645274
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2045,6927,2045,4132.916529,11014.13493,2.902754271,396.3832056,1.729960269,324.3395023,0.078477148,31.85651661,4,-631.9675345,145,C0,12,1923.002118,0,1653.75,3576.752118,90.32079976,154.5380735,612.6292941,2409.922324,324.3395023,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,4132.916529,1.729960269
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2045,6943,2045,4273.273819,11492.7992,2.920860093,395.6214511,1.827237344,332.4880221,0.077806393,56.55553487,3,-868.344981,216,C0,12,1923.002118,0,1653.75,3576.752118,90.32079976,154.5380735,612.6292941,2409.922324,332.4880221,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,4273.273819,1.827237344
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,2045,6959,2045,4276.183039,10775.98706,2.736661057,641.1009504,1.83617234,332.9186763,0.077854169,0,0,0,0,C0,9,1701.786882,647.1818182,1653.75,4002.718701,94.47499505,126.5990896,781.7767701,2306.357735,332.9186763,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,4276.183039,1.83617234
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,2045,6975,2045,4432.639102,11252.83442,2.748551383,638.5486694,1.846465893,341.0121163,0.076932073,0,0,0,0,C0,9,1701.786882,647.1818182,1653.75,4002.718701,94.47499505,126.5990896,781.7767701,2306.357735,341.0121163,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,4432.639102,1.846465893
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,2045,6991,2045,4593.880069,11729.82797,2.756497748,636.7432464,1.924273221,350.4162813,0.076278935,0,0,0,0,C0,9,1701.786882,647.1818182,1653.75,4002.718701,94.47499505,126.5990896,781.7767701,2306.357735,350.4162813,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,4593.880069,1.924273221
Mod,H1,Ideal,CH,Hhigh,R,NA,NA,12.5,NA,NA,2045,214,2045,8463.566682,8463.566682,NA,NA,3.898873357,712.7950236,0.084219225,NA,NA,NA,NA,C0,NA,NA,NA,NA,850.1273095,36.36152075,2.09025266,58.46860588,0,712.7950236,40.482252833333334,1.731500988095238,0.09953584095238095,2.7842193276190477,0,8463.566682,3.898873357
Mod,H1,Ideal,CH,Hhigh,Rb,NA,NA,4.5,NA,NA,2045,202,2045,3477.179928,3477.179928,NA,NA,1.025843728,305.5101957,0.087861486,NA,NA,NA,NA,C0,NA,NA,NA,NA,374.4870197,16.01750395,0.920770901,25.75582941,0,305.5101957,17.832715223809526,0.7627382833333333,0.04384623338095238,1.2264680671428572,0,3477.179928,1.025843728
Mod,H1,Ideal,CH,Hhigh,Rl,NA,NA,8,NA,NA,2045,190,2045,4986.386754,4986.386754,NA,NA,2.873029629,407.2848279,0.08167935,NA,NA,NA,NA,C0,NA,NA,NA,NA,475.6402898,20.3440168,1.169481759,32.71277647,0,407.2848279,22.64953760952381,0.9687627047619047,0.055689607571428566,1.5577512604761905,0,4986.386754,2.873029629
Mod,H1,Ideal,CH,Hlow,HP,NA,NA,NA,12.5,NA,2045,839,2045,2439.432565,8463.566682,3.469481717,NA,1.143833885,274.3316245,0.112457146,NA,NA,NA,NA,C0,NA,NA,NA,NA,1642.694118,30.5315434,95.48823529,302.8882353,1999.076471,274.3316245,78.22352942857142,1.453883019047619,4.547058823333334,14.4232493,95.19411766666667,2439.432565,1.143833885
Mod,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,7.5,NA,2045,647,2045,1310.243366,4986.386754,3.805695099,NA,0.784157093,138.6962482,0.105855333,NA,NA,NA,NA,C0,NA,NA,NA,NA,799.2352941,15.16699963,32.11764706,115,725.1176471,138.6962482,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,1310.243366,0.784157093
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,2045,7151,2045,4399.544006,11121.0939,2.738510277,989.9083119,1.924621071,432.1624379,0.098228916,0,0,0,0,C0,9,1701.786882,1493.863636,1653.75,4849.400519,101.9377253,127.553635,1067.185861,2306.357735,432.1624379,230.92383423809522,4.854177395238095,6.073982619047619,50.81837433333333,109.82655880952382,4399.544006,1.924621071
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,2045,7167,2045,4556.338906,11595.67694,2.749226441,985.0078229,1.932091791,441.5648426,0.096912203,0,0,0,0,C0,9,1701.786882,1493.863636,1653.75,4849.400519,101.9377253,127.553635,1067.185861,2306.357735,441.5648426,230.92383423809522,4.854177395238095,6.073982619047619,50.81837433333333,109.82655880952382,4556.338906,1.932091791
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,2045,7183,2045,4717.81051,12070.98013,2.756392293,981.8424491,2.011887213,452.3326439,0.095877663,0,0,0,0,C0,9,1701.786882,1493.863636,1653.75,4849.400519,101.9377253,127.553635,1067.185861,2306.357735,452.3326439,230.92383423809522,4.854177395238095,6.073982619047619,50.81837433333333,109.82655880952382,4717.81051,2.011887213
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2045,7055,2045,3998.353099,10535.2842,2.878642049,396.9392351,1.735645274,404.8823527,0.10126228,17.83915037,2,-762.1332109,148,C0,12,1923.002118,0,1653.75,3576.752118,90.32079976,154.5380735,612.6292941,2409.922324,404.8823527,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,3998.353099,1.735645274
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2045,7071,2045,4132.916529,11014.13493,2.902754271,396.3832056,1.729960269,412.776902,0.099875451,31.85651661,4,-631.9675345,145,C0,12,1923.002118,0,1653.75,3576.752118,90.32079976,154.5380735,612.6292941,2409.922324,412.776902,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,4132.916529,1.729960269
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2045,7087,2045,4273.273819,11492.7992,2.920860093,395.6214511,1.827237344,421.765103,0.098698357,56.55553487,3,-868.344981,216,C0,12,1923.002118,0,1653.75,3576.752118,90.32079976,154.5380735,612.6292941,2409.922324,421.765103,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,4273.273819,1.827237344
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,2045,7103,2045,4276.183039,10775.98706,2.736661057,641.1009504,1.83617234,421.5734407,0.098586388,0,0,0,0,C0,9,1701.786882,647.1818182,1653.75,4002.718701,94.47499505,126.5990896,781.7767701,2306.357735,421.5734407,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,4276.183039,1.83617234
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,2045,7119,2045,4432.639102,11252.83442,2.748551383,638.5486694,1.846465893,430.5132022,0.09712345,0,0,0,0,C0,9,1701.786882,647.1818182,1653.75,4002.718701,94.47499505,126.5990896,781.7767701,2306.357735,430.5132022,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,4432.639102,1.846465893
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,2045,7135,2045,4593.880069,11729.82797,2.756497748,636.7432464,1.924273221,440.7169238,0.095935662,0,0,0,0,C0,9,1701.786882,647.1818182,1653.75,4002.718701,94.47499505,126.5990896,781.7767701,2306.357735,440.7169238,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,4593.880069,1.924273221
Mod,H1,Ideal,CH,Hlow,R,NA,NA,12.5,NA,NA,2045,215,2045,8463.566682,8463.566682,NA,NA,3.898873357,930.9740441,0.109997839,NA,NA,NA,NA,C0,NA,NA,NA,NA,850.1273095,36.36152075,2.09025266,58.46860588,0,930.9740441,40.482252833333334,1.731500988095238,0.09953584095238095,2.7842193276190477,0,8463.566682,3.898873357
Mod,H1,Ideal,CH,Hlow,Rb,NA,NA,4.5,NA,NA,2045,203,2045,3477.179928,3477.179928,NA,NA,1.025843728,412.5163117,0.118635308,NA,NA,NA,NA,C0,NA,NA,NA,NA,374.4870197,16.01750395,0.920770901,25.75582941,0,412.5163117,17.832715223809526,0.7627382833333333,0.04384623338095238,1.2264680671428572,0,3477.179928,1.025843728
Mod,H1,Ideal,CH,Hlow,Rl,NA,NA,8,NA,NA,2045,191,2045,4986.386754,4986.386754,NA,NA,2.873029629,518.4577324,0.103974633,NA,NA,NA,NA,C0,NA,NA,NA,NA,475.6402898,20.3440168,1.169481759,32.71277647,0,518.4577324,22.64953760952381,0.9687627047619047,0.055689607571428566,1.5577512604761905,0,4986.386754,2.873029629
Mod,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,2045,814,2045,529.7986599,2185.267241,4.124712662,NA,0.355340181,47.50862178,0.089672975,NA,NA,NA,NA,C0,NA,NA,NA,NA,1442.576471,26.72282224,86.84117647,273.8882353,1816.252941,47.50862178,68.69411766666667,1.2725153447619046,4.135294117619047,13.04229691904762,86.48823528571428,529.7986599,0.355340181
Mod,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,2045,622,2045,437.3440963,1686.918049,3.857187197,NA,0.296205409,38.26878235,0.087502684,NA,NA,NA,NA,C0,NA,NA,NA,NA,599.1176471,11.35827848,23.47058824,86,542.2941176,38.26878235,28.529411766666666,0.5408704038095238,1.117647059047619,4.095238095238095,25.82352940952381,437.3440963,0.296205409
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2045,7005,2045,1517.560885,4729.227522,3.306804794,875.4210304,0.79778165,110.297445,0.072680738,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,110.297445,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1517.560885,0.79778165
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2045,7021,2045,1655.300038,5200.141611,3.316650895,867.0387606,0.813795481,117.3825247,0.070913141,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,117.3825247,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1655.300038,0.813795481
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2045,7037,2045,1795.625541,5673.294856,3.321183428,861.8587026,0.878260617,125.7538814,0.070033467,0,0,0,0,C0,5,1406.833235,1493.863636,1515.9375,4416.634372,95.4274389,70.43517914,995.8124198,2082.959118,125.7538814,210.3159224761905,4.544163757142857,3.3540561495238097,47.41963903809524,99.18852942857144,1795.625541,0.878260617
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2045,6909,2045,1459.059025,4211.041667,3.070059256,351.0100356,0.752692947,106.3118914,0.072863325,11.27935724,1,-456.1330181,107,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,106.3118914,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1459.059025,0.752692947
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2045,6925,2045,1601.17629,4689.733333,3.098057804,350.3012462,0.754676726,113.0355541,0.070595321,85.81843823,6,-287.4234254,73,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,113.0355541,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1601.17629,0.754676726
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2045,6941,2045,1749.174096,5168.283333,3.110119837,349.4527962,0.863567608,121.5448192,0.069486976,88.62002962,6,-462.9167801,146,C0,9,1701.786882,0,1515.9375,3217.724382,84.91335833,110.5507941,556.1460882,2221.045235,121.5448192,153.22497057142857,4.043493253809523,5.2643235285714285,26.483147057142858,105.76405880952382,1749.174096,0.863567608
