house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2699.6432396,30539.124531,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,8395.790341229998
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2864.8959194999998,33081.247979,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,8561.043021129999
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2909.2059605,34423.731062,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,9073.11774352
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,3069.9149465,37393.275462,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,9233.826729520002
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,3267.5670286,40503.742679,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,9431.478811620002
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,4847.5813295,74865.71435,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,12906.35028933
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,4988.130037700001,77738.398705,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,13046.898997530003
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,5161.090864,80768.249873,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,13219.85982383
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,4844.4117429,70750.375198,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,11157.52363695
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,4989.0141274,73677.123564,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,11302.12602145
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,5165.0275045,76754.049315,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,11478.13939855
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,4779.2158142,72186.853359,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,11972.244983739998
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,4927.4672630000005,75132.80037,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,12120.49643254
