house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,EOL_S,Other_S,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,kgCO2_EOL_S_year,kgCO2_Other_S_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2025,2341,2025,1124.070651,3506.675,3.179620692,344.6073294,0.013192721,74.74286487,0.066493031,1570.878412,15,-2194.129894,303,Cpeak,9,1701.786882,0,1312.302674,3014.089556,114.0000377,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,74.74286487,143.52807409523808,5.428573223809524,5.876823528571428,21.045647057142858,98.13905880952382,13.8998919,73.95115257142858,1124.070651,0.013192721
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2025,2357,2025,852.6025736,2756.204067,3.315170057,554.0141684,0.013192721,58.46147483,0.06856826,0,0,-71.25010813,98,Cpeak,5,1406.833235,325.2136364,1312.302674,3044.349545,115.3761552,82.34313369,513.1703743,1922.834118,404.9955592,1556.261912,58.46147483,144.96902595238095,5.4941026285714285,3.9211016042857145,24.436684490476193,91.56352942857143,19.28550281904762,74.10771009523809,852.6025736,0.013192721
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2025,2373,2025,991.3111162,3230.008989,3.329562919,548.4664965,0.013192721,66.63895168,0.067223045,0,0,-262.7310796,161,Cpeak,5,1406.833235,325.2136364,1312.302674,3044.349545,115.3761552,82.34313369,513.1703743,1922.834118,404.9955592,1556.261912,66.63895168,144.96902595238095,5.4941026285714285,3.9211016042857145,24.436684490476193,91.56352942857143,19.28550281904762,74.10771009523809,991.3111162,0.013192721
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,2389,2025,1131.867725,3705.274433,3.336111632,545.2116363,0.013192721,75.69767104,0.066878549,56.24421608,5,-263.0385361,148,Cpeak,5,1406.833235,325.2136364,1312.302674,3044.349545,115.3761552,82.34313369,513.1703743,1922.834118,404.9955592,1556.261912,75.69767104,144.96902595238095,5.4941026285714285,3.9211016042857145,24.436684490476193,91.56352942857143,19.28550281904762,74.10771009523809,1131.867725,0.013192721
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,2549,2025,944.9487842,3060.336244,3.3129928,861.2218757,0.013192721,95.80279288,0.101384111,0,0,0,0,Cpeak,5,1406.833235,639.5454545,1312.302674,3358.681364,122.6757267,82.34313369,651.5794652,1922.834118,543.4046501,1556.261912,95.80279288,159.9372078095238,5.841701271428572,3.9211016042857145,31.027593580952377,91.56352942857143,25.87641190952381,74.10771009523809,944.9487842,0.013192721
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,2565,2025,1082.805403,3530.329478,3.325497811,851.9196735,0.013192721,105.5809732,0.097506877,0,0,0,0,Cpeak,5,1406.833235,639.5454545,1312.302674,3358.681364,122.6757267,82.34313369,651.5794652,1922.834118,543.4046501,1556.261912,105.5809732,159.9372078095238,5.841701271428572,3.9211016042857145,31.027593580952377,91.56352942857143,25.87641190952381,74.10771009523809,1082.805403,0.013192721
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,2581,2025,1222.652567,4002.047256,3.331038106,845.3853941,0.013192721,116.6455432,0.095403671,0,0,0,0,Cpeak,5,1406.833235,639.5454545,1312.302674,3358.681364,122.6757267,82.34313369,651.5794652,1922.834118,543.4046501,1556.261912,116.6455432,159.9372078095238,5.841701271428572,3.9211016042857145,31.027593580952377,91.56352942857143,25.87641190952381,74.10771009523809,1222.652567,0.013192721
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,2453,2025,834.6044157,2551.275,3.136582266,346.3149364,0.013192721,86.67295256,0.103849142,8.163404923,1,-1830.660813,334,Cpeak,9,1701.786882,0,1312.302674,3014.089556,114.0000377,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,86.67295256,143.52807409523808,5.428573223809524,5.876823528571428,21.045647057142858,98.13905880952382,13.8998919,73.95115257142858,834.6044157,0.013192721
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2025,2469,2025,976.5543808,3029.825,3.171451677,345.3898156,0.013192721,96.64468747,0.098964983,83.27784492,7,-1815.75271,283,Cpeak,9,1701.786882,0,1312.302674,3014.089556,114.0000377,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,96.64468747,143.52807409523808,5.428573223809524,5.876823528571428,21.045647057142858,98.13905880952382,13.8998919,73.95115257142858,976.5543808,0.013192721
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2025,2485,2025,1124.070651,3506.675,3.179620692,344.6073294,0.013192721,108.3966508,0.09643224,1570.878412,15,-2194.129894,303,Cpeak,9,1701.786882,0,1312.302674,3014.089556,114.0000377,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,108.3966508,143.52807409523808,5.428573223809524,5.876823528571428,21.045647057142858,98.13905880952382,13.8998919,73.95115257142858,1124.070651,0.013192721
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2025,2501,2025,852.6025736,2756.204067,3.315170057,554.0141684,0.013192721,87.22553049,0.102305028,0,0,-71.25010813,98,Cpeak,5,1406.833235,325.2136364,1312.302674,3044.349545,115.3761552,82.34313369,513.1703743,1922.834118,404.9955592,1556.261912,87.22553049,144.96902595238095,5.4941026285714285,3.9211016042857145,24.436684490476193,91.56352942857143,19.28550281904762,74.10771009523809,852.6025736,0.013192721
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2025,2517,2025,991.3111162,3230.008989,3.329562919,548.4664965,0.013192721,96.88448588,0.097733682,0,0,-262.7310796,161,Cpeak,5,1406.833235,325.2136364,1312.302674,3044.349545,115.3761552,82.34313369,513.1703743,1922.834118,404.9955592,1556.261912,96.88448588,144.96902595238095,5.4941026285714285,3.9211016042857145,24.436684490476193,91.56352942857143,19.28550281904762,74.10771009523809,991.3111162,0.013192721
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,2533,2025,1131.867725,3705.274433,3.336111632,545.2116363,0.013192721,107.7380506,0.095186079,56.24421608,5,-263.0385361,148,Cpeak,5,1406.833235,325.2136364,1312.302674,3044.349545,115.3761552,82.34313369,513.1703743,1922.834118,404.9955592,1556.261912,107.7380506,144.96902595238095,5.4941026285714285,3.9211016042857145,24.436684490476193,91.56352942857143,19.28550281904762,74.10771009523809,1131.867725,0.013192721
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,2409,2025,1626.94641,4438.790037,2.854475243,972.0940971,0.048010807,130.9049699,0.08046053,0,0,-131.5746044,79,Cpeak,5,1406.833235,639.5454545,1427.328665,3473.707355,125.7400226,82.34313369,664.7044652,2093.459118,556.5296501,1726.886912,130.9049699,165.41463595238096,5.987620123809524,3.9211016042857145,31.652593580952377,99.68852942857144,26.50141190952381,82.23271009523809,1626.94641,0.048010807
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,2425,2025,1776.333195,4910.57144,2.881088784,964.5274351,0.048010807,140.5506473,0.079124034,0,0,-200.9502675,95,Cpeak,5,1406.833235,639.5454545,1427.328665,3473.707355,125.7400226,82.34313369,664.7044652,2093.459118,556.5296501,1726.886912,140.5506473,165.41463595238096,5.987620123809524,3.9211016042857145,31.652593580952377,99.68852942857144,26.50141190952381,82.23271009523809,1776.333195,0.048010807
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,2441,2025,1926.487627,5384.125547,2.903167145,959.8975118,0.048010807,150.9863183,0.078373884,0,0,-297.5205098,118,Cpeak,5,1406.833235,639.5454545,1427.328665,3473.707355,125.7400226,82.34313369,664.7044652,2093.459118,556.5296501,1726.886912,150.9863183,165.41463595238096,5.987620123809524,3.9211016042857145,31.652593580952377,99.68852942857144,26.50141190952381,82.23271009523809,1926.487627,0.048010807
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,2313,2025,1378.464015,3862.9254,2.956593507,390.1541252,0.048010807,112.8242829,0.081847826,0,0,-8819.108136,601,Cpeak,12,1923.002118,0,1427.328665,3350.330783,121.6969663,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,112.8242829,159.5395610952381,5.795093633333333,7.752705880952381,23.797823528571428,111.19570590476191,15.675858685714285,83.70339476190476,1378.464015,0.048010807
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,2329,2025,1513.241757,4341.774733,3.012352206,389.5638248,0.048010807,121.0377118,0.079985707,36.49649676,5,-8450.254376,592,Cpeak,12,1923.002118,0,1427.328665,3350.330783,121.6969663,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,121.0377118,159.5395610952381,5.795093633333333,7.752705880952381,23.797823528571428,111.19570590476191,15.675858685714285,83.70339476190476,1513.241757,0.048010807
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,2345,2025,1652.600715,4818.441,3.048329067,388.6777091,0.048010807,130.1586606,0.078759896,1560.492366,12,-10035.63493,712,Cpeak,12,1923.002118,0,1427.328665,3350.330783,121.6969663,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,130.1586606,159.5395610952381,5.795093633333333,7.752705880952381,23.797823528571428,111.19570590476191,15.675858685714285,83.70339476190476,1652.600715,0.048010807
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2025,2361,2025,1469.54528,4098.1,2.932183796,628.2993633,0.048010807,117.2470228,0.079784559,0,0,-1900.290136,343,Cpeak,6,1480.571647,325.2136364,1427.328665,3233.113948,119.984662,95.47431016,541.1856096,2127.980647,420.018447,1717.837855,117.2470228,153.95780704761904,5.713555333333334,4.546395721904762,25.770743314285717,101.33241176190475,20.00087842857143,81.80180261904762,1469.54528,0.048010807
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2025,2377,2025,1617.17348,4573.2,2.95951066,624.066593,0.048010807,126.3361638,0.07812159,0,0,-2333.719168,380,Cpeak,6,1480.571647,325.2136364,1427.328665,3233.113948,119.984662,95.47431016,541.1856096,2127.980647,420.018447,1717.837855,126.3361638,153.95780704761904,5.713555333333334,4.546395721904762,25.770743314285717,101.33241176190475,20.00087842857143,81.80180261904762,1617.17348,0.048010807
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2025,2393,2025,1770.41929,5049.4,2.972856184,621.6468274,0.048010807,136.4055012,0.077047004,36.6069291,4,-2872.855999,423,Cpeak,6,1480.571647,325.2136364,1427.328665,3233.113948,119.984662,95.47431016,541.1856096,2127.980647,420.018447,1717.837855,136.4055012,153.95780704761904,5.713555333333334,4.546395721904762,25.770743314285717,101.33241176190475,20.00087842857143,81.80180261904762,1770.41929,0.048010807
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,2553,2025,1626.94641,4438.790037,2.854475243,972.0940971,0.048010807,194.5455454,0.119577107,0,0,-131.5746044,79,Cpeak,5,1406.833235,639.5454545,1427.328665,3473.707355,125.7400226,82.34313369,664.7044652,2093.459118,556.5296501,1726.886912,194.5455454,165.41463595238096,5.987620123809524,3.9211016042857145,31.652593580952377,99.68852942857144,26.50141190952381,82.23271009523809,1626.94641,0.048010807
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,2569,2025,1776.333195,4910.57144,2.881088784,964.5274351,0.048010807,205.8218814,0.115868961,0,0,-200.9502675,95,Cpeak,5,1406.833235,639.5454545,1427.328665,3473.707355,125.7400226,82.34313369,664.7044652,2093.459118,556.5296501,1726.886912,205.8218814,165.41463595238096,5.987620123809524,3.9211016042857145,31.652593580952377,99.68852942857144,26.50141190952381,82.23271009523809,1776.333195,0.048010807
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,2585,2025,1926.487627,5384.125547,2.903167145,959.8975118,0.048010807,218.0930504,0.113207605,0,0,-297.5205098,118,Cpeak,5,1406.833235,639.5454545,1427.328665,3473.707355,125.7400226,82.34313369,664.7044652,2093.459118,556.5296501,1726.886912,218.0930504,165.41463595238096,5.987620123809524,3.9211016042857145,31.652593580952377,99.68852942857144,26.50141190952381,82.23271009523809,1926.487627,0.048010807
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2025,2457,2025,1378.464015,3862.9254,2.956593507,390.1541252,0.048010807,170.9202383,0.123993254,0,0,-8819.108136,601,Cpeak,12,1923.002118,0,1427.328665,3350.330783,121.6969663,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,170.9202383,159.5395610952381,5.795093633333333,7.752705880952381,23.797823528571428,111.19570590476191,15.675858685714285,83.70339476190476,1378.464015,0.048010807
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2025,2473,2025,1513.241757,4341.774733,3.012352206,389.5638248,0.048010807,181.2025894,0.11974464,36.49649676,5,-8450.254376,592,Cpeak,12,1923.002118,0,1427.328665,3350.330783,121.6969663,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,181.2025894,159.5395610952381,5.795093633333333,7.752705880952381,23.797823528571428,111.19570590476191,15.675858685714285,83.70339476190476,1513.241757,0.048010807
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2025,2489,2025,1652.600715,4818.441,3.048329067,388.6777091,0.048010807,192.6302858,0.116561904,1560.492366,12,-10035.63493,712,Cpeak,12,1923.002118,0,1427.328665,3350.330783,121.6969663,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,192.6302858,159.5395610952381,5.795093633333333,7.752705880952381,23.797823528571428,111.19570590476191,15.675858685714285,83.70339476190476,1652.600715,0.048010807
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2025,2505,2025,1469.54528,4098.1,2.932183796,628.2993633,0.048010807,174.3934077,0.11867168,0,0,-1900.290136,343,Cpeak,6,1480.571647,325.2136364,1427.328665,3233.113948,119.984662,95.47431016,541.1856096,2127.980647,420.018447,1717.837855,174.3934077,153.95780704761904,5.713555333333334,4.546395721904762,25.770743314285717,101.33241176190475,20.00087842857143,81.80180261904762,1469.54528,0.048010807
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2025,2521,2025,1617.17348,4573.2,2.95951066,624.066593,0.048010807,185.2186857,0.114532354,0,0,-2333.719168,380,Cpeak,6,1480.571647,325.2136364,1427.328665,3233.113948,119.984662,95.47431016,541.1856096,2127.980647,420.018447,1717.837855,185.2186857,153.95780704761904,5.713555333333334,4.546395721904762,25.770743314285717,101.33241176190475,20.00087842857143,81.80180261904762,1617.17348,0.048010807
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2025,2537,2025,1770.41929,5049.4,2.972856184,621.6468274,0.048010807,197.3962545,0.111496895,36.6069291,4,-2872.855999,423,Cpeak,6,1480.571647,325.2136364,1427.328665,3233.113948,119.984662,95.47431016,541.1856096,2127.980647,420.018447,1717.837855,197.3962545,153.95780704761904,5.713555333333334,4.546395721904762,25.770743314285717,101.33241176190475,20.00087842857143,81.80180261904762,1770.41929,0.048010807
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2025,2402,2025,1660.594584,4989.7,3.193362407,869.7341441,0.043716035,121.158989,0.072961209,0,0,-15.80248633,38,Cpeak,6,1480.571647,639.5454545,1527.24427,3647.361372,130.3485295,95.47431016,713.7197005,2382.605647,592.5525379,1972.462855,121.158989,173.68387485714285,6.207072833333334,4.546395721904762,33.986652404761905,113.45741176190475,28.216787519047617,93.92680261904762,1660.594584,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2025,2418,2025,1794.586158,5461.4,3.219189691,862.1267415,0.043716035,129.4633096,0.072141039,0,0,-55.40938554,75,Cpeak,6,1480.571647,639.5454545,1527.24427,3647.361372,130.3485295,95.47431016,713.7197005,2382.605647,592.5525379,1972.462855,129.4633096,173.68387485714285,6.207072833333334,4.546395721904762,33.986652404761905,113.45741176190475,28.216787519047617,93.92680261904762,1794.586158,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2025,2434,2025,1935.159148,5935.9,3.231148232,858.2487984,0.043716035,139.0371624,0.071847921,0,0,-126.9493303,100,Cpeak,6,1480.571647,639.5454545,1527.24427,3647.361372,130.3485295,95.47431016,713.7197005,2382.605647,592.5525379,1972.462855,139.0371624,173.68387485714285,6.207072833333334,4.546395721904762,33.986652404761905,113.45741176190475,28.216787519047617,93.92680261904762,1935.159148,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,2306,2025,1338.211528,4479.333333,3.611959966,352.7748558,0.043716035,97.50075491,0.072859001,0,0,-7877.999493,484,Cpeak,12,1923.002118,0,1527.24427,3450.246388,124.7612623,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,97.50075491,164.29744704761904,5.94101249047619,7.752705880952381,25.42282352857143,123.32070590476191,17.300858685714285,95.82839476190476,1338.211528,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,2322,2025,1453.016724,4958.166667,3.659313614,352.1030762,0.043716035,104.1603422,0.071685577,36.23293589,4,-7767.3016,471,Cpeak,12,1923.002118,0,1527.24427,3450.246388,124.7612623,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,104.1603422,164.29744704761904,5.94101249047619,7.752705880952381,25.42282352857143,123.32070590476191,17.300858685714285,95.82839476190476,1453.016724,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,2338,2025,1572.800313,5434.5,3.68508624,351.3520548,0.043716035,111.8096117,0.071089515,1979.435593,14,-8649.567309,610,Cpeak,12,1923.002118,0,1527.24427,3450.246388,124.7612623,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,111.8096117,164.29744704761904,5.94101249047619,7.752705880952381,25.42282352857143,123.32070590476191,17.300858685714285,95.82839476190476,1572.800313,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2025,2354,2025,1644.491409,4686.05,3.030258679,562.6246031,0.043716035,120.1009037,0.073032248,0,0,-1637.750775,301,Cpeak,9,1701.786882,325.2136364,1527.24427,3554.244789,127.6815907,134.8678396,619.9813155,2486.170235,469.9204571,1978.224204,120.1009037,169.24975185714285,6.0800757476190475,6.422278076190476,29.522919785714286,118.38905880952382,22.377164623809524,94.20115257142858,1644.491409,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2025,2370,2025,1786.03517,5161.2,3.057650151,558.5822266,0.043716035,128.5586254,0.071979896,0,0,-1755.810208,297,Cpeak,9,1701.786882,325.2136364,1527.24427,3554.244789,127.6815907,134.8678396,619.9813155,2486.170235,469.9204571,1978.224204,128.5586254,169.24975185714285,6.0800757476190475,6.422278076190476,29.522919785714286,118.38905880952382,22.377164623809524,94.20115257142858,1786.03517,0.043716035
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2025,2386,2025,1933.910434,5638.05,3.071104047,556.6022011,0.043716035,138.1033899,0.071411472,41.50270852,4,-2376.114642,356,Cpeak,9,1701.786882,325.2136364,1527.24427,3554.244789,127.6815907,134.8678396,619.9813155,2486.170235,469.9204571,1978.224204,138.1033899,169.24975185714285,6.0800757476190475,6.422278076190476,29.522919785714286,118.38905880952382,22.377164623809524,94.20115257142858,1933.910434,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2025,2546,2025,1660.594584,4989.7,3.193362407,869.7341441,0.043716035,197.7501561,0.119083946,0,0,-15.80248633,38,Cpeak,6,1480.571647,639.5454545,1527.24427,3647.361372,130.3485295,95.47431016,713.7197005,2382.605647,592.5525379,1972.462855,197.7501561,173.68387485714285,6.207072833333334,4.546395721904762,33.986652404761905,113.45741176190475,28.216787519047617,93.92680261904762,1660.594584,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2025,2562,2025,1794.586158,5461.4,3.219189691,862.1267415,0.043716035,207.8028889,0.115794323,0,0,-55.40938554,75,Cpeak,6,1480.571647,639.5454545,1527.24427,3647.361372,130.3485295,95.47431016,713.7197005,2382.605647,592.5525379,1972.462855,207.8028889,173.68387485714285,6.207072833333334,4.546395721904762,33.986652404761905,113.45741176190475,28.216787519047617,93.92680261904762,1794.586158,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2025,2578,2025,1935.159148,5935.9,3.231148232,858.2487984,0.043716035,219.4037114,0.113377606,0,0,-126.9493303,100,Cpeak,6,1480.571647,639.5454545,1527.24427,3647.361372,130.3485295,95.47431016,713.7197005,2382.605647,592.5525379,1972.462855,219.4037114,173.68387485714285,6.207072833333334,4.546395721904762,33.986652404761905,113.45741176190475,28.216787519047617,93.92680261904762,1935.159148,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2025,2450,2025,1338.211528,4479.333333,3.611959966,352.7748558,0.043716035,163.4479751,0.122139117,0,0,-7877.999493,484,Cpeak,12,1923.002118,0,1527.24427,3450.246388,124.7612623,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,163.4479751,164.29744704761904,5.94101249047619,7.752705880952381,25.42282352857143,123.32070590476191,17.300858685714285,95.82839476190476,1338.211528,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2025,2466,2025,1453.016724,4958.166667,3.659313614,352.1030762,0.043716035,171.646416,0.118131067,36.23293589,4,-7767.3016,471,Cpeak,12,1923.002118,0,1527.24427,3450.246388,124.7612623,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,171.646416,164.29744704761904,5.94101249047619,7.752705880952381,25.42282352857143,123.32070590476191,17.300858685714285,95.82839476190476,1453.016724,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2025,2482,2025,1572.800313,5434.5,3.68508624,351.3520548,0.043716035,181.3752594,0.115319954,1979.435593,14,-8649.567309,610,Cpeak,12,1923.002118,0,1527.24427,3450.246388,124.7612623,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,181.3752594,164.29744704761904,5.94101249047619,7.752705880952381,25.42282352857143,123.32070590476191,17.300858685714285,95.82839476190476,1572.800313,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2025,2498,2025,1644.491409,4686.05,3.030258679,562.6246031,0.043716035,197.2869621,0.119968375,0,0,-1637.750775,301,Cpeak,9,1701.786882,325.2136364,1527.24427,3554.244789,127.6815907,134.8678396,619.9813155,2486.170235,469.9204571,1978.224204,197.2869621,169.24975185714285,6.0800757476190475,6.422278076190476,29.522919785714286,118.38905880952382,22.377164623809524,94.20115257142858,1644.491409,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2025,2514,2025,1786.03517,5161.2,3.057650151,558.5822266,0.043716035,207.55026230000001,0.116207265,0,0,-1755.810208,297,Cpeak,9,1701.786882,325.2136364,1527.24427,3554.244789,127.6815907,134.8678396,619.9813155,2486.170235,469.9204571,1978.224204,207.55026230000001,169.24975185714285,6.0800757476190475,6.422278076190476,29.522919785714286,118.38905880952382,22.377164623809524,94.20115257142858,1786.03517,0.043716035
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2025,2530,2025,1933.910434,5638.05,3.071104047,556.6022011,0.043716035,219.4679831,0.113484047,41.50270852,4,-2376.114642,356,Cpeak,9,1701.786882,325.2136364,1527.24427,3554.244789,127.6815907,134.8678396,619.9813155,2486.170235,469.9204571,1978.224204,219.4679831,169.24975185714285,6.0800757476190475,6.422278076190476,29.522919785714286,118.38905880952382,22.377164623809524,94.20115257142858,1933.910434,0.043716035
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,2025,2406,2025,3631.554547,9409.077267,2.799253026,984.0365787,0.094499247,289.4017807,0.079690881,0,0,-790.4935847,220,Cpeak,12,1923.002118,639.5454545,1844.222555,4406.770127,147.2745348,174.261369,866.0611123,3131.797324,695.4998506,2554.45879,289.4017807,209.8461965238095,7.013073085714286,8.298160428571428,41.241005347619044,149.13320590476192,33.119040504761905,121.64089476190478,3631.554547,0.094499247
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,2025,2422,2025,3768.668516,9884.431,2.825418461,980.0300809,0.094499247,298.4386385,0.079189411,0,0,-889.181009,202,Cpeak,12,1923.002118,639.5454545,1844.222555,4406.770127,147.2745348,174.261369,866.0611123,3131.797324,695.4998506,2554.45879,298.4386385,209.8461965238095,7.013073085714286,8.298160428571428,41.241005347619044,149.13320590476192,33.119040504761905,121.64089476190478,3768.668516,0.094499247
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,2025,2438,2025,3909.870988,10359.75893,2.84640206,976.9758461,0.094499247,308.431711,0.078885393,0,0,-957.2362174,223,Cpeak,12,1923.002118,639.5454545,1844.222555,4406.770127,147.2745348,174.261369,866.0611123,3131.797324,695.4998506,2554.45879,308.431711,209.8461965238095,7.013073085714286,8.298160428571428,41.241005347619044,149.13320590476192,33.119040504761905,121.64089476190478,3909.870988,0.094499247
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2025,2310,2025,3367.298233,8835.166667,2.852791398,403.6613954,0.094499247,264.6982744,0.078608503,0,0,-18641.94772,866,Cpeak,14,2070.478941,0,1844.222555,3914.701496,135.5104239,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,264.6982744,186.41435695238096,6.452877328571429,9.003294119047618,29.840941176190476,152.42097057142857,21.195887128571428,123.1580372857143,3367.298233,0.094499247
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2025,2326,2025,3505.842452,9313.733333,2.878545416,402.7182864,0.094499247,272.8769056,0.077834903,0,0,-19236.20477,875,Cpeak,14,2070.478941,0,1844.222555,3914.701496,135.5104239,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,272.8769056,186.41435695238096,6.452877328571429,9.003294119047618,29.840941176190476,152.42097057142857,21.195887128571428,123.1580372857143,3505.842452,0.094499247
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2025,2342,2025,3651.117702,9790.2,2.895785268,402.0897826,0.094499247,282.2493123,0.077304906,2083.047395,10,-19341.81614,900,Cpeak,14,2070.478941,0,1844.222555,3914.701496,135.5104239,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,282.2493123,186.41435695238096,6.452877328571429,9.003294119047618,29.840941176190476,152.42097057142857,21.195887128571428,123.1580372857143,3651.117702,0.094499247
