house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,CS_code,year,Grid_year,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,Operation_SH,P_avg_peak_kW_SH,Manufacture_SH,Distribution_SH,Installation_SH,EOL_SH,Other_SH,EOL_S_SH,Other_S_SH,Manufacture_SH_MJ,Distribution_SH_MJ,Installation_SH_MJ,EOL_SH_MJ,Other_SH_MJ,DW_code,Tank_Volume (L),P_annual_kWh_WH,Q_annual_kWh_WH,Operation_WH,P_avg_peak_kW_WH,Manufacture_WH,Distribution_WH,Installation_WH,EOL_WH,Other_WH,EOL_S_WH,Other_S_WH,Manufacture_WH_MJ,Distribution_WH_MJ,Installation_WH_MJ,EOL_WH_MJ,Other_WH_MJ,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,Operation,Manufacture,Distribution,Installation,EOL,Other,EOL_S,Other_S,Manufacture_MJ,Distribution_MJ,Installation_MJ,EOL_MJ,Other_MJ,Operation_SH_total_year,Operation_WH_total_year,Operation_total_year,P_annual_kWh_total_year,P_avg_peak_kW_total_year
Mass,Nom,Real,AK,Hhigh,HP-HP,5,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,HP,300,770.6443053146912,3280.56704057369,38.771084522739514,0.16848851050872868,34.06106809523809,1.8039273023809523,1.3691041495238094,4.743536071428571,13.588235295238094,4.743536071428571,13.588235295238094,1027.9146533333333,38.20473404761905,12.0765781,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-5-HP-HP-C0-2040-Hhigh,1308.4101474377649,5434.608142622785,0.559128066696001,78.18743283025916,107.13288928571427,3.558417523809524,5.757510742857143,18.28798660952381,76.53583324761905,9.867853876190477,35.53322000476191,2783.476494285714,75.36245775714286,92.53023371904763,438.6043108857143,405.4200238190477,39.416348307519634,38.771084522739514,78.18743283025916,1308.4101474377649,0.559128066696001
Mass,Nom,Real,AK,Hhigh,HP-HPo,1,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,HPo,162,256.4695082823454,1089.1765010282277,12.775174972530548,0.04194279148844499,24.66288429047619,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,3.7301793976190476,13.588235295238094,827.0623285714286,22.57284161904762,5.64429590952381,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-1-HP-HPo-C0-2040-Hhigh,794.2353504054189,3243.2176030773217,0.4325823476757173,52.191523280050184,97.73470548095237,2.820320577619048,5.168089583333334,17.274629935714284,76.53583324761905,8.854497202380951,35.53322000476191,2582.6241695238095,59.73056532857143,86.09795152857143,438.6043108857143,405.4200238190477,39.416348307519634,12.775174972530548,52.191523280050184,794.2353504054189,0.4325823476757173
Mass,Nom,Real,AK,Hhigh,HP-HPo,2,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,HPo,162,368.08616746885303,1564.8170593602945,18.214900210185967,0.0429453674931313,24.66288429047619,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,3.7301793976190476,13.588235295238094,827.0623285714286,22.57284161904762,5.64429590952381,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-2-HP-HPo-C0-2040-Hhigh,905.8520095919266,3718.8581614093887,0.4335849236804036,57.6312485177056,97.73470548095237,2.820320577619048,5.168089583333334,17.274629935714284,76.53583324761905,8.854497202380951,35.53322000476191,2582.6241695238095,59.73056532857143,86.09795152857143,438.6043108857143,405.4200238190477,39.416348307519634,18.214900210185967,57.6312485177056,905.8520095919266,0.4335849236804036
Mass,Nom,Real,AK,Hhigh,HP-HPo,3,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,HPo,216,504.89281957598774,2144.518205237764,25.46838700448868,0.11565687097609056,28.345186138095237,1.3546509,1.0103260523809523,4.126710269999999,13.588235295238094,4.126710269999999,13.588235295238094,905.6567166666666,28.68966909047619,8.161275895238095,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-3-HP-HPo-C0-2040-Hhigh,1042.6586616990612,4298.559307286858,0.5062964271633629,64.88473531200832,101.41700732857143,3.1091411214285714,5.3987326457142855,17.671160808095237,76.53583324761905,9.251028074761905,35.53322000476191,2661.2185576190477,65.8473928,88.61493151428571,438.6043108857143,405.4200238190477,39.416348307519634,25.46838700448868,64.88473531200832,1042.6586616990612,0.5062964271633629
Mass,Nom,Real,AK,Hhigh,HP-HPo,4,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,HPo,360,689.0074520446115,2932.8425077657357,34.29133380593916,0.1262490492271383,38.14037145714286,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,5.1841259285714285,13.588235295238094,1115.2417514285714,45.00120901904762,14.873222533333333,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-4-HP-HPo-C0-2040-Hhigh,1226.773294167685,5086.8836098148295,0.5168886054144106,73.70768211345879,111.21219264761905,3.8793292395238095,6.013780812380952,18.728576466666667,76.53583324761905,10.308443733333334,35.53322000476191,2870.803592380952,82.15893272857143,95.32687815238096,438.6043108857143,405.4200238190477,39.416348307519634,34.29133380593916,73.70768211345879,1226.773294167685,0.5168886054144106
Mass,Nom,Real,AK,Hhigh,HP-HPo,5,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,HPo,360,801.3942873763864,3410.2406622039807,40.391930232647624,0.17304716509413523,38.14037145714286,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,5.1841259285714285,13.588235295238094,1115.2417514285714,45.00120901904762,14.873222533333333,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-5-HP-HPo-C0-2040-Hhigh,1339.1601294994598,5564.281764253075,0.5636867212814075,79.80827854016727,111.21219264761905,3.8793292395238095,6.013780812380952,18.728576466666667,76.53583324761905,10.308443733333334,35.53322000476191,2870.803592380952,82.15893272857143,95.32687815238096,438.6043108857143,405.4200238190477,39.416348307519634,40.391930232647624,79.80827854016727,1339.1601294994598,0.5636867212814075
Mass,Nom,Real,AK,Hhigh,HP-R,1,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,R,135,1009.8,1009.7747841269364,48.92980618736589,0.16551724137931034,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,1.0684129219047618,0,176.31950095238093,4.457346105714286,2.6519285480952384,0.8491582847619048,0,Mass-Nom-Real-AK-1-HP-R-C0-2040-Hhigh,1547.5658421230735,3163.8158861760307,0.5561567975665827,88.34615449488552,82.16472544761905,1.9346638684761905,4.580187500809524,14.61286346,62.94759795238095,6.1927307266666665,21.944984709523812,1931.8813419047617,41.615069815238094,83.10558416714287,404.1593515228572,391.83178852380956,39.416348307519634,48.92980618736589,88.34615449488552,1547.5658421230735,0.5561567975665827
Mass,Nom,Real,AK,Hhigh,HP-R,2,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,R,135,1486.3000000000002,1486.279096390136,71.82583822664614,0.15862068965517245,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,1.0684129219047618,0,176.31950095238093,4.457346105714286,2.6519285480952384,0.8491582847619048,0,Mass-Nom-Real-AK-2-HP-R-C0-2040-Hhigh,2024.0658421230737,3640.32019843923,0.5492602458424447,111.24218653416577,82.16472544761905,1.9346638684761905,4.580187500809524,14.61286346,62.94759795238095,6.1927307266666665,21.944984709523812,1931.8813419047617,41.615069815238094,83.10558416714287,404.1593515228572,391.83178852380956,39.416348307519634,71.82583822664614,111.24218653416577,2024.0658421230737,0.5492602458424447
Mass,Nom,Real,AK,Hhigh,HP-R,3,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,R,180,2028.5,2028.608019547896,100.10447726869651,0.41206896551724137,11.184113766666666,0.21620837647619048,0.23588717376190477,1.3141292738095238,0,1.3141292738095238,0,216.86991323809525,5.348815328571429,3.2618258961904765,1.044449890952381,0,Mass-Nom-Real-AK-3-HP-R-C0-2040-Hhigh,2566.2658421230735,4182.64912159699,0.8027085217045137,139.52082557621614,84.25593495714286,1.970698597904762,4.624293767095238,14.858579811904761,62.94759795238095,6.4384470785714285,21.944984709523812,1972.431754190476,42.506539038095234,83.7154815152381,404.35464312904764,391.83178852380956,39.416348307519634,100.10447726869651,139.52082557621614,2566.2658421230735,0.8027085217045137
Mass,Nom,Real,AK,Hhigh,HP-R,4,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,R,300,2731.2,2731.3125786529554,132.60848056004838,0.4810344827586207,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,2.282278525238095,0,376.64296476190475,7.726066585714285,5.664888033333334,1.81392014,0,Mass-Nom-Real-AK-4-HP-R-C0-2040-Hhigh,3268.9658421230733,4885.35368070205,0.871674038945893,172.024828867568,92.49552871904761,2.066791209666667,4.798077271714286,15.826729063333332,62.94759795238095,7.406596329999999,21.944984709523812,2132.2048057142856,44.88379029523809,86.11854365238096,405.1241133780953,391.83178852380956,39.416348307519634,132.60848056004838,172.024828867568,3268.9658421230733,0.871674038945893
Mass,Nom,Real,AK,Hhigh,HP-R,5,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,R,300,3208.65,3208.894841460051,158.42482197733284,0.6862068965517242,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,2.282278525238095,0,376.64296476190475,7.726066585714285,5.664888033333334,1.81392014,0,Mass-Nom-Real-AK-5-HP-R-C0-2040-Hhigh,3746.4158421230736,5362.935943509145,1.0768464527389965,197.84117028485247,92.49552871904761,2.066791209666667,4.798077271714286,15.826729063333332,62.94759795238095,7.406596329999999,21.944984709523812,2132.2048057142856,44.88379029523809,86.11854365238096,405.1241133780953,391.83178852380956,39.416348307519634,158.42482197733284,197.84117028485247,3746.4158421230736,1.0768464527389965
Mass,Nom,Real,AK,Hhigh,HP-Ro,1,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,Ro,162,1049.3,1049.389071515771,51.0299806116783,0.17068965517241377,10.295370804761905,0.1960457441904762,0.21714245514285715,1.2097023009523808,0,1.2097023009523808,0,199.63639676190476,4.850008580952381,3.0026256704761902,0.9614529266666667,0,Mass-Nom-Real-AK-1-HP-Ro-C0-2040-Hhigh,1587.0658421230735,3203.430173564865,0.561329211359686,90.44632891919792,83.36719199523809,1.9505359656190477,4.605549048476191,14.754152839047618,62.94759795238095,6.334020105714286,21.944984709523812,1955.1982377142856,42.00773229047619,83.45628128952382,404.27164616476193,391.83178852380956,39.416348307519634,51.0299806116783,90.44632891919792,1587.0658421230735,0.561329211359686
Mass,Nom,Real,AK,Hhigh,HP-Ro,2,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,Ro,162,1525.1,1525.1150595859226,73.75064060142338,0.17068965517241377,10.295370804761905,0.1960457441904762,0.21714245514285715,1.2097023009523808,0,1.2097023009523808,0,199.63639676190476,4.850008580952381,3.0026256704761902,0.9614529266666667,0,Mass-Nom-Real-AK-2-HP-Ro-C0-2040-Hhigh,2062.8658421230734,3679.156161635017,0.561329211359686,113.16698890894301,83.36719199523809,1.9505359656190477,4.605549048476191,14.754152839047618,62.94759795238095,6.334020105714286,21.944984709523812,1955.1982377142856,42.00773229047619,83.45628128952382,404.27164616476193,391.83178852380956,39.416348307519634,73.75064060142338,113.16698890894301,2062.8658421230734,0.561329211359686
Mass,Nom,Real,AK,Hhigh,HP-Ro,3,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,Ro,216,2092.9,2092.9852925285027,103.32021138938764,0.4482758620689655,13.198383466666666,0.24623731766666668,0.27837068185714287,1.5508052266666668,0,1.5508052266666668,0,255.92839433333333,6.091706342857143,3.849283893809524,1.2325563261904762,0,Mass-Nom-Real-AK-3-HP-Ro-C0-2040-Hhigh,2630.6658421230736,4247.026394577597,0.8389154182562378,142.73655969690728,86.27020465714286,2.000727539095238,4.666777275190476,15.095255764761903,62.94759795238095,6.675123031428571,21.944984709523812,2011.490235285714,43.24943005238095,84.30293951285715,404.54274956428577,391.83178852380956,39.416348307519634,103.32021138938764,142.73655969690728,2630.6658421230736,0.8389154182562378
Mass,Nom,Real,AK,Hhigh,HP-Ro,4,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,Ro,360,2847.2,2847.2279246596777,138.30319733175884,0.4827586206896552,25.597491480952378,0.3663530823333333,0.5398836285714286,3.0076958795238093,0,3.0076958795238093,0,496.3581266666667,9.063270414285714,7.46546059047619,2.3904707823809526,0,Mass-Nom-Real-AK-4-HP-Ro-C0-2040-Hhigh,3384.9658421230733,5001.269026708772,0.8733981768769274,177.71954563927846,98.66931267142857,2.1208433037619048,4.928290221904762,16.552146417619046,62.94759795238095,8.132013684285713,21.944984709523812,2251.9199676190474,46.22099412380952,87.9191162095238,405.7006640204762,391.83178852380956,39.416348307519634,138.30319733175884,177.71954563927846,3384.9658421230733,0.8733981768769274
Mass,Nom,Real,AK,Hhigh,HP-Ro,5,C0,2040,2040,HP,11,NA,537.7658421230735,2154.041102049094,39.416348307519634,0.3906395561872723,73.07182119047619,1.7544902214285716,4.388406593333333,13.544450538095237,62.94759795238095,5.124317804761905,21.944984709523812,1755.5618409523809,37.15772370952381,80.45365561904762,403.3101932380953,391.83178852380956,Ro,360,3324.15,3324.3940525519356,164.36508515573615,0.743103448275862,25.597491480952378,0.3663530823333333,0.5398836285714286,3.0076958795238093,0,3.0076958795238093,0,496.3581266666667,9.063270414285714,7.46546059047619,2.3904707823809526,0,Mass-Nom-Real-AK-5-HP-Ro-C0-2040-Hhigh,3861.9158421230736,5478.435154601029,1.1337430044631343,203.78143346325578,98.66931267142857,2.1208433037619048,4.928290221904762,16.552146417619046,62.94759795238095,8.132013684285713,21.944984709523812,2251.9199676190474,46.22099412380952,87.9191162095238,405.7006640204762,391.83178852380956,39.416348307519634,164.36508515573615,203.78143346325578,3861.9158421230736,1.1337430044631343
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HP,1,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HP,135,246.0223328758283,1045.1411360470563,12.230529701823556,0.04191527961026113,22.833876500000002,0.9214200838095239,0.6643614585714286,3.531913960952381,13.588235295238094,3.531913960952381,13.588235295238094,787.7651342857143,19.51442788095238,4.385805914761905,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-1-HPl_Rb-HP-C0-2040-Hhigh,1219.3812509404006,3199.182238096151,0.7854973673111534,84.61010992494202,84.27254578095238,2.6992005376190478,4.005689551,12.704197095714285,45.65348031904762,7.8134761247619045,26.18027882857143,2273.0897445714286,57.16540713333333,56.077600266619044,242.2184121695238,219.24355324761908,72.37958022311847,12.230529701823556,84.61010992494202,1219.3812509404006,0.7854973673111534
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HP,2,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HP,135,357.83452212095375,1521.4076238337868,17.67774038222516,0.04093005821561086,22.833876500000002,0.9214200838095239,0.6643614585714286,3.531913960952381,13.588235295238094,3.531913960952381,13.588235295238094,787.7651342857143,19.51442788095238,4.385805914761905,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-2-HPl_Rb-HP-C0-2040-Hhigh,1331.193440185526,3675.448725882882,0.7845121459165032,90.05732060534362,84.27254578095238,2.6992005376190478,4.005689551,12.704197095714285,45.65348031904762,7.8134761247619045,26.18027882857143,2273.0897445714286,57.16540713333333,56.077600266619044,242.2184121695238,219.24355324761908,72.37958022311847,17.67774038222516,90.05732060534362,1331.193440185526,0.7845121459165032
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HP,3,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HP,180,487.7820823802187,2072.346479155806,24.531683914751415,0.10354924650263708,25.89031823809524,1.1621038704761903,0.8565640104761905,3.862356354761905,13.588235295238094,3.862356354761905,13.588235295238094,853.2604576190477,24.611784109523807,6.483289238095239,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-3-HPl_Rb-HP-C0-2040-Hhigh,1461.141000444791,4226.387581204901,0.8471313342035294,96.91126413786988,87.32898751904762,2.939884324285714,4.197892102904762,13.03463948952381,45.65348031904762,8.143918518571429,26.18027882857143,2338.5850679047617,62.26276336190476,58.17508358995238,242.2184121695238,219.24355324761908,72.37958022311847,24.531683914751415,96.91126413786988,1461.141000444791,0.8471313342035294
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HP,4,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HP,300,658.1091448908267,2802.744823491569,32.63578230916641,0.11969580494125288,34.06106809523809,1.8039273023809523,1.3691041495238094,4.743536071428571,13.588235295238094,4.743536071428571,13.588235295238094,1027.9146533333333,38.20473404761905,12.0765781,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-4-HPl_Rb-HP-C0-2040-Hhigh,1631.4680629553989,4956.785925540664,0.8632778926421452,105.01536253228488,95.49973737619047,3.581707756190476,4.710432241952381,13.915819206190477,45.65348031904762,9.025098235238094,26.18027882857143,2513.2392636190475,75.85571329999999,63.76837245185714,242.2184121695238,219.24355324761908,72.37958022311847,32.63578230916641,105.01536253228488,1631.4680629553989,0.8632778926421452
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HP,5,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HP,300,770.6443053146912,3280.56704057369,38.771084522739514,0.16848851050872868,34.06106809523809,1.8039273023809523,1.3691041495238094,4.743536071428571,13.588235295238094,4.743536071428571,13.588235295238094,1027.9146533333333,38.20473404761905,12.0765781,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-5-HPl_Rb-HP-C0-2040-Hhigh,1744.0032233792635,5434.608142622785,0.912070598209621,111.15066474585798,95.49973737619047,3.581707756190476,4.710432241952381,13.915819206190477,45.65348031904762,9.025098235238094,26.18027882857143,2513.2392636190475,75.85571329999999,63.76837245185714,242.2184121695238,219.24355324761908,72.37958022311847,38.771084522739514,111.15066474585798,1744.0032233792635,0.912070598209621
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HPo,1,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HPo,162,256.4695082823454,1089.1765010282277,12.775174972530548,0.04194279148844499,24.66288429047619,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,3.7301793976190476,13.588235295238094,827.0623285714286,22.57284161904762,5.64429590952381,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-1-HPl_Rb-HPo-C0-2040-Hhigh,1229.8284263469177,3243.2176030773226,0.7855248791893373,85.15475519564902,86.10155357142857,2.8436108100000004,4.121011082428572,12.902462532380952,45.65348031904762,8.011741561428572,26.18027882857143,2312.386938857143,60.22382087142857,57.33609026138095,242.2184121695238,219.24355324761908,72.37958022311847,12.775174972530548,85.15475519564902,1229.8284263469177,0.7855248791893373
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HPo,2,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HPo,162,368.08616746885303,1564.8170593602945,18.214900210185967,0.0429453674931313,24.66288429047619,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,3.7301793976190476,13.588235295238094,827.0623285714286,22.57284161904762,5.64429590952381,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-2-HPl_Rb-HPo-C0-2040-Hhigh,1341.4450855334253,3718.8581614093896,0.7865274551940236,90.59448043330443,86.10155357142857,2.8436108100000004,4.121011082428572,12.902462532380952,45.65348031904762,8.011741561428572,26.18027882857143,2312.386938857143,60.22382087142857,57.33609026138095,242.2184121695238,219.24355324761908,72.37958022311847,18.214900210185967,90.59448043330443,1341.4450855334253,0.7865274551940236
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HPo,3,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HPo,216,504.89281957598774,2144.518205237764,25.46838700448868,0.11565687097609056,28.345186138095237,1.3546509,1.0103260523809523,4.126710269999999,13.588235295238094,4.126710269999999,13.588235295238094,905.6567166666666,28.68966909047619,8.161275895238095,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-3-HPl_Rb-HPo-C0-2040-Hhigh,1478.25173764056,4298.55930728686,0.8592389586769829,97.84796722760714,89.78385541904763,3.132431353809524,4.351654144809523,13.298993404761905,45.65348031904762,8.408272433809522,26.18027882857143,2390.981326952381,66.34064834285714,59.85307024709523,242.2184121695238,219.24355324761908,72.37958022311847,25.46838700448868,97.84796722760714,1478.25173764056,0.8592389586769829
Mass,Nom,Real,AK,Hhigh,HPl_Rb-HPo,4,C0,2040,2040,HPl_Rb,7,4,973.3589180645722,2154.041102049095,72.37958022311847,0.7435820877008923,61.43866928095238,1.7777804538095239,3.3413280924285713,9.172283134761905,32.065245023809524,4.281562163809523,12.592043533333335,1485.3246102857142,37.65097925238095,51.69179435185714,206.92429452190473,205.65531795238098,HPo,360,689.0074520446115,2932.8425077657357,34.29133380593916,0.1262490492271383,38.14037145714286,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,5.1841259285714285,13.588235295238094,1115.2417514285714,45.00120901904762,14.873222533333333,35.294117647619046,13.588235295238094,Mass-Nom-Real-AK-4-HPl_Rb-HPo-C0-2040-Hhigh,1662.3663701091837,5086.883609814831,0.8698311369280306,106.67091402905763,99.57904073809524,3.902619471904762,4.96670231147619,14.356409063333334,45.65348031904762,9.465688092380951,26.18027882857143,2600.5663617142854,82.65218827142857,66.56501688519047,242.2184121695238,219.24355324761908,72.37958022311847,34.29133380593916,106.67091402905763,1662.3663701091837,0.8698311369280306
