house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,929.1303133321641,16916.942367876603,3028.14694,111.70017279999999,108.6154548,484.7662779,2002.420748,6664.779906832164
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,1054.4985322634016,19886.79254878942,3028.14694,111.70017279999999,108.6154548,484.7662779,2002.420748,6790.148125763402
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,1212.3657972151543,22988.113776428952,3028.14694,111.70017279999999,108.6154548,484.7662779,2002.420748,6948.015390715154
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,956.8911593264035,17463.79149147242,3205.782234,113.0762903,110.2336872,555.978064,1914.8617479999998,6856.823182826403
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,1082.368398053767,20376.931250719426,3205.782234,113.0762903,110.2336872,555.978064,1914.8617479999998,6982.300421553766
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,1233.9109512722505,23328.527821193657,3205.782234,113.0762903,110.2336872,555.978064,1914.8617479999998,7133.842974772249
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,801.7610020498748,11135.835785899315,762.7565478000001,34.39267655,4.221680447,40.8013688,0,1643.933275646875
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,133.42408367531633,1648.7852530191615,239.0053865,10.46295479,1.367578355,12.423650609999997,0,396.68365393031627
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,668.3369183745585,9487.05053288015,523.7511613,23.92972175,2.854102092,28.37771819,0,1247.2496217065586
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,313.36109430869425,2799.5242136790635,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,3138.1712700986945
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,4.5,NA,277.41976110094714,2525.132156077758,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,1895.461404420947
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,1480.3714759056184,19402.300207433036,3529.373143,120.3758619,110.2336872,694.3871549,1914.8617479999998,7849.603070905618
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,1629.7843224748046,22298.711426755555,3529.373143,120.3758619,110.2336872,694.3871549,1914.8617479999998,7999.015917474804
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,1814.918275910955,25234.974504637903,3529.373143,120.3758619,110.2336872,694.3871549,1914.8617479999998,8184.149870910953
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,1329.3878256468627,16916.942367876603,3028.14694,111.70017279999999,108.6154548,484.7662779,2002.420748,7065.037419146864
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,1475.8920537818556,19886.79254878942,3028.14694,111.70017279999999,108.6154548,484.7662779,2002.420748,7211.541647281856
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,1672.1010512038729,22988.113776428952,3028.14694,111.70017279999999,108.6154548,484.7662779,2002.420748,7407.750644703872
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,1343.9400699930643,17463.79149147242,3205.782234,113.0762903,110.2336872,555.978064,1914.8617479999998,7243.872093493064
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,1488.2985660633221,20376.931250719426,3205.782234,113.0762903,110.2336872,555.978064,1914.8617479999998,7388.230589563322
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,1670.2815851171404,23328.527821193657,3205.782234,113.0762903,110.2336872,555.978064,1914.8617479999998,7570.2136086171395
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,1244.7573820731895,11135.835785899315,762.7565478000001,34.39267655,4.221680447,40.8013688,0,2086.9296556701897
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,205.4322919864607,1648.7852530191615,239.0053865,10.46295479,1.367578355,12.423650609999997,0,468.6918622414607
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,1039.3250900867288,9487.05053288015,523.7511613,23.92972175,2.854102092,28.37771819,0,1618.2377934187289
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8,NA,846.0593476696511,11342.42930802875,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,3726.392141239651
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,565.4438266831111,7965.460262396259,826.9997436999998,17.52592378,49.36444432999999,152.484381,627.1897679,2239.008087393111
