hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
6892,0,0,0,0,0,0,0,0,0,0,0
6893,0,0,0,0,0,0,0,0,0,0,0
6894,0,0,0,0,0,0,0,0,0,0,0
6895,0,8210.84111,113933.0499,189791.1432,295998.3173,394400.6145,9341.858821,61631.00681,118000.5544,206148.1562,241866.0456
6896,0,35963.31483,383316.2358,795679.6894,1266688.995,1677898.605,42710.71886,248687.8603,399470.7082,841797.3878,1011939.359
6897,0,50141.41869,537434.6154,1321953.061,2037087.53,2722890.109,66903.326,372964.7216,568316.2429,1390691.587,1656468.575
6898,0,52904.21599,572489.079,1394421.987,2135393.137,2835444.255,76316.51203,404598.6688,609253.5911,1466554.507,1752355.343
6899,0,52949.149,547839.6566,1343617.174,2053212.928,2662337.149,77346.22528,388058.9708,584638.6852,1419452.159,1691294.804
6900,0,55500.74526,542102.9798,1275892.352,1956326.77,2524593.163,79917.00029,400324.7201,582472.2317,1348444.016,1611186.282
6901,0,53202.2224,480729.3129,1154190.287,1811442.405,2320155.615,78705.94258,348510.1426,519824.3162,1220134.934,1474959.6
6902,0,49887.66538,470980.6631,1138190.979,1778732.143,2294852.477,74196.87922,352414.5063,511858.4634,1206488.496,1448830.267
6903,0,43560.99669,413446.5668,1080747.828,1693038.256,2201742.582,64615.01773,302810.2748,448998.3972,1142759.912,1362163.78
6904,0,38235.80387,405858.5393,1036393.294,1639567.037,2136551.006,59452.833,310531.8494,439793.1476,1093166.334,1307453.691
6905,0,27263.28424,300992.1657,865978.2503,1394569.744,1797609.854,43823.06178,233566.3499,331438.7625,914910.2667,1109971.589
6906,0,13419.79392,176810.5374,566095.2106,898097.3235,1182824.307,21459.07879,143291.4607,192707.9833,596928.14,709022.3326
6907,0,1466.445511,12172.13992,85269.8669,132771.2813,172280.5379,1692.13923,8418.924833,13421.19255,89499.79785,105281.5105
6908,0,0,0,0,0,0,0,0,0,0,0
6909,0,0,0,0,0,0,0,0,0,0,0
6910,0,0,0,0,0,0,0,0,0,0,0
6911,0,0,0,0,0,0,0,0,0,0,0
6912,0,0,0,0,0,0,0,0,0,0,0
6913,0,0,0,0,0,0,0,0,0,0,0
6914,0,0,0,0,0,0,0,0,0,0,0
6915,0,0,0,0,0,0,0,0,0,0,0
6916,0,0,0,0,0,0,0,0,0,0,0
6917,0,0,0,0,0,0,0,0,0,0,0
6918,0,0,0,0,0,0,0,0,0,0,0
6919,0,13128.0283,146587.7194,227337.5256,358362.0291,482764.8863,17852.92109,95599.19447,155058.7823,245644.101,295242.7486
6920,0,38740.1494,424719.9776,875560.3785,1280411.028,1716330.48,46796.67446,303776.0482,444566.003,914497.529,1066845.96
6921,0,48605.1923,549715.4641,1255918.81,1808386.014,2422808.832,67913.96025,382674.8222,583704.8944,1318527.408,1507896.805
6922,0,47474.73799,574429.726,1245820.499,1885901.563,2470001.809,71084.97909,399567.6935,607117.4805,1309039.215,1531142.029
6923,0,41723.64866,527894.7358,1191137.711,1867888.203,2513985.813,66547.5266,378819.9873,562495.8532,1249763.489,1478498.008
6924,0,38209.75948,517741.4167,1151650.216,1806354.311,2418483.871,62697.0705,368127.7869,553535.5385,1206899.392,1426742.343
6925,0,38203.26596,493741.0441,1087595.202,1718078.121,2262656.309,62308.85263,349669.4295,526656.1106,1145047.483,1366514.722
6926,0,37297.08154,492485.0076,1102456.36,1730651.376,2316464.327,60499.85288,356779.7245,527450.3281,1157082.555,1361449.672
6927,0,40982.16215,487836.2995,1102788.394,1746548.043,2300725.316,62556.98448,353288.4595,522301.2524,1159886.026,1373169.331
6928,0,32217.1169,443690.5337,958695.921,1522390.153,1988709.602,52405.55763,322423.0418,478250.7314,1006833.531,1174819.098
6929,0,34375.61542,377323.6811,794044.2344,1246633.547,1639009.262,52585.64731,272267.4663,407511.8654,831359.5141,958770.1547
6930,0,15944.55446,204897.8233,417733.2366,714738.1134,921766.9142,24017.50559,152237.7648,219589.3617,436130.627,533049.5006
6931,0,1608.358291,18136.20343,65028.84762,119132.7135,148705.0099,1659.782726,11864.80662,19191.38843,68004.81331,87362.62889
6932,0,0,0,0,0,0,0,0,0,0,0
6933,0,0,0,0,0,0,0,0,0,0,0
6934,0,0,0,0,0,0,0,0,0,0,0
6935,0,0,0,0,0,0,0,0,0,0,0
6936,0,0,0,0,0,0,0,0,0,0,0
6937,0,0,0,0,0,0,0,0,0,0,0
6938,0,0,0,0,0,0,0,0,0,0,0
6939,0,0,0,0,0,0,0,0,0,0,0
6940,0,0,0,0,0,0,0,0,0,0,0
6941,0,0,0,0,0,0,0,0,0,0,0
6942,0,0,0,0,0,0,0,0,0,0,0
6943,0,19775.16808,139725.2211,211354.7066,333016.6722,429993.0229,30963.594,89671.39885,155313.0184,224882.1777,268729.542
6944,0,48605.36791,422751.2069,997273.083,1351334.325,1877136.559,68810.4553,285999.0274,452023.3402,1037816.368,1162500.128
6945,0,62943.6532,570160.2863,1447614.464,1980805.348,2798697.347,86430.67621,410348.056,609117.5669,1498471.384,1690110.907
6946,0,66314.58344,555893.1539,1440176.779,1947506.416,2693831.721,91679.64042,402354.5308,598295.1574,1488447.712,1685631.416
6947,0,73150.75465,556774.2036,1390826.546,1876890.728,2600362.473,99349.35915,411365.8427,596471.5164,1433647.841,1638311.095
6948,0,74107.47304,534693.0887,1290552.181,1773629.513,2448734.506,101846.0741,407136.0011,575159.9863,1336160.262,1537674.907
6949,0,68412.25676,486130.2793,1186141.751,1689958.535,2310761.946,96401.67429,378192.7773,523960.4135,1227138.117,1438624.27
6950,0,67702.78564,496321.0023,1169496.544,1663351.033,2252323.983,94511.27752,386243.4137,532382.0989,1202228.79,1409382.329
6951,0,62229.46644,463252.0808,1045121.28,1522690.533,2083069.861,86881.60424,366573.4423,497709.9666,1074730.24,1276145.637
6952,0,54867.00221,413290.6282,1073416.17,1529932.904,2109231.621,76404.42138,332322.5322,445658.9616,1104419.105,1285960.274
6953,0,44036.47548,340605.7347,909510.8185,1229177.399,1700315.919,63399.97246,283090.5899,365972.8216,930682.594,1049353.693
6954,0,25731.00598,172878.6735,546878.2539,795903.8567,1103178.754,33858.83328,138301.3463,185350.5306,558110.4391,656314.2862
6955,0,1989.518928,15557.4908,94700.02171,139469.6305,205521.6926,2049.076621,12831.63779,16377.04068,95888.71685,109971.5473
6956,0,0,0,0,0,0,0,0,0,0,0
6957,0,0,0,0,0,0,0,0,0,0,0
6958,0,0,0,0,0,0,0,0,0,0,0
6959,0,0,0,0,0,0,0,0,0,0,0
6960,0,0,0,0,0,0,0,0,0,0,0
6961,0,0,0,0,0,0,0,0,0,0,0
6962,0,0,0,0,0,0,0,0,0,0,0
6963,0,0,0,0,0,0,0,0,0,0,0
6964,0,0,0,0,0,0,0,0,0,0,0
6965,0,0,0,0,0,0,0,0,0,0,0
6966,0,0,0,0,0,0,0,0,0,0,0
6967,0,16074.21048,108799.371,175621.6879,301339.1911,365875.0154,23610.47622,79523.57712,119163.2297,191775.8876,241186.7748
6968,0,44999.05606,369639.7629,755066.384,1133986.104,1385524.768,61602.75652,285400.8035,389294.1643,790284.8055,930225.4399
6969,0,68329.36008,535752.1038,1204019.05,1753802.954,2206434.457,81613.65357,394172.8192,557201.6174,1263077.25,1443819.816
6970,0,72119.13928,561219.9601,1289321.766,1896185.058,2466624.022,89289.15887,406207.6581,583319.8723,1349026.632,1552013.624
6971,0,76017.79436,549956.2805,1209962.036,1781183.801,2288963.967,86576.74518,393616.2256,569497.1651,1266649.712,1446394.079
6972,0,71363.82267,532921.4593,1186172.162,1765042.853,2277190.605,82122.29559,384345.6476,554293.9526,1245040.503,1418321.374
6973,0,67800.73739,508840.2576,1071959.175,1702000.602,2143969.15,82625.46154,372267.1079,536191.2386,1126455.756,1331692.794
6974,0,65483.67783,525060.8718,1106005.661,1707642.108,2140482.075,79598.0205,375000.2318,552072.3938,1163633.012,1349581.627
6975,0,62181.87667,518286.9957,1043513.74,1629709.872,1984384.202,83427.39476,379355.7826,552897.399,1103230.812,1276694.239
6976,0,59570.18753,480259.0416,991510.7888,1523952.853,1893048.931,81127.42217,360871.3502,518083.1853,1051021.033,1200407.762
6977,0,48636.68626,407256.344,796542.9271,1301951.899,1598880.788,63478.8043,312539.2219,437779.6284,852961.0599,1009616.827
6978,0,26145.08726,220566.6264,496581.0613,808204.1864,991059.8753,29065.1483,158220.8934,233434.001,529518.4769,628118.9003
6979,0,2496.706161,20414.30157,79024.41306,141757.6202,169807.8161,2530.243694,14554.43845,21793.13859,83074.77604,104212.5105
6980,0,0,0,0,0,0,0,0,0,0,0
6981,0,0,0,0,0,0,0,0,0,0,0
6982,0,0,0,0,0,0,0,0,0,0,0
6983,0,0,0,0,0,0,0,0,0,0,0
6984,0,0,0,0,0,0,0,0,0,0,0
6985,0,0,0,0,0,0,0,0,0,0,0
6986,0,0,0,0,0,0,0,0,0,0,0
6987,0,0,0,0,0,0,0,0,0,0,0
6988,0,0,0,0,0,0,0,0,0,0,0
6989,0,0,0,0,0,0,0,0,0,0,0
6990,0,0,0,0,0,0,0,0,0,0,0
6991,0,19360.785,127795.2826,245342.3864,404081.5281,514517.159,32685.83058,85601.36779,144823.0037,267307.7391,334414.5818
6992,0,54657.43716,406390.344,896736.2555,1364046.575,1729825.592,75634.95227,291515.0271,441238.4868,957145.7246,1140406.235
6993,0,74651.16399,540010.9427,1324672.325,2021739.484,2655742.023,105069.3976,390734.9319,589509.5688,1413399.726,1660007.757
6994,0,72991.22071,522985.3939,1312621.923,2014076.075,2676815.86,103009.4645,357932.7124,570503.3121,1400780.063,1663187.638
6995,0,66173.14063,512847.4476,1301808.228,2013403.325,2670892.011,94113.10936,341216.6119,559452.6497,1387957.706,1649738.369
6996,0,64911.23218,491047.8034,1226097.203,1868819.689,2545746.645,90143.62772,319777.0796,533084.5133,1307377.641,1550146.935
6997,0,54538.6033,449018.9806,1105141.68,1759308.398,2411808.25,78150.60563,295691.1773,488171.5592,1182336.755,1426766.612
6998,0,57369.85944,459002.7038,1107968.393,1755799.737,2423523.261,80653.1608,304900.7136,497281.0023,1182920.165,1433800.659
6999,0,55802.39386,427869.4725,1083925.415,1697829.629,2388972.273,79715.04141,285380.5104,467100.9724,1160500.492,1399877.564
7000,0,54438.19274,411124.1308,1059109.516,1614515.343,2270130.438,74869.32628,259829.4703,444557.4988,1129700.094,1338698.232
7001,0,44353.49907,350201.1576,947001.5504,1424037.22,2007908.714,64119.7486,229274.7759,383469.4349,1012581.248,1180089.309
7002,0,21319.29733,192584.5978,653242.5039,980304.4542,1397312.448,28134.4035,124661.1058,208243.8237,691640.7395,815156.4515
7003,0,2225.67616,19861.83325,126603.7104,182522.3299,276035.6124,2515.046073,11333.55853,21175.20217,131958.2655,151874.0705
7004,0,0,0,0,0,0,0,0,0,0,0
7005,0,0,0,0,0,0,0,0,0,0,0
7006,0,0,0,0,0,0,0,0,0,0,0
7007,0,0,0,0,0,0,0,0,0,0,0
7008,0,0,0,0,0,0,0,0,0,0,0
7009,0,0,0,0,0,0,0,0,0,0,0
7010,0,0,0,0,0,0,0,0,0,0,0
7011,0,0,0,0,0,0,0,0,0,0,0
7012,0,0,0,0,0,0,0,0,0,0,0
7013,0,0,0,0,0,0,0,0,0,0,0
7014,0,0,0,0,0,0,0,0,0,0,0
7015,0,27965.47711,163528.7926,323303.265,491372.5182,618171.3703,42177.60251,100202.2282,185021.9688,352836.3753,417995.4583
7016,0,61195.04103,370539.6679,851883.0465,1375139.262,1739608.671,89854.39601,235301.9612,413765.0885,919167.3704,1121336.927
7017,0,78990.09648,516729.0904,1223575.285,1884272.38,2482328.171,109020.6716,357135.5137,568806.1129,1316041.274,1544383.749
7018,0,74074.03978,530188.1672,1245029.762,1923595.225,2547924.197,102224.6934,362923.2161,581148.5977,1336408.805,1554795.263
7019,0,67338.68883,496998.6368,1208196.282,1793409.64,2402941.865,93939.39215,332339.1347,545275.6518,1294812.834,1484571.393
7020,0,59836.73921,510021.896,1281080.983,1916067.621,2605737.619,84704.1633,356914.6462,556859.749,1365263.335,1558116.428
7021,0,59431.60402,497009.4905,1135182.354,1744458.603,2289798.1,81450.04662,353314.8185,540108.8198,1210005.073,1381060.317
7022,0,59924.67039,464560.1455,1029309.932,1637768.536,2113942.917,76750.80961,330894.8032,502671.285,1099866.528,1280673.831
7023,0,59702.78728,423095.2245,928419.056,1506873.816,1931587.968,72698.42386,306162.6398,457298.8484,987896.0345,1176271.535
7024,0,60368.53453,364315.4973,806155.9064,1300131.329,1663137.517,74550.02805,259447.1791,399102.1788,858165.6251,1011390.795
7025,0,51679.98563,327312.4068,688781.0529,1129332.666,1446540.027,64741.63643,243063.4641,358744.3348,732090.8359,877958.7556
7026,0,29121.92879,166104.7101,409961.8207,703959.3673,868797.627,37776.30544,119321.9977,186595.1962,438581.7277,539182.2857
7027,0,3895.403375,18049.15,77934.61112,133419.2607,165310.2761,4192.214093,13468.02382,20059.64662,81556.01718,100001.184
7028,0,0,0,0,0,0,0,0,0,0,0
7029,0,0,0,0,0,0,0,0,0,0,0
7030,0,0,0,0,0,0,0,0,0,0,0
7031,0,0,0,0,0,0,0,0,0,0,0
7032,0,0,0,0,0,0,0,0,0,0,0
7033,0,0,0,0,0,0,0,0,0,0,0
7034,0,0,0,0,0,0,0,0,0,0,0
7035,0,0,0,0,0,0,0,0,0,0,0
7036,0,0,0,0,0,0,0,0,0,0,0
7037,0,0,0,0,0,0,0,0,0,0,0
7038,0,0,0,0,0,0,0,0,0,0,0
7039,0,12306.97108,126836.1135,334737.2293,457820.8258,637909.9073,23982.72682,78741.0912,144171.0055,360147.9451,387451.0774
7040,0,45761.00043,375848.8894,922675.6422,1292597.518,1749437.739,69903.54185,236240.0318,409270.4221,975006.9169,1088418.806
7041,0,64319.32351,519535.8653,1353579.34,1928136.181,2636468.211,92823.95171,342695.9206,560441.6104,1421441.072,1599791.381
7042,0,65790.10371,511285.9202,1360631.614,1961006.33,2707700.141,94171.1405,346071.571,551043.9107,1424135.911,1618501.294
7043,0,66330.25835,481706.9678,1331997.101,1970148.407,2694052.164,93525.00522,342608.0724,523528.8345,1398272.338,1629391.766
7044,0,55461.41097,499400.1085,1304194.542,1952852.259,2652692.383,82530.17653,361152.243,537622.8928,1363420.094,1591236.673
7045,0,56895.55647,428352.3196,1208254.788,1808968.311,2431065.095,83284.28211,306030.5635,467335.5714,1267476.027,1475638.108
7046,0,48666.17126,393473.0045,1151553.544,1725535.298,2326136.395,77582.22712,282362.2479,433473.2443,1212735.79,1423938.233
7047,0,47678.09201,398236.5157,1067300.386,1635889.972,2200542.361,76753.99842,286510.7877,436735.5785,1124388.168,1323897.175
7048,0,49441.92909,360653.93,932668.2733,1428887.383,1934990.154,79070.69649,262433.6066,393996.1386,981658.9185,1153231.218
7049,0,45867.03118,313657.5916,736554.7763,1112862.616,1443668.375,73066.46396,218084.7024,342722.2108,779361.8512,917371.3987
7050,0,26694.49701,176654.6663,457631.0745,710548.4132,932030.5642,40253.56541,132403.5167,192270.6829,477911.7553,569083.4332
7051,0,2896.602852,16504.50624,95461.57577,146874.9804,199495.0826,4097.813402,12304.45249,17836.15086,98143.55811,116634.7456
7052,0,0,0,0,0,0,0,0,0,0,0
7053,0,0,0,0,0,0,0,0,0,0,0
7054,0,0,0,0,0,0,0,0,0,0,0
7055,0,0,0,0,0,0,0,0,0,0,0
7056,0,0,0,0,0,0,0,0,0,0,0
7057,0,0,0,0,0,0,0,0,0,0,0
7058,0,0,0,0,0,0,0,0,0,0,0
7059,0,0,0,0,0,0,0,0,0,0,0
7060,0,0,0,0,0,0,0,0,0,0,0
7061,0,0,0,0,0,0,0,0,0,0,0
7062,0,0,0,0,0,0,0,0,0,0,0
7063,0,29643.03505,188759.8954,359266.429,502831.803,694219.7597,30450.7194,150113.7401,195155.4825,366590.6621,396762.3955
7064,0,62607.62596,420645.7428,1034979.648,1432956.742,2008783.458,65017.52412,310309.7044,433629.6761,1067874.791,1170082.834
7065,0,73554.2989,488404.1209,1317978.38,1859259.697,2626302.737,78380.12451,379760.0187,505740.2683,1353448.234,1505346.674
7066,0,74974.42792,521285.1008,1371238.039,1970016.554,2780526.605,80633.70697,391904.3622,538410.6691,1409178.648,1577158.528
7067,0,67482.6435,512104.4582,1343747.377,1976759.675,2790521.556,76341.82839,396094.9319,531659.6422,1381728.628,1559347.294
7068,0,64130.07482,524556.6249,1311175.179,1928909.277,2688194.191,71314.1132,386089.8044,542970.6051,1352171.479,1523492.817
7069,0,63004.78045,504387.2017,1250966.3,1840865.839,2515727.941,70470.07203,361079.7808,519207.0009,1289381.73,1463895.229
7070,0,70121.90987,502894.6688,1189560.109,1765934.239,2351723.252,78980.84539,353054.3167,520403.1781,1227724.979,1402496.909
7071,0,66600.41801,463488.1755,1141859.722,1693788.976,2269135.562,79029.08818,327777.8033,480999.1627,1174699.918,1341058.765
7072,0,61621.17637,414148.4898,993559.5095,1518175.739,1976643.549,71648.31511,295800.879,427206.018,1023734.518,1188788.938
7073,0,53052.80154,376536.7783,876754.7378,1396152.58,1782332.009,55354.29662,265083.1181,382323.8499,904082.7255,1090406.086
7074,0,26774.6519,192044.6484,539433.5845,883209.2794,1132383.666,26179.50986,133871.6871,192963.1948,556607.4563,682432.6412
7075,0,3433.18207,22959.06482,106873.0406,175387.5232,229814.7786,3016.541127,16593.42299,23351.84524,110573.0949,134051.9573
7076,0,0,0,0,0,0,0,0,0,0,0
7077,0,0,0,0,0,0,0,0,0,0,0
7078,0,0,0,0,0,0,0,0,0,0,0
7079,0,0,0,0,0,0,0,0,0,0,0
7080,0,0,0,0,0,0,0,0,0,0,0
7081,0,0,0,0,0,0,0,0,0,0,0
7082,0,0,0,0,0,0,0,0,0,0,0
7083,0,0,0,0,0,0,0,0,0,0,0
7084,0,0,0,0,0,0,0,0,0,0,0
7085,0,0,0,0,0,0,0,0,0,0,0
7086,0,0,0,0,0,0,0,0,0,0,0
7087,0,28042.86749,231979.3482,356450.03,503448.8654,669471.6182,30201.79061,146887.2881,233238.5735,369994.1365,397221.0013
7088,0,58474.07195,487481.9171,1061480.26,1503952.073,1959218.727,65644.49811,303243.8248,492221.6667,1103615.635,1213869.885
7089,0,70976.48093,656495.3501,1575272.195,2196627.801,2986406.521,86406.30096,413644.8972,672286.9072,1645479.085,1797307.744
7090,0,72533.7438,665463.4713,1602894.298,2242923.276,3027664.247,93820.31791,439285.8892,691315.022,1673894.086,1835647.082
7091,0,71418.91143,631820.4922,1531990.499,2141837.227,2902608.554,94312.13796,418579.2666,664002.5228,1603881.134,1751959.024
7092,0,70473.78628,616756.4198,1439539.814,2052268.498,2777851.508,91622.86063,402999.5886,644800.7035,1508408.463,1659523.295
7093,0,70870.36782,605700.9658,1385134.411,1994877.838,2667974.156,87544.10069,398174.2156,633478.0043,1456529.273,1604214.992
7094,0,69230.92841,568425.3399,1328305.444,1920022.896,2591395.114,85947.47695,361844.3981,595204.9646,1397539.636,1534986.725
7095,0,67730.32355,522951.7142,1289004.148,1872995.787,2528310.297,82304.23367,325153.6748,547755.5406,1354160.445,1501470.662
7096,0,60643.15371,483170.5457,1243853.829,1817240.802,2447347.853,80258.60281,310848.6,516015.4428,1308947.895,1488140.095
7097,0,52439.84496,437665.2668,1053193.521,1553248.412,2071154.384,66560.70497,274999.7192,463876.3292,1107528.014,1274530.112
7098,0,31303.15605,262757.4406,710837.6966,1027834.435,1416541.563,37900.4948,165476.7241,276895.1305,745234.056,852815.8488
7099,0,3667.662424,30512.46866,159077.3344,221248.6106,320876.987,4206.073483,15670.27503,31810.70957,164762.9108,185682.9827
7100,0,0,0,0,0,0,0,0,0,0,0
7101,0,0,0,0,0,0,0,0,0,0,0
7102,0,0,0,0,0,0,0,0,0,0,0
7103,0,0,0,0,0,0,0,0,0,0,0
7104,0,0,0,0,0,0,0,0,0,0,0
7105,0,0,0,0,0,0,0,0,0,0,0
7106,0,0,0,0,0,0,0,0,0,0,0
7107,0,0,0,0,0,0,0,0,0,0,0
7108,0,0,0,0,0,0,0,0,0,0,0
7109,0,0,0,0,0,0,0,0,0,0,0
7110,0,0,0,0,0,0,0,0,0,0,0
7111,0,28521.34016,194232.4172,386577.4327,535006.1857,746591.3227,28089.26937,116769.9182,198834.9192,406326.2602,466178.782
7112,0,52523.14714,377382.4739,948866.7289,1402007.318,1915815.026,53649.78109,224793.8659,387251.6798,999406.8352,1183445.778
7113,0,74031.37404,509268.6937,1241873.393,1835497.145,2514943.858,73755.02624,305673.1499,520084.8054,1304234.375,1542944.815
7114,0,71563.15847,536936.3131,1262827.209,1933339.148,2640396.09,73964.33211,329947.0159,551094.5655,1323586.945,1575145.94
7115,0,70056.32822,574369.1783,1233280.153,1921206.024,2566326.426,70955.67525,347644.9582,583702.0989,1297854.463,1554099.312
7116,0,68762.26078,522204.5733,1170353.25,1859513.572,2495820.532,66900.78996,321432.4866,530964.7398,1226966.097,1481972.002
7117,0,65404.10909,462111.9851,1098385.006,1744980.005,2392234.843,64442.99983,290703.9276,474083.4666,1153840.608,1393982.583
7118,0,63403.27989,468818.6297,1085524.146,1692884.307,2354552.292,62349.77968,315084.662,480459.0551,1129183.242,1340577.733
7119,0,60784.38844,404459.451,983470.391,1551983.611,2193880.047,59146.24483,279187.1392,416742.6653,1020811.732,1233423.941
7120,0,47756.5912,349818.6738,881967.4192,1387963.088,1975657.069,44282.24308,252474.5654,362154.4145,920138.0285,1103579.568
7121,0,47293.20636,277617.7229,767624.7894,1151410.861,1608586.671,43605.47324,179372.0348,286607.5432,801711.9686,954478.0717
7122,0,25796.67967,137191.0476,461488.1353,708323.2998,999050.0371,23277.42612,83040.5833,142395.6608,483371.463,585287.2026
7123,0,2460.126715,16942.00043,143724.9152,192790.8101,303941.5615,1940.881167,12551.41452,17850.25506,147282.527,165641.129
7124,0,0,0,0,0,0,0,0,0,0,0
7125,0,0,0,0,0,0,0,0,0,0,0
7126,0,0,0,0,0,0,0,0,0,0,0
7127,0,0,0,0,0,0,0,0,0,0,0
7128,0,0,0,0,0,0,0,0,0,0,0
7129,0,0,0,0,0,0,0,0,0,0,0
7130,0,0,0,0,0,0,0,0,0,0,0
7131,0,0,0,0,0,0,0,0,0,0,0
7132,0,0,0,0,0,0,0,0,0,0,0
7133,0,0,0,0,0,0,0,0,0,0,0
7134,0,0,0,0,0,0,0,0,0,0,0
7135,0,17030.42183,124101.0811,280920.6133,404588.6097,643390.6351,25142.58579,90692.65421,136998.6782,301277.0668,345519.2176
7136,0,40734.03367,253921.1894,713453.6862,984112.2216,1499611.726,59264.20449,163086.561,282820.6276,773073.0517,883930.3516
7137,0,53713.33787,314573.0064,952774.1843,1296068.408,1930287.223,78589.41027,191199.6332,352068.7865,1028684.463,1164908.29
7138,0,52212.33521,349081.5589,1018067.11,1402041.088,2062363.972,81007.8444,206536.716,389276.7132,1095128.59,1231586.235
7139,0,59729.83908,395737.6605,1140158.003,1614590.814,2289665.473,87830.68117,252729.8125,437884.9535,1217955.239,1391197.102
7140,0,60074.60602,445300.1732,1168788.185,1646040.551,2342360.105,89349.50472,290086.408,486882.7553,1247630.974,1396095.718
7141,0,55142.33099,482427.8125,1204461.083,1688852.109,2378863.019,85197.28296,336635.747,522679.3664,1277732.524,1421047.363
7142,0,54206.95088,453913.0662,1161745.388,1625996.506,2297593.846,82492.40119,307223.4647,495010.614,1235121.326,1372623.243
7143,0,51233.95007,436436.0931,1147165.797,1620445.221,2277785.045,74589.27083,301661.1922,473785.2218,1218260.735,1363505.16
7144,0,47260.86159,434885.4121,1116874.166,1540037.955,2192805.381,69872.66465,302352.7033,467805.1316,1181075.053,1303266.6
7145,0,33636.57279,321627.3445,912699.9409,1280063.888,1817288.813,53286.26266,208821.3085,348580.2419,963533.5986,1066697.453
7146,0,21822.60155,208693.5365,660886.1763,921882.9972,1335359.984,32163.23439,141727.3742,225394.8375,695603.8655,758792.2151
7147,0,2290.728523,25204.64772,156205.4294,201694.5477,312028.6162,3298.797617,14012.05627,26216.01851,161891.6404,173966.2585
