hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
213,0,42574.88072,367790.1093,668932.3495,847249.2662,998337.8886,42574.88072,279121.1495,394057.0321,573312.7955,720821.1433
214,0,27565.38316,309114.3862,412135.1102,484517.5504,543822.975,27565.38316,245219.0675,326104.6157,381314.4014,473891.053
215,0,16293.45354,131565.4839,237115.2002,284943.4745,324278.5099,16293.45354,99972.52863,141482.2486,206473.2581,247636.3736
216,0,55799.65056,220427.3195,328030.5661,367099.0111,406612.4725,55799.65056,174197.8996,250741.8436,302162.7199,350746.4468
217,0,52885.20261,195812.2217,307334.7102,358988.8206,392566.744,52885.20261,165695.083,223877.1248,279576.1909,335350.729
218,0,70803.41882,315060.4155,438522.1579,500148.5458,552238.4177,70803.41882,257791.4344,353371.8868,410588.159,482952.1307
219,0,91380.10129,647107.4688,861468.3715,961932.9001,1071255.777,91380.10129,501998.751,700097.5167,812086.9118,940102.9858
220,0,99417.34382,1089146.919,1548485.239,1764964.326,2000531.181,99417.34382,808177.9973,1153328.084,1410231.84,1703325.173
221,0,99491.71406,975828.8165,1598568.89,1898470.211,2178956.14,99491.71406,721458.65,1039276.369,1401604.466,1732800.463
222,0,99141.38382,369261.7002,778894.4655,964735.284,1090745.537,99141.38382,298255.9299,423190.9699,649601.8752,839372.7216
223,0,99504.89446,274345.02,746493.0285,939572.8213,1066253.213,99504.89446,221138.3342,327835.5811,601051.6954,765239.4366
224,0,92666.4663,219373.8301,539430.528,665109.7592,749192.2971,92666.4663,181174.9593,268305.3293,445388.1339,553362.991
225,0,93395.29392,344643.7712,509421.4291,580316.0951,622833.9541,93395.29392,294702.7224,393949.8375,474411.2254,553330.9642
226,0,76535.77986,506369.5128,708896.1634,801049.9987,877156.9714,76535.77986,402936.2753,549922.1322,656869.2506,783517.8938
227,0,93555.6595,657239.0714,852230.798,938621.9742,1036006.661,93555.6595,511936.0419,711259.1999,810888.0428,931583.4602
228,0,80510.47756,822343.0817,1110316.663,1273604.934,1403307.718,80510.47756,655659.4163,871007.4154,1038369.601,1234261.624
229,0,64882.94099,1046385.707,1337248.62,1519055.326,1668330.027,64882.94099,823452.993,1089873.862,1256157.67,1529188.179
230,0,76159.08514,1195544.836,1490057.744,1683517.638,1858418.323,76159.08514,937277.6901,1246325.516,1416163.805,1690142.645
231,0,78312.04402,911170.6055,1189246.109,1354962.286,1526372.279,78312.04402,699842.1736,960906.6553,1116236.693,1324065.82
232,0,61262.39677,1186522.856,1504557.56,1684824.317,1865476.621,61262.39677,910059.1253,1230880.017,1421141.078,1686680.915
233,0,26767.93472,1112535.689,1387048.748,1547913.476,1704946.462,26767.93472,853094.9347,1138742.556,1318984.987,1549565.434
234,0,57176.60054,1289988.622,1727987.507,1972611.917,2158697.678,57176.60054,1020038.198,1332189.126,1624643.339,1894931.939
235,0,91389.93982,1274799.232,1736239.161,1967012.362,2157398.557,91389.93982,1001702.511,1334349.174,1628433.17,1885644.21
236,0,95578.84365,806873.3103,1428127.946,1739589.752,1903327.59,95578.84365,679380.641,862013.4301,1255422.893,1534585.769
237,0,96540.72918,682603.5391,1242744.382,1528329.874,1658319.737,96540.72918,594468.1231,736166.4392,1087984.422,1341828.136
238,0,92656.51471,601675.0928,942956.3049,1139964.881,1194689.121,92656.51471,555202.8571,650621.9406,871591.2864,1025287.507
239,0,99397.79774,732684.2282,1140238.614,1349207.867,1450087.28,99397.79774,631658.9985,787855.593,1055139.288,1201973.716
240,0,99626.5398,436616.3883,698811.1756,822582.3564,884091.8037,99626.5398,382461.9417,489423.9087,644606.0173,734884.1566
241,0,99702.73023,391859.4508,653497.9331,765464.8459,836934.965,99702.73023,330620.0408,445123.656,592688.8913,683892.3224
242,0,99698.20492,390706.265,578901.4711,663480.6551,722514.4691,99698.20492,329458.108,443759.4635,540869.0963,617618.2281
243,0,98182.60859,270858.0619,358964.4924,389745.502,425035.7661,98182.60859,227799.6354,322075.81,350729.05,378149.767
244,0,94998.87819,179490.9893,250368.8073,269324.2976,291210.8396,94998.87819,157321.8626,228099.8957,244426.1237,259959.5065
245,0,94038.1002,154584.4866,217286.7952,229770.7253,244918.74,94038.1002,138145.2288,202423.7328,212648.0669,225882.4338
246,0,98226.64146,172825.2478,234657.1894,245901.1229,262575.1424,98226.64146,152025.3529,222958.5503,231153.4268,245065.3672
247,0,57760.93787,143738.733,188802.9483,206461.3698,228174.5302,57760.93787,121524.7968,173708.4901,185140.8686,199712.1295
248,0,58053.50377,106245.8416,153116.2551,173984.3899,193639.0925,58053.50377,94822.81641,135854.2987,147206.0298,162459.4891
249,0,36649.88676,108959.61,144630.8743,159993.2994,174282.0502,36649.88676,91836.475,128129.4497,138647.2837,159913.3217
250,0,27456.5596,99050.42533,120154.5565,126119.4381,137023.6765,27456.5596,79719.7053,113711.0542,118357.2643,131099.3834
251,0,30513.33149,134366.1253,165112.9122,177254.1255,191810.0144,30513.33149,108689.7515,150866.2522,160791.3808,183234.4011
252,0,22780.08865,232197.535,298092.0276,344941.6666,368171.2923,22780.08865,200785.4826,245113.0772,293583.3175,316693.1227
253,0,30166.60918,511518.3388,646420.8345,743720.4328,787595.5668,30166.60918,438946.3487,530111.5018,637611.9596,689905.1765
254,0,32965.88784,632116.0466,798596.7762,924165.3892,981350.9777,32965.88784,539519.6822,653082.3116,778827.9824,875711.6495
255,0,46527.55391,1221471.384,1420218.511,1558944.434,1691916.78,46527.55391,964066.7093,1257107.06,1401155.366,1567193.444
256,0,40194.30766,1259308.289,1492116.167,1646148.018,1794526.289,40194.30766,987206.324,1292589.14,1460490.379,1643286.422
257,0,22345.6714,1247985.883,1498607.493,1668933.044,1806740.287,22345.6714,986011.9527,1271882.356,1453363.752,1674259.083
258,0,29838.37099,687257.1776,898047.0673,1043283.222,1105341.865,29838.37099,586014.7048,707165.8702,865132.2635,983707.263
259,0,31116.14035,524651.5926,766864.7643,897633.5114,982113.5682,31116.14035,426068.8625,545350.9256,711994.9979,817207.0256
260,0,36779.34344,308951.0346,658460.9631,818874.874,920158.7625,36779.34344,247997.5411,331104.7081,557734.3305,674733.8419
261,0,18095.53038,259569.5784,692659.5762,896746.6252,1040601.19,18095.53038,190547.3341,273098.6056,552246.6893,709225.8425
262,0,23619.57794,316047.9953,1024452.002,1348540.941,1565966.449,23619.57794,231693.2632,333850.0995,798426.2225,1019480.178
263,0,35670.86401,272427.8203,1433022.95,1938640.089,2287080.498,35670.86401,167687.8621,298648.4774,1044870.936,1401909.173
264,0,20534.87704,217695.3413,981452.6743,1338880.075,1590398.451,20534.87704,145663.7779,233598.2972,733555.5748,952255.2256
265,0,22128.58547,220113.3871,1130649.134,1525502.886,1783948.416,22128.58547,146447.7603,237313.2844,833755.9834,1093742.748
266,0,11579.43914,152165.0671,898483.6922,1221199.01,1439100.4,11579.43914,90196.97853,163101.0333,650572.224,867500.711
267,0,10608.33031,110672.8149,682071.3686,935882.3943,1114937.411,10608.33031,61137.22966,120031.4304,490572.2167,659075.3842
268,0,2693.076282,65841.019,391788.8334,559681.3249,687342.266,2693.076282,35363.7932,69611.98952,281119.1552,381746.9315
269,0,2460.274721,55866.21988,408466.1378,581017.2228,715943.6697,2460.274721,22694.49221,59750.2672,290394.5944,385914.1542
270,0,3025.440662,66597.23623,438794.096,621236.2973,765993.4024,3025.440662,28887.85558,71041.40168,314478.2676,414926.5289
271,0,7504.040078,92917.39227,862041.7444,1203603.8,1461694.55,7504.040078,26371.37144,102193.3975,604393.2785,806140.3204
272,0,10261.3966,92044.5164,716113.3593,989514.7992,1195626.126,10261.3966,35207.65407,101782.9016,507879.4929,673281.9482
273,0,12091.46307,115450.8538,654108.5667,898666.0831,1083937.054,12091.46307,61686.80966,125672.7694,477395.203,619750.4681
274,0,21605.36176,100035.6821,475090.3194,631370.9936,745926.2075,21605.36176,61600.14745,113770.7916,353959.6922,454229.2246
275,0,21669.14406,67734.66225,296622.1204,396114.9624,469063.0688,21669.14406,45774.88394,80270.76631,223055.9329,287808.2579
276,0,9629.106925,91467.39405,507655.9482,703888.7745,844981.6363,9629.106925,54396.44767,99271.99983,367994.2387,495375.4922
277,0,12995.146,74541.79565,296207.9144,407057.7263,483714.1695,12995.146,54753.06007,82599.99193,223022.0251,297894.122
278,0,16590.19598,129882.2317,457293.3617,621857.4877,724700.5411,16590.19598,101220.6438,140426.159,345515.9668,479427.306
279,0,14131.30525,235745.7624,1398278.391,1913850.276,2274289.428,14131.30525,131532.5251,251224.7468,1005616.171,1361271.323
280,0,42985.19627,362428.3329,1619305.892,2182600.453,2587662.513,42985.19627,228993.9301,393952.5374,1199991.552,1593783.369
281,0,41900.05074,420563.6789,1524749.301,2024881.964,2399994.604,41900.05074,276499.8542,451591.3962,1163797.894,1500443.453
282,0,59573.78369,358096.6097,1132037.814,1470653.716,1744382.087,59573.78369,236533.4021,395927.8798,882104.361,1117151.339
283,0,52178.37361,243817.7725,1165778.56,1551952.581,1846163.23,52178.37361,141142.4209,277540.2374,863352.318,1119807.723
284,0,81429.68294,245640.1298,1043368.648,1372281.978,1617465.451,81429.68294,162199.4024,292629.9622,787650.6124,1009010.633
285,0,61101.20218,250970.9681,1103250.424,1466333.964,1711670.965,61101.20218,172825.8577,287670.6618,820686.217,1096931.944
286,0,73234.64325,303837.5283,1527690.511,2041071.459,2387129.995,73234.64325,197925.4608,349031.9371,1118800.629,1507969.777
287,0,93375.26396,406931.5515,1684490.499,2223500.693,2583505.151,93375.26396,284691.5832,463061.3745,1260836.348,1684047.115
288,0,99144.07513,596435.2854,1917917.417,2483078.721,2883478.362,99144.07513,419799.8217,658151.9775,1479856.221,1947210.085
289,0,99621.8369,944319.593,2303344.719,2906388.424,3361728.638,99621.8369,679531.4249,1010512.446,1858696.799,2383026.832
290,0,98193.61182,654587.9582,1979249.738,2537402.81,2946930.869,98193.61182,455736.7544,716918.8732,1544168.396,2001263.891
291,0,94138.86311,524266.5942,1717698.748,2219057.141,2565966.974,94138.86311,373563.8951,581866.2835,1325880.268,1735189.483
292,0,88375.95999,520470.7855,1656495.736,2124850.452,2461810.995,88375.95999,365293.4289,575268.5198,1291858.37,1647072.066
293,0,68930.08479,383890.0104,1107142.018,1419841.556,1651294.681,68930.08479,275070.982,425558.3236,873462.9623,1120263.284
294,0,42285.51947,204980.3387,1215422.121,1625089.894,1920782.96,42285.51947,109842.7924,233669.8799,883042.8294,1155485.872
295,0,43009.3469,129055.0467,663940.2813,874833.4557,1028082.605,43009.3469,77997.60789,154560.9593,490721.6323,634168.7401
296,0,33553.45182,121157.5418,712280.9242,946425.4117,1117535.638,33553.45182,65130.34977,142365.3159,518958.8642,674862.1633
297,0,23253.20856,103647.0113,773271.2479,1041356.629,1233926.519,23253.20856,45797.52049,120046.7691,551565.6863,728227.6936
298,0,11579.43914,176088.3672,1158229.767,1562359.408,1842291.815,11579.43914,91236.63509,188856.2688,836492.2894,1090456.804
299,0,11368.39437,194390.5171,883193.8027,1172667.91,1368917.535,11368.39437,126820.9491,205299.2961,663878.4411,840514.8474
300,0,8220.311166,311833.8466,922533.0402,1207654.269,1361311.915,8220.311166,261921.5896,319894.1156,749992.5491,889163.31
301,0,28964.21119,334784.6722,831847.1533,1071180.341,1183816.911,28964.21119,299414.0172,352108.4569,704216.7323,808538.6545
302,0,33553.45182,283366.4761,765457.1802,988085.9531,1104056.67,33553.45182,244913.8201,303159.8858,632424.834,748985.3242
303,0,50275.50995,230730.5748,830834.7699,1088481.423,1243672.794,50275.50995,183387.3573,259737.4751,645363.675,817526.9969
304,0,24099.56069,154151.5462,646434.0665,861342.0814,994929.6049,24099.56069,114138.5122,169480.2147,485890.5777,642575.2793
305,0,9051.656897,132971.5568,681207.5391,918244.1717,1069112.364,9051.656897,89037.78037,141168.8874,500064.7365,666207.2528
306,0,16533.14337,107249.85,571190.3344,762829.7651,893397.0013,16533.14337,66861.34497,118796.5116,421453.4353,543606.339
307,0,41611.20889,152151.0931,465838.1344,597149.5301,677874.8693,41611.20889,124629.5834,175082.919,375392.9266,452110.1813
308,0,54849.84435,146289.3192,347437.3398,425707.145,477907.2234,54849.84435,121923.5671,175359.4239,293959.8587,342631.7212
309,0,25197.77962,131096.5512,266473.1722,333837.7483,378073.5594,25197.77962,109519.2054,145033.0958,231398.0614,268884.3774
310,0,48605.25971,108537.8166,295441.7156,374692.3364,430302.7022,48605.25971,89526.29055,134213.7833,241340.0934,295263.9733
311,0,64747.14014,151006.1097,258128.284,305740.4415,340012.55,64747.14014,131887.1215,184474.7967,234156.2198,271255.3639
312,0,82678.22042,134823.9035,244074.1717,302982.2426,345020.5239,82678.22042,126015.4899,176746.0322,219913.6835,259496.8501
313,0,49218.51254,167687.2894,310225.8561,385691.7174,418287.0735,49218.51254,155371.909,193121.9466,273282.5832,336976.0806
314,0,93997.81951,228013.5812,458404.8537,563006.5521,623554.0792,93997.81951,205461.641,276536.9513,401777.4954,472865.5312
315,0,97239.69521,389937.5458,825344.6328,1073374.938,1211769.069,97239.69521,354750.8111,441122.1196,712405.0061,852293.9909
316,0,95168.60385,538814.6358,944603.3423,1219418.619,1342937.683,95168.60385,503806.2827,588682.6017,844965.8233,1027086.717
317,0,93907.23958,463654.8657,874738.9929,1101640.538,1186051.812,93907.23958,434060.5981,512719.8536,768652.2728,943184.0731
318,0,90977.47439,403183.4467,708907.0822,878914.5693,932547.7315,90977.47439,381265.8706,450160.1476,633776.0474,775757.2107
319,0,97287.61369,373719.4619,634366.6075,776317.6208,827166.6452,97287.61369,345168.0797,424096.2338,564214.9754,714970.7507
320,0,78952.3656,315714.2498,481409.2364,578688.2644,623014.0622,78952.3656,284742.5772,356857.5351,444438.8241,533670.416
321,0,96367.11243,494480.8858,702212.67,815064.8671,867316.502,96367.11243,435771.9384,545669.6709,671408.3204,746159.496
322,0,98921.93685,553731.1085,806272.149,937993.3468,1030715.042,98921.93685,463050.0205,607906.223,759946.0642,846317.1878
323,0,98245.92259,495255.9305,817960.5852,998300.8891,1130981.971,98245.92259,411180.1931,549020.5742,740201.5827,858820.9478
324,0,90801.20604,831486.2643,1100126.054,1277028.611,1429417.376,90801.20604,671150.6464,884909.3639,1053829.128,1179098.757
325,0,83987.16591,758530.3283,1008805.397,1171577.493,1292429.577,83987.16591,625613.0678,807167.3412,968744.6193,1081290.021
326,0,66528.69437,560653.3312,822666.7266,1019293.998,1132277.705,66528.69437,490494.9592,597593.589,772111.6439,884207.7407
327,0,86684.35476,923902.9889,1338123.266,1608851.69,1804512.582,86684.35476,756130.3782,975951.1665,1242183.022,1445527.591
328,0,97112.07564,1369455.758,1963387.369,2292335.659,2559213.144,97112.07564,1073590.506,1433300.46,1807135.634,2139112.131
329,0,78000.57758,1202841.509,1838559.818,2218587.688,2481789.76,78000.57758,969066.77,1254247.076,1666904.703,1999455.98
330,0,36095.46499,869510.3612,1319194.01,1629675.42,1798961.641,36095.46499,735245.8799,894703.0246,1199736.025,1461861.212
331,0,70964.77594,778564.9206,1132989.473,1360613.539,1478492.308,70964.77594,662958.4795,820060.5217,1045870.043,1259654.161
332,0,85305.87558,853625.3965,1322696.641,1600797.904,1746353.994,85305.87558,729049.5358,902991.683,1209100.486,1434258.446
333,0,98692.14444,1144377.26,1740405.191,2104493.459,2345179.165,98692.14444,938710.139,1204629.269,1585029.05,1896512.882
334,0,88611.66729,854302.3472,1532085.432,1947784.466,2189961.325,88611.66729,730187.672,905889.8968,1346240.305,1641710.636
335,0,94290.17143,955301.8567,1698887.895,2119690.649,2387393.865,94290.17143,785668.9554,1012142.927,1486012.139,1822753.954
336,0,99679.85451,750629.9624,1576995.77,2012716.068,2314151.364,99679.85451,595023.59,809921.8185,1315960.602,1682202.556
337,0,87888.6598,1027268.984,1658461.107,2008465.992,2259199.65,87888.6598,815656.3322,1082667.956,1472017.261,1812960.491
338,0,85786.31503,1127491.641,1804044.817,2175243.186,2439903.217,85786.31503,894603.6327,1182948.342,1608443.14,1962288.56
339,0,81603.94685,975604.5526,1536552.535,1819976.499,2057589.445,81603.94685,743588.8353,1028779.744,1363431.998,1683092.386
340,0,95763.2083,948179.2536,1362244.47,1599079.09,1789083.247,95763.2083,749338.9936,1006331.243,1246129.067,1512248.009
341,0,93025.30582,1022096.669,1424243.209,1668202.519,1845858.129,93025.30582,821411.4752,1078848.742,1313716.774,1600026.493
342,0,74120.25405,925615.1074,1187613.452,1378069.824,1516980.832,74120.25405,748384.7508,971422.3209,1117039.496,1368706.923
343,0,55878.92912,1159922.462,1623736.04,1916885.476,2143705.158,55878.92912,913122.5908,1200500.881,1491089.585,1815201.414
344,0,57362.41115,1016595.513,1318711.545,1521425.742,1709022.679,57362.41115,782947.7077,1056944.836,1224018.901,1515870.634
345,0,41851.89497,790600.4979,1001129.047,1151982.953,1286071.731,41851.89497,611257.5968,820403.8647,927215.052,1182414.542
346,0,22856.78448,939636.1158,1094491.759,1212067.061,1333431.728,22856.78448,717270.8474,961828.4138,1039326.34,1301572.453
347,0,13420.06065,904598.687,1023948.215,1127851.9,1240331.048,13420.06065,688479.0756,921693.0489,978157.389,1229887.925
348,0,25953.77809,659648.3514,792837.0022,909263.8243,990778.0557,25953.77809,527709.2051,678996.7977,747023.3243,956588.5306
349,0,22294.585,520424.8799,661346.8211,797147.2473,867579.7934,22294.585,437157.925,535621.0409,613211.4391,807877.9009
350,0,21261.05961,420542.8955,570064.4881,710693.4296,787741.509,21261.05961,354769.8911,434464.4868,514176.5119,703325.4253
351,0,13993.72072,404596.9456,567088.5452,718819.8151,805157.6571,13993.72072,339327.7433,414916.3269,504257.7028,700356.548
352,0,5642.375122,323771.4221,451226.0308,596585.7796,682559.2508,5642.375122,273375.853,329145.8632,394659.6043,580239.3094
353,0,3332.876145,274213.6281,416563.8556,588126.0576,696632.952,3332.876145,235394.8324,277939.1506,354576.6185,535120.2342
354,0,1895.060133,273416.0472,439946.5793,587135.9697,665812.147,1895.060133,232825.8925,276584.8601,369842.8265,555339.3614
355,0,1955.349762,216915.8659,437988.2848,595307.6221,672952.6469,1955.349762,187947.0637,219740.0967,349809.8042,536469.8909
356,0,4037.371274,211414.6134,398732.9682,519709.2197,567321.1053,4037.371274,183874.5638,215116.6263,322914.9325,494805.823
357,0,5662.798292,217388.0332,341436.9169,440355.0224,468066.2553,5662.798292,195730.5297,221408.6794,285933.9447,451127.0313
358,0,2285.934046,177249.3386,286918.9425,378023.0122,393240.7921,2285.934046,168084.5774,178944.5064,235606.1397,392900.1235
359,0,1613.012078,175628.7913,287241.3024,372368.4064,392721.8865,1613.012078,159979.6186,177332.7551,237326.1695,380452.487
360,0,1487.317625,114842.4822,202020.9048,264511.1474,279724.792,1487.317625,106485.2676,116116.9149,165891.7223,260318.3426
