hour_of_year,Reference_2025,Environmental_2025,Reference_2030,Environmental_2030,Reference_2035,Environmental_2035,Reference_2040,Environmental_2040,Reference_2045,Environmental_2045
71,12649.188235215928,12649.188235215928,39104.96029409355,62763.79680369478,31700.605939491037,206770.70788238387,129603.14726293595,92728.61069733682,71080.0342224579,65811.26349880625
72,6054.730656939878,6054.730656939878,36617.478428879425,49964.8465694832,17331.381794071312,118610.51928124497,73715.61892265228,55105.53389468056,51332.46658209924,33694.131539861984
73,4090.9508761548623,4090.9508761548623,33608.69816348523,47946.45518706458,17480.000526972275,147770.29366877684,93946.14790283638,66643.54524703749,56958.622525291874,41311.82276698219
74,2544.877389482715,2544.877389482715,39247.67634030986,53264.981922327905,16321.566795824,132506.92597861274,84046.41086195064,62997.766522361075,56662.400166065025,38316.262732795396
75,3719.0095225858317,3719.0095225858317,63192.03613352761,73900.12683047605,13237.936503152767,76000.66033393986,45324.08629163952,47057.81640965015,56513.80006363732,21749.80119643212
76,2669.1188239970816,2669.1188239970816,49828.50923394732,62158.051214655454,14506.561699051075,100572.90447915431,64194.798110845106,53055.531715736535,47930.09625372023,30389.759047385203
77,1691.8575658441555,1691.8575658441555,73340.54728709684,104424.05158659871,33723.236358665425,111611.57777155968,70995.4883414324,53674.49941532538,52078.50360413467,43485.5750117065
78,1665.5813515999957,1665.5813515999957,68220.11707496944,92929.30993142756,26824.62998769374,43101.99767190379,26083.668835073022,32243.48622872516,32684.58826799672,31003.19500783497
79,1976.4645233231524,1976.4645233231524,29177.674807428808,37890.38885770066,10210.606297587074,38327.85380771098,23924.682411298134,22319.009443593648,20724.882487903284,15395.520432219568
80,1881.8129467285937,1881.8129467285937,24826.756667612786,34073.206076134215,10696.860407989478,26623.472584612162,17067.09787893159,15321.694368988115,11710.3969400298,13470.926663286114
81,5544.196047244086,5544.196047244086,86159.92171702698,111048.58139106783,28911.138566215403,37460.91820797991,26157.21004151106,20795.55323957064,18090.676892772586,17739.070687977084
82,19059.86844577117,19059.86844577117,58621.22673104817,66147.33789318164,17476.470066390535,48498.85607952826,31006.643116363488,27166.280034804302,11127.875670958061,12340.074102665936
83,15870.872238018062,15870.872238018062,82865.59033307771,96492.31400746471,22278.05884100838,53449.19016564266,33820.60577639978,40428.52547079173,25443.91170015983,23393.15530992882
84,15825.16708759094,15825.16708759094,162419.966498,176531.3387884349,22776.51313427153,90809.55051858051,69853.02893625124,68466.6560322283,26019.183549848058,24676.716806178414
85,11506.1189746859,11506.1189746859,202379.0711781616,220497.60736051016,24825.365790722994,105740.52984811654,82287.90937374694,78016.09874269881,41223.19535491169,22617.537873355177
86,21299.305218670583,21299.305218670583,145564.84917364354,166626.32207543452,32923.71150153448,127362.05185421256,76796.84397859048,84848.78535808406,84689.21947532753,38700.21802858538
87,23406.736054458048,23406.736054458048,89539.30318467827,109008.72567103375,32363.09078671002,124813.63882437302,69650.37086728311,83604.74303302278,79115.97018678523,52801.02566248045
88,14853.0215217935,14853.0215217935,103610.7565674808,118159.83711974205,22738.437443613602,63605.78239907241,35013.12145054582,50915.32584320925,60101.50308316354,22083.676535804734
89,15047.592648941518,15047.592648941518,120169.42578685643,135654.08678320108,23896.684828000405,98136.77730827653,59320.94241028088,68756.46384348412,70649.92540962546,29328.729352796363
90,15024.705716761982,15024.705716761982,131403.7836087586,151657.09014042962,28869.63594036141,96093.44919789118,49310.947421107805,68380.06360504967,105934.7242482158,25794.73139218176
91,14440.737576513691,14440.737576513691,316634.5928768228,425501.82245183806,121365.32025805266,69818.55720041037,32565.120787174063,47413.5064910057,117329.66343280955,58303.63643882804
92,8613.299315926395,8613.299315926395,395394.99926740275,534025.1768549216,149630.81353032537,70517.93080807514,35654.693602727915,49020.02345430818,129776.83449595889,70088.00851669148
93,2399.6270972821426,2399.6270972821426,436573.1124359091,577251.7614912255,148673.4337540838,84028.61244587,50643.70125596084,61615.17909865192,135383.0232609659,70418.20876246685
94,1785.8019609179773,1785.8019609179773,685061.3196201996,902128.6267299625,228440.51057024745,132769.8888606176,78645.00485205682,100237.96973900226,223712.00997067936,107755.35547608034
95,3336.73559460881,3336.73559460881,412257.791148029,550690.1632791427,146795.73425477638,79656.74004505882,41768.35650624049,63767.73521430473,147300.25728047988,75858.88833800638
96,1739.7771856781135,1739.7771856781135,217640.83796433435,282770.50487414055,69179.51716986089,59098.25575244542,32140.99455492269,50078.83340775442,92812.87415700087,42630.0254716951
97,1362.828178738914,1362.828178738914,84637.01890980132,109759.1624089047,27070.336765356027,37623.4091877137,21587.185450386874,24786.432303310525,41848.696830970395,18302.97433356737
98,2978.307468884432,2978.307468884432,98195.86176811217,118795.55506000032,23317.66129093341,111967.38569442138,67716.54152923098,66502.340012796,82118.03735922457,33149.26801951061
99,4737.4059699735735,4737.4059699735735,212181.71437293064,239388.86255498833,31351.931559808854,238554.8590073417,150640.07618937077,145654.22923445582,164756.31698748976,56122.46562162689
100,9473.389844759047,9473.389844759047,273767.78657482506,314890.8928781089,48345.41442148642,269118.28997322323,174974.11531111994,177372.64339646354,167924.99970983464,83541.6877704136
101,9527.597253140837,9527.597253140837,410423.00831908186,488392.28133501456,87152.41816386515,354498.8356313554,231798.35913110292,224950.37953493782,225883.62278058782,113489.82513718787
102,10979.685961893923,10979.685961893923,380500.0659941663,440451.4762799451,69041.71913713172,373107.4719678415,249470.32236556459,218207.80786819296,207181.20733330748,93050.9883883524
103,15070.478570811258,15070.478570811258,310128.41519777867,390759.0415376221,92525.0742262069,242830.33593716234,161835.87251371314,154773.739801967,124467.08296842882,108248.27919416323
104,6318.641806550007,6318.641806550007,489492.9936854503,616867.1150083794,137339.27869497624,344575.53324894764,244162.8972305186,207405.71896345998,153922.31581932568,144064.6776123368
105,1688.6399472971104,1688.6399472971104,647758.2117404989,813255.5054575673,174544.05065660446,226479.6785560226,167263.23469127447,159260.76899668114,164636.61146489406,113300.41030691669
106,1225.2853562526507,1225.2853562526507,883987.9130406257,1135979.2425389583,264850.8735889355,217016.8658238892,154105.3131986427,161947.9903481409,234136.97827637757,141599.582273917
107,1408.6683014828598,1408.6683014828598,1046105.7482483686,1316401.5131418647,284039.07921027986,241152.38589320786,176767.11807760078,192782.28874639753,272688.0737608313,139928.32871227295
108,1748.7795399661384,1748.7795399661384,1016004.6670943971,1291248.9061931313,289443.67354875605,239916.15026571837,177822.64564966428,181878.07366999716,247973.95231486068,146765.81690877923
109,10926.77897972389,10926.77897972389,960067.634734832,1203846.2277237126,261048.67948232504,245915.62638287584,176274.2264073773,195971.8576918263,255118.37996624684,139341.59954719662
110,11032.545002083847,11032.545002083847,1013620.5768697519,1270634.324247387,275013.9623095526,272634.6567097612,193627.86075685578,214289.4031570566,278366.4650962485,150561.22725671495
111,30257.827135628446,30257.827135628446,1022941.1366670062,1286584.0460815262,291510.57667866047,258526.898513154,176213.61026460497,220907.2604873066,277846.8019102288,167686.5159726557
112,84250.12760391782,84250.12760391782,861777.7379388735,1063552.8176307078,253623.42935602734,253082.62145536288,157902.3382381596,221511.806168635,227673.26268280696,155801.24731402338
113,86884.52338111086,86884.52338111086,803964.6763091258,990569.2840860679,239034.87154077768,240309.2629367712,146598.90500341536,203275.50853356702,216489.9800708682,139063.85529698152
114,70642.16521313279,70642.16521313279,861409.3289123096,1112208.8138586108,298168.0588296402,193975.65156343998,110794.30998804593,171877.5867947139,228494.57703844563,169666.54523335947
115,91794.07354324727,91794.07354324727,775671.5253885196,1047833.9199909178,331119.1428689796,145595.12949225388,55666.999584774676,140634.84971660064,223203.64728909478,197298.13044309113
116,92497.40820561984,92497.40820561984,774510.3299900927,1048098.8618383904,332964.2407243353,145221.99771671198,48327.84314547479,158469.6684707184,248601.06405566496,214500.2805384258
117,94451.7838100153,94451.7838100153,833378.7384189849,1096131.7780125935,322632.00409802684,194325.6370495601,99754.09685011122,191122.1648185363,218237.28836177915,216425.65659201684
118,88241.40428007141,88241.40428007141,742798.5220207983,957111.1343446181,268805.83782159357,208534.0085375672,120194.88846256564,196132.0385445788,181128.69776136702,193280.27919901052
119,92417.93889109066,92417.93889109066,791804.314274167,1055579.2397332834,322718.14645545033,188894.54234603554,79206.79305287043,192269.84905926656,267735.50870736915,222981.93088900996
120,97821.40002559115,97821.40002559115,739116.7807596598,1017308.6494569414,340523.2801399034,153023.6731897401,53197.36175067471,156782.25103272713,225754.85000110962,230809.32224718644
121,98657.56533827119,98657.56533827119,776857.9117231993,1053218.7147653387,338974.2816902187,156505.77630190772,48960.78667497111,170804.1936019574,269054.8982398506,225399.46563277702
122,97122.7015438757,97122.7015438757,819627.7810772408,1097635.1485042176,339970.9464140728,186169.12993167806,72310.15293047285,190803.58153830352,282709.02528001333,228759.27290381852
123,91813.82545648127,91813.82545648127,805208.38670675,1084043.1514056844,338216.3668507461,188360.42170612342,72893.34244932598,190393.6404670747,287626.3220830264,231524.05747025466
124,78071.66076277682,78071.66076277682,787657.8998691478,1066204.8660253386,331059.6975749388,178834.61771577736,74242.08859965057,184196.10160207143,267146.18095354084,233356.7991202899
125,38564.82683189124,38564.82683189124,799969.6415030261,1074458.1627892284,307069.2315825696,174402.02858962514,82421.90976866573,189640.35198911594,287428.77210025326,224606.97221489507
126,17354.092494669432,17354.092494669432,786881.299719977,1063682.4794798498,298838.90281415964,139420.44722965607,63381.76783421299,136867.2363887238,284584.3303710905,178979.40484742608
127,19390.143723279485,19390.143723279485,786340.6528826281,1063254.2096558423,299917.5804799496,119732.64289505439,51224.34573817347,149139.04728104436,272177.74374706345,198779.8932454405
128,28273.356636474724,28273.356636474724,788739.3198188866,1065505.5525303648,304205.56427106285,125385.39955826693,53247.68033097314,140853.6447717729,268849.9103827702,189265.1955497826
129,29164.38592184821,29164.38592184821,751737.2037494075,1024768.1760140059,300755.5675485215,118561.93617577718,52048.57128244091,106952.48027487614,238897.09576300843,164933.23676710145
130,12983.65702217263,12983.65702217263,751382.1869751855,1018340.2301780888,286283.1690716061,109790.70161059882,51099.72085917852,105977.78155109481,244625.1440011624,156022.0989314486
131,7076.072582582122,7076.072582582122,671874.0678464973,934037.3972840022,278294.4525128559,70853.52598564191,32973.04402651997,101446.13979024913,180365.35769379867,185703.2505461411
132,9831.62063136115,9831.62063136115,656527.0332803014,915883.0192890551,276731.5982187097,68653.48352892892,29622.98102142606,89434.98797341625,178422.11562431458,174699.05464616005
133,5041.327686410081,5041.327686410081,751228.2229268063,1016555.2677744036,280592.9666196554,104135.73797117778,48545.08346473085,155164.61430679055,250861.12102641264,206833.76248269735
134,2395.5774884542093,2395.5774884542093,412156.3567565747,549130.6898112758,144775.5717632308,72805.65486302463,38038.68640165536,71539.47669003013,144450.76285748652,84360.31192250847
135,3356.0207831384246,3356.0207831384246,479932.0110056556,628551.0120377634,157459.26426514902,94114.94248863263,46489.10779675062,116956.44964976677,193180.44700954485,116001.62081160105
136,6850.450253567113,6850.450253567113,623480.0978317086,829924.5316513599,219810.67742352432,106277.05332538267,63335.79805618111,131663.37001839967,180280.31146892576,159732.16099975858
137,1783.1991835876795,1783.1991835876795,639172.968074791,819030.0365834221,189475.60018191987,154578.58877187088,107079.55835999333,178352.92064334324,179961.74429746036,164884.66066020547
138,1267.2719609389198,1267.2719609389198,597352.5803627671,788283.1550785014,200898.2477754964,155446.01466339355,92076.03294339107,189410.59027245475,216736.20854702799,195107.99247888275
139,1718.6492654930626,1718.6492654930626,872279.1033568294,1118054.0472727779,258634.5421510202,235928.8529706811,166042.48646879877,221685.2975727567,240288.32865927805,197714.33978170517
140,2935.0003054577496,2935.0003054577496,944028.1108956984,1201896.6425285887,271947.3932735467,267272.17864594393,191259.53431913292,222468.55395044264,253003.55685006414,184451.53703457533
141,5544.196047244086,5544.196047244086,875560.417919235,1108538.4886404427,247298.88465564026,308586.3118579417,210251.6163093276,224043.0473930452,281162.95975534647,163454.37681304864
142,5115.919351938885,5115.919351938885,788830.0017083846,1043926.7539310202,270714.0851441459,408801.4542963842,267394.92041086004,253583.9723267294,294258.59999998217,223622.5313097721
143,12300.71320638307,12300.71320638307,892149.9206113301,1178690.1962121974,307052.3776165111,356688.7837529365,233851.6639641674,224733.8670740772,288740.7772850574,212211.61118480194
144,12742.05681382009,12742.05681382009,963887.2701808196,1243798.3133990844,300064.52773211495,302782.37791494554,201490.19485288125,221104.5291091617,295161.28075841226,190061.53998340043
145,6871.634936552736,6871.634936552736,608679.3461988528,836877.6817735033,242959.3154668474,198512.39707294913,126542.84772043797,110088.82820281063,177215.06412634824,148226.98685088346
146,9716.945639383266,9716.945639383266,463795.6174200267,644215.7258053048,194090.4573694917,100992.14875950168,63759.196651809216,52441.224004829426,107164.12307185399,101568.83209336617
147,13155.965147692486,13155.965147692486,344821.44392751576,474542.16419324954,142622.7362528909,76289.9309292125,48102.45945233922,55052.820538472675,74795.44519142628,88952.51060033217
148,28709.567063141043,28709.567063141043,302755.9922397364,408838.8964246841,125616.07753140942,82176.81323741822,50325.595496250964,52450.288957559605,58215.65611231589,73366.13660087489
149,39978.6432226792,39978.6432226792,230420.5104757204,303478.17641761655,96764.883251868,128812.61134545165,79610.3241511411,69212.08158427906,52445.16402627812,65955.65799845348
150,32562.357805475167,32562.357805475167,163286.1978329268,213096.83982643316,68653.32510327952,102333.23758202244,63278.36545749641,57708.37741700934,37330.08581073574,52050.59499730576
151,62312.08235680005,62312.08235680005,285074.9739555584,341881.16044708446,90973.99411187523,201987.11250180998,135239.71211482937,125364.41928466201,47604.44664300778,81160.3902712887
152,43444.3225912719,43444.3225912719,202584.15547154323,233579.969457356,54575.98521954795,209453.82535888295,144471.60052675594,136873.78345841,41744.83951072341,84120.34890315827
153,25881.47789103842,25881.47789103842,170546.66044682343,196233.4240377877,40253.660232585215,199774.5928628085,141408.3749274872,143771.34308783835,40868.99001438793,94669.1137157537
154,15813.740169349176,15813.740169349176,115408.52477711558,149285.96800867052,43653.69461393348,112595.11239217079,75363.17942650834,84499.24630759719,33636.21696635926,72791.30797241417
155,14795.780827932516,14795.780827932516,163131.057149796,223172.85073660134,70594.83281451528,120566.48654940899,78616.97918448567,96676.51828429296,48474.01515762734,99144.7748301676
156,12013.931600060057,12013.931600060057,195122.45010372982,241326.51650806045,55043.87920734914,263376.5589357377,185886.36425902444,178726.82998841276,66791.86329197553,131462.00206740393
157,9885.51042412437,9885.51042412437,146143.83899680787,192612.35811044177,54122.16927043944,194668.29255654349,133286.21704703235,145626.3964371332,56617.736844861065,124620.2135925624
158,12509.839502242896,12509.839502242896,128078.9624826375,184000.50603082086,65496.41756475381,234834.98788099454,153895.66557040552,158992.1583489648,73741.68303548706,144679.06987311074
159,13684.022647063719,13684.022647063719,99423.19253361605,154094.19883453334,65051.53526237765,321732.76437298313,209477.56034415629,203237.8870099573,93158.49931028773,178912.80103895965
160,6453.765180684647,6453.765180684647,168100.39982762805,249414.2169723114,90203.05958824302,619349.0853320094,415242.09699559194,311252.9965009808,166921.58924235433,236173.74128096917
161,10992.905216502062,10992.905216502062,548519.9749916723,730012.4436371012,197422.38268716246,683534.6210651014,473631.1991299129,360640.5028496831,214001.93731687596,280638.41017211345
162,4030.212277824817,4030.212277824817,873197.1483957776,1162071.9502696935,306163.4777958263,616457.8033570413,435142.2255226425,322947.2063266491,250124.8823314619,281248.2898700645
163,6354.22681076681,6354.22681076681,875677.0449960394,1168562.0781515834,311021.0726530226,440551.49626741285,303113.30307998334,241167.99021125227,255842.9598357984,230499.67991367538
164,9932.62466538662,9932.62466538662,495375.815053596,675344.1388188559,194081.3945018042,241081.88587350945,154373.13542117283,126938.62977880167,169743.57979987544,134826.59045637326
165,12556.295195242821,12556.295195242821,324645.12248673744,432105.70086848724,119249.14653746286,175471.65858706503,119139.7041455287,87518.4008141139,89344.71284244188,81625.73451823076
166,2677.1078604099416,2677.1078604099416,232177.96021176886,285540.96505728026,57320.56964815495,76078.42177065132,52550.81253424555,56215.9537025457,74460.77140906097,31283.944920290593
167,1244.4843579318258,1244.4843579318258,112790.44267589429,126962.24547285402,15584.787408727963,78563.06129852997,44019.62212000265,58019.469202965956,91953.95765264625,17093.131843705578
168,731.4976207082152,731.4976207082152,290497.15812604944,306773.0674477883,17761.435155448435,233365.3780963925,158001.67345076927,159648.86264250104,167972.54042318926,36699.51026845986
169,1329.6074141420988,1329.6074141420988,346179.5701350237,384653.613055392,42249.411627074274,560435.8691145483,384520.93690191227,299278.51027699874,231268.37383574463,123432.60128174092
170,1260.4645364636274,1260.4645364636274,342905.7379455001,376366.5983701464,36793.20483958777,504581.4826955417,348034.3277127942,276696.30574103503,215284.87158473415,107695.85394395
171,1414.2209429217169,1414.2209429217169,211594.89157792449,231722.27903916972,22415.200227523586,292701.49846113,192245.787847774,168778.2572774918,167005.52025750082,61683.08283715798
172,1708.989491612355,1708.989491612355,77681.46048454507,87538.03378701046,11394.662447774966,99825.54046788,68169.31823845644,56205.32316359194,45274.46730749747,23628.009350007072
173,4962.442711711883,4962.442711711883,72140.34653925594,80124.63414794818,10986.129525333095,74912.5285951157,51251.96211145108,43926.19787386841,33893.931353883956,16824.61213203041
174,4448.056256017704,4448.056256017704,38382.237704395746,45199.069135928046,9463.818509996063,46655.202572037044,29828.103763816278,25871.778744378153,23294.193593976317,12621.110837530587
175,11144.711280131374,11144.711280131374,51581.98362041901,57729.61993563486,12099.783945755888,52977.49161517451,30299.218032414807,31448.84934599787,36269.09399964347,11417.205755354033
176,18869.41204981617,18869.41204981617,63613.492930687564,70345.6986500206,16594.880642195167,69202.03246594733,36386.66622850202,42568.645531301554,52959.14474578492,15542.036966068248
177,35800.03367991106,35800.03367991106,172056.5410194904,182453.13525545396,29012.9693948606,164555.89267882798,83561.83982053831,114296.5806074162,163644.35091581062,31479.912895670826
178,37741.190632027494,37741.190632027494,83237.12489779634,97518.3795866998,33899.20115630373,64616.411785385404,31004.20400667294,48461.22103174417,36954.1754523913,30782.65068738262
179,35265.14088380715,35265.14088380715,86064.89569590447,97555.11596371185,29739.364581340888,67789.25390020084,36295.79241010712,48170.48000702325,31987.349569092956,26374.84696164445
180,63256.942478235265,63256.942478235265,159626.67949729259,174771.4472625507,47571.38305254042,113445.13614229018,57635.02856952103,79613.65364708095,69199.8794672411,31672.756720396377
181,72328.89851828461,72328.89851828461,298275.47092119255,330480.17348069214,69961.83670384271,151443.5496381304,100296.97467046941,126945.356188879,46747.39623730949,61483.18101496475
182,61692.63425806618,61692.63425806618,351929.1722497757,389877.4461726931,70647.32417719174,161957.01061983663,99170.77760678218,128813.63067847029,116623.36047709007,40282.23977308009
183,30349.062773806985,30349.062773806985,400578.0614216977,451553.06560736714,68646.11159724033,161871.72366716413,113176.0504012812,141390.8575175253,118940.97477686394,52130.532674295035
184,21592.606152066997,21592.606152066997,375828.66787982825,414848.5696216115,51892.51001307568,210117.5270938695,152748.0472955855,166308.06792550016,112752.37542157239,62737.34575506629
185,20853.264964908234,20853.264964908234,353360.745417942,376117.1714751397,34487.21928260059,216029.94210747018,163656.28516154696,152289.32410958756,89146.1462110478,37494.13747080343
186,15505.11912748985,15505.11912748985,442198.94836913917,492965.34621009906,61300.657792207625,273471.7358218046,206795.14340165266,182522.51352107152,113041.30234969377,62379.70132113131
187,45237.81908302553,45237.81908302553,463938.2819770733,524851.6895885433,86638.74124203212,231518.95604225135,170960.06455473808,150380.97551651497,92216.6565192084,48055.34215517764
188,55509.1310571293,55509.1310571293,396658.8189258505,442416.63463426806,76139.77909784725,307330.0597310218,218323.05230617366,181872.60542987453,91294.52092634747,69478.22927005056
189,74517.40142231413,74517.40142231413,362253.1656518442,387435.344372893,64053.463014535075,310646.57043381187,214366.7806975469,186425.7142342348,87900.50409687232,61724.96139557787
190,94411.35972864662,94411.35972864662,360551.48866061383,385899.3499888976,74204.95131552787,330882.42701656144,219446.16493034962,194732.54459945072,96853.52189419117,67863.77060662668
191,95530.13067171958,95530.13067171958,279225.03018801985,317252.6348578078,88302.51736672652,372984.28450057976,238096.6048075119,177660.07965340634,99763.4462766064,78216.32145906278
192,82939.22219373555,82939.22219373555,229083.2653407653,282001.1028728084,97355.76523890228,244224.49040675943,141575.76587662916,117493.01399594622,93472.95359264383,69631.83968362433
193,55324.39289305583,55324.39289305583,198947.0426131777,250929.17938019472,83504.65565073241,547566.1171421497,345293.68732450117,252438.262442067,197133.36540152365,143225.6575344451
194,76017.96397803434,76017.96397803434,203309.7173776004,259781.97706572874,98764.1536219714,626672.9655853594,398471.5284323747,272491.6383213305,185606.70518348488,157399.81152140605
195,45140.6568663959,45140.6568663959,72863.71423049946,98028.21355605684,49707.394233836574,300553.5385987953,182692.84136408032,128179.08884953939,100201.23390842737,76369.49021231895
196,29346.443442830074,29346.443442830074,43893.40200694253,102812.1918011175,78482.38136225156,704850.0299960045,450520.5469693763,290755.6594033715,203611.44550309755,201544.0727094684
197,31262.391844580354,31262.391844580354,34208.85678677615,70460.1480196377,54809.80764910915,414872.64873271773,260493.3166509818,169534.1946158284,120612.45498734045,117641.15117523931
198,15950.846539486916,15950.846539486916,42591.71855871147,80049.1823046204,48473.31510337273,428981.1000514293,275997.2026114532,180137.4300091689,125403.59560437078,123109.82298338064
199,25163.436790460535,25163.436790460535,31763.294027291777,85300.0370402196,70559.04268294871,634847.1459417331,406858.22798370715,260484.8555358551,177256.68644131353,183649.51432158728
200,19593.485147784635,19593.485147784635,41997.81705949096,93388.6425778218,65419.956979884526,601917.1034348839,386041.01756955235,262019.60401685166,177867.46833400681,185795.68912006036
201,20356.65706334263,20356.65706334263,109831.98691221706,173792.00228096225,79425.15663281994,779770.9531426802,501443.97211164574,344970.61265581805,258362.5128619953,222911.6207331214
202,40482.05502836557,40482.05502836557,122250.02035166693,211468.6657706387,116545.36787391339,976230.602584655,632565.2353070786,418837.21447861963,269968.02339531877,290427.05176875787
203,47723.874563725425,47723.874563725425,111659.6259916348,216474.25049631315,136694.49847367316,1026036.5464170288,659570.5551180112,428958.576641788,282212.63015533175,311449.9738725825
204,50177.068689957174,50177.068689957174,196172.95711848233,327721.5255697833,166210.9306291714,1135701.6432439436,733967.9077704255,473812.3730734283,321921.93874980585,339692.8409471423
205,54665.48920111711,54665.48920111711,272588.33177086874,411620.8736389888,176717.1600321824,1310115.1945883296,857107.3715066297,559110.9385554407,363669.4261851805,378608.947716949
206,55878.92911884009,55878.92911884009,314493.65693111497,496802.0907068361,222499.3656171914,1229220.8922217926,796342.3428266939,520899.61131512973,355982.80531300145,393534.96430115827
207,55245.252224121854,55245.252224121854,297601.99475904985,490286.4943931848,233176.8104332907,1255525.8874338428,807007.2101817905,532414.98738883,376751.3650956603,414139.55025958375
208,61181.78962544547,61181.78962544547,205794.30889128515,350069.32831821823,185064.10092758256,1138924.6670714952,731110.0393447898,473607.8965763462,322162.2359436975,352105.11933041806
209,68166.61615660772,68166.61615660772,154398.39319336726,274374.8499267746,162337.84245793568,877946.6963506277,553358.5300628315,357208.27247905213,250435.46546687302,276045.6478320899
210,44218.8496322327,44218.8496322327,340097.9171857672,500832.77289378585,192117.4991011148,573742.3903798786,365409.2889759891,248168.16733898877,197647.63678471392,220218.76192877322
211,39978.6432226792,39978.6432226792,275727.117479965,377806.74510271545,128175.2862305417,471805.9856215445,305391.0222948094,215088.15958769005,156590.6514851072,160243.9400399946
212,42092.73563414222,42092.73563414222,343483.08293248265,469718.7053560751,154049.23171628918,307420.63171382074,191133.04189973985,168597.41810898745,140690.1171418586,154532.47381824837
213,42574.88072215878,42574.88072215878,236546.26875211,325215.2286228402,114935.88266376582,301142.2401055037,179255.76335657894,178316.91675065953,147508.34777939448,151088.62241174027
214,27565.383162606733,27565.383162606733,217653.68437696746,281549.00307801855,80885.5481746872,103020.7239115737,55209.78569641066,72382.44026448275,92576.65154577843,59305.424579620936
215,16293.453544819322,16293.453544819322,83679.07508162389,115272.03037915172,41509.720011452206,105549.71631147909,64991.009477958745,47828.27424105643,41163.11550924296,39335.035450904106
216,55799.65056409444,55799.65056409444,118398.24903076242,164627.66897167568,76543.94396385043,107603.24655573687,51420.87629538536,39068.44498982327,48583.726948122254,39513.461455190045
217,52885.202612752124,52885.202612752124,112809.88033939681,142927.0190814637,58182.041882652615,111522.48851642736,55699.066106264494,51654.110339399376,55774.5380790799,33577.92343351721
218,70803.41882363481,70803.41882363481,186988.01561745515,244256.99672488117,95580.45231232757,123461.74239133444,57216.27227033505,61626.38790017107,72363.97165289911,52089.87190305392
219,91380.1012937302,91380.1012937302,410618.6496848549,555727.3674786408,198098.76577016135,214360.90276800288,111989.39509263307,100464.52858163544,128016.07397243845,109322.87725817788
220,99417.34381804694,99417.34381804694,708760.6534765052,989729.5754204022,345150.0866436488,459338.3193540686,256903.75645657498,216479.08717184907,293093.33265177236,235566.85523596482
221,99491.71406107135,99491.71406107135,621966.9359866356,876337.1024200168,317817.7186911525,622740.0731302904,362328.0969699737,299901.3215717632,331195.9972797456,280485.9289225398
222,99141.38382095499,99141.38382095499,199114.5460767453,270120.3164053153,124935.03998655865,409632.76532213215,226410.9053637947,185840.81842090926,189770.84636188304,126010.2534856463
223,99504.89446014808,99504.89446014808,121633.43970938763,174840.12549790426,106697.24695530233,472148.0085612118,273216.1142345994,193079.79277859256,164187.74127991244,126680.3914718771
224,92666.46630029901,92666.46630029901,88508.49302846438,126707.3637535933,87130.36995617807,320056.6979083033,177082.80465520857,125679.23127390452,107974.8570141633,84082.53786322445
225,93395.29391760453,93395.29391760453,201307.428438239,251248.47730300692,99247.11513637626,164777.65785059368,80461.38786444058,70894.66601776425,78919.73887099785,42517.859056606656
226,76535.77986045185,76535.77986045185,326400.4954225788,429833.7329051287,146985.85689931654,202526.65067629336,106947.11839049534,92153.83527335431,126648.64326269062,76106.97273354576
227,93555.65950067702,93555.65950067702,418380.38235153886,563683.411881588,199323.15805161282,194991.72661165695,99628.84287858248,86391.17618883892,120695.41740791503,97384.68717619248
228,80510.47756466393,80510.47756466393,575148.9387053454,741832.6041543328,215347.99911659467,287973.58131783485,167362.18536115412,163288.27106265438,195892.02334271927,129702.78410327598
229,64882.94098631186,64882.94098631186,758570.0519942208,981502.7657976579,266420.8687214422,290862.91308511025,166283.80857002956,181806.70571627188,273030.5083464287,149274.70139878066
230,76159.08513815803,76159.08513815803,861118.6050056932,1119385.7510809996,309047.8260192019,294512.9076066982,169838.2891075045,193459.89393626642,273978.8396047574,174900.685663538
231,78312.0440214574,78312.0440214574,621530.1295643024,832858.561465862,261064.48175314453,278075.5033969493,155330.03746141432,165716.17749136727,207829.12690350247,171409.99240071367
232,61262.396771228436,61262.396771228436,848796.7284830805,1125260.4594994802,320820.89141484624,318034.70395110105,190261.06172506337,180266.7568799408,265539.8365507507,180652.30377131343
233,26767.934721794038,26767.934721794038,826327.0000052454,1085767.754065273,285647.62116686814,274513.0591321822,180242.43108096166,160864.7280881631,230580.44722660218,157032.9864854665
234,57176.6005372091,57176.6005372091,962861.5970163564,1232812.0216650388,312150.9286262245,437998.8852238142,292454.2130870108,244624.4096824481,270288.5996245302,186085.7613468959
235,91389.93982231131,91389.93982231131,910312.5710992998,1183409.2916817805,332646.66272295226,461439.92998714163,294083.9965305658,230773.20062595647,257211.03999368678,190386.194904376
236,95578.843645192,95578.843645192,583801.7973793012,711294.466616216,182632.78907095434,621254.6355165023,393409.4631889984,311461.80607072456,279162.8761941611,163737.83837192928
237,96540.72917699859,96540.72917699859,497927.39395893476,586062.8099290922,141698.31606288577,560140.8428572781,351817.98245349724,285585.4922719599,253843.71412176214,129989.8624844251
238,92656.51471162155,92656.51471162155,462546.34235796175,509018.5780826062,95419.08357641696,341281.21212783846,220969.34576476907,197008.57586448576,153696.2202490849,54724.24043942237
239,99397.79774489642,99397.79774489642,532261.2007386207,633286.43041718,156196.5945626941,407554.38608737796,267283.69451602595,208969.25244705254,146834.428641628,100879.41354981276
