house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life,x_num
Mass,H1,Ideal,CH,Hlow,HP HPo,4,1494.68322216,1120.02548023,29301.515903,2614.70870239,844.2602536,700,1544.2602536,4158.96895599,2
Mass,H1,Ideal,CH,Hlow,HP HPo,5,1494.68322216,1287.20534511,31892.759767,2781.88856727,844.2602536,700,1544.2602536,4326.148820869999,2
Mass,H1,Ideal,CH,Hlow,HP R,1,1494.68322216,1424.3001382,35071.142312799995,2918.98336036,844.2602536,250,1094.2602536,4013.24361396,3
Mass,H1,Ideal,CH,Hlow,HP R,2,1494.68322216,2116.82834238,45554.142312799995,3611.51156454,844.2602536,250,1094.2602536,4705.77181814,3
Mass,H1,Ideal,CH,Hlow,HP R,3,1494.68322216,2949.0576277,57482.542312800004,4443.74084986,844.2602536,320,1164.2602536,5608.001103459999,3
Mass,H1,Ideal,CH,Hlow,HP R,4,1494.68322216,3858.5893132,72941.9423128,5353.27253536,844.2602536,500,1344.2602536,6697.532788959999,3
Mass,H1,Ideal,CH,Hlow,HP R,5,1494.68322216,4529.6598573,83445.8423128,6024.34307946,844.2602536,500,1344.2602536,7368.60333306,3
Mass,H1,Ideal,CH,Hlow,HP Ro,1,1494.68322216,1480.45213785,35940.142312799995,2975.13536001,844.2602536,300,1144.2602536,4119.3956136100005,4
Mass,H1,Ideal,CH,Hlow,HP Ro,2,1494.68322216,2170.57626608,46407.7423128,3665.25948824,844.2602536,300,1144.2602536,4809.51974184,4
Mass,H1,Ideal,CH,Hlow,HP Ro,3,1494.68322216,3040.0721144999998,58899.34231280001,4534.75533666,844.2602536,400,1244.2602536,5779.01559026,4
Mass,H1,Ideal,CH,Hlow,HP Ro,4,1494.68322216,4028.5461609,75493.9423128,5523.22938306,844.2602536,520,1364.2602536,6887.4896366600005,4
Mass,H1,Ideal,CH,Hlow,HP Ro,5,1494.68322216,4696.6579119,85986.8423128,6191.34113406,844.2602536,520,1364.2602536,7555.601387659999,4
Mass,H1,Ideal,CH,Hlow,HPl_Rb HP,1,2762.71077957,399.85912614,28928.247812200003,3162.56990571,1028,400,1428,4590.56990571,5
Mass,H1,Ideal,CH,Hlow,HPl_Rb HP,2,2762.71077957,577.49271098,31527.3037772,3340.20349055,1028,400,1428,4768.20349055,5
Mass,H1,Ideal,CH,Hlow,HPl_Rb HP,3,2762.71077957,801.78192078,34601.376926599994,3564.49270035,1028,500,1528,5092.49270035,5
Mass,H1,Ideal,CH,Hlow,HPl_Rb HP,4,2762.71077957,1061.53047939,38702.104484999996,3824.24125896,1028,650,1678,5502.24125896,5
Mass,H1,Ideal,CH,Hlow,HPl_Rb HP,5,2762.71077957,1230.44518788,41296.5736656,3993.15596745,1028,650,1678,5671.15596745,5
Mass,H1,Ideal,CH,Hlow,HPl_Rb HPo,1,2762.71077957,418.96788871,29196.2141834,3181.6786682800002,1028,450,1478,4659.67866828,6
Mass,H1,Ideal,CH,Hlow,HPl_Rb HPo,2,2762.71077957,596.28104933,31790.011906400003,3358.9918289,1028,450,1478,4836.9918289,6
Mass,H1,Ideal,CH,Hlow,HPl_Rb HPo,3,2762.71077957,833.75215589,35041.517713400004,3596.46293546,1028,525,1553,5149.46293546,6
Mass,H1,Ideal,CH,Hlow,HPl_Rb HPo,4,2762.71077957,1120.02548023,39493.83053,3882.7362598,1028,700,1728,5610.7362598,6
Mass,H1,Ideal,CH,Hlow,HPl_Rb HPo,5,2762.71077957,1287.20534511,42085.074393999996,4049.91612468,1028,700,1728,5777.9161246799995,6
Mass,H1,Ideal,CH,Hlow,HPl_Rb R,1,2762.71077957,1424.3001382,45263.456939799995,4187.01091777,1028,250,1278,5465.01091777,7
Mass,H1,Ideal,CH,Hlow,HPl_Rb R,2,2762.71077957,2116.82834238,55746.456939799995,4879.53912195,1028,250,1278,6157.53912195,7
Mass,H1,Ideal,CH,Hlow,HPl_Rb R,3,2762.71077957,2949.0576277,67674.8569398,5711.768407269999,1028,320,1348,7059.768407269999,7
Mass,H1,Ideal,CH,Hlow,HPl_Rb R,4,2762.71077957,3858.5893132,83134.25693979999,6621.30009277,1028,500,1528,8149.30009277,7
Mass,H1,Ideal,CH,Hlow,HPl_Rb R,5,2762.71077957,4529.6598573,93638.1569398,7292.3706368700005,1028,500,1528,8820.37063687,7
Mass,H1,Ideal,CH,Hlow,HPl_Rb Ro,1,2762.71077957,1480.45213785,46132.456939799995,4243.16291742,1028,300,1328,5571.16291742,8
Mass,H1,Ideal,CH,Hlow,HPl_Rb Ro,2,2762.71077957,2170.57626608,56600.0569398,4933.28704565,1028,300,1328,6261.28704565,8
Mass,H1,Ideal,CH,Hlow,HPl_Rb Ro,3,2762.71077957,3040.0721144999998,69091.6569398,5802.78289407,1028,400,1428,7230.78289407,8
Mass,H1,Ideal,CH,Hlow,HPl_Rb Ro,4,2762.71077957,4028.5461609,85686.25693979999,6791.256940470001,1028,520,1548,8339.25694047,8
Mass,H1,Ideal,CH,Hlow,HPl_Rb Ro,5,2762.71077957,4696.6579119,96179.1569398,7459.36869147,1028,520,1548,9007.368691470001,8
Mass,H1,Ideal,CH,Hlow,HYD1000 HYD1000,3,NA,NA,35579.20454,3392.7147136000003,NA,NA,3739.4,7132.1147136,9
Mass,H1,Ideal,CH,Hlow,HYD1000 HYD1000,4,NA,NA,38878.2405,3605.1391772,NA,NA,3739.4,7344.5391772,9
Mass,H1,Ideal,CH,Hlow,HYD1000 HYD1000,5,NA,NA,42180.257856000004,3827.315192,NA,NA,3739.4,7566.715192,9
Mass,H1,Ideal,CH,Hlow,HYD200 HYD200,3,NA,NA,29931.369577999998,2955.0597168,NA,NA,2911.4,5866.4597168,10
Mass,H1,Ideal,CH,Hlow,HYD200 HYD200,4,NA,NA,32880.703548,3140.5229226,NA,NA,2911.4,6051.922922600001,10
Mass,H1,Ideal,CH,Hlow,HYD200 HYD200,5,NA,NA,35968.401787999996,3346.1208904,NA,NA,2911.4,6257.5208904,10
Mass,H1,Ideal,CH,Hlow,HYD500 HYD500,3,NA,NA,31867.375518,3011.7428392,NA,NA,2989.4,6001.1428392,11
Mass,H1,Ideal,CH,Hlow,HYD500 HYD500,4,NA,NA,35116.644816,3211.6009697,NA,NA,2989.4,6201.0009697000005,11
Mass,H1,Ideal,CH,Hlow,HYD500 HYD500,5,NA,NA,38485.918768,3431.0442231,NA,NA,2989.4,6420.4442231,11
Mass,H1,Ideal,CH,Hlow,R HP,1,4797.0508787,399.85912614,48090.70644839999,5196.91000484,856,400,1256,6452.91000484,12
Mass,H1,Ideal,CH,Hlow,R HP,2,4797.0508787,577.49271098,50689.7624134,5374.54358968,856,400,1256,6630.54358968,12
Mass,H1,Ideal,CH,Hlow,R HP,3,4797.0508787,801.78192078,53763.8355628,5598.83279948,856,500,1356,6954.83279948,12
Mass,H1,Ideal,CH,Hlow,R HP,4,4797.0508787,1061.53047939,57864.5631212,5858.581358089999,856,650,1506,7364.581358089999,12
Mass,H1,Ideal,CH,Hlow,R HP,5,4797.0508787,1230.44518788,60459.0323018,6027.49606658,856,650,1506,7533.49606658,12
Mass,H1,Ideal,CH,Hlow,R HPo,1,4797.0508787,418.96788871,48358.672819600004,5216.01876741,856,450,1306,6522.01876741,13
Mass,H1,Ideal,CH,Hlow,R HPo,2,4797.0508787,596.28104933,50952.47054259999,5393.33192803,856,450,1306,6699.33192803,13
Mass,H1,Ideal,CH,Hlow,R HPo,3,4797.0508787,833.75215589,54203.9763496,5630.80303459,856,525,1381,7011.80303459,13
Mass,H1,Ideal,CH,Hlow,R HPo,4,4797.0508787,1120.02548023,58656.2891662,5917.07635893,856,700,1556,7473.07635893,13
Mass,H1,Ideal,CH,Hlow,R HPo,5,4797.0508787,1287.20534511,61247.5330302,6084.25622381,856,700,1556,7640.25622381,13
Mass,H1,Ideal,CH,Hlow,R R,1,4797.0508787,1424.3001382,64425.915576,6221.3510169,856,250,1106,7327.3510169,14
Mass,H1,Ideal,CH,Hlow,R R,2,4797.0508787,2116.82834238,74908.915576,6913.87922108,856,250,1106,8019.87922108,14
Mass,H1,Ideal,CH,Hlow,R R,3,4797.0508787,2949.0576277,86837.31557600001,7746.1085064,856,320,1176,8922.1085064,14
Mass,H1,Ideal,CH,Hlow,R R,4,4797.0508787,3858.5893132,102296.715576,8655.6401919,856,500,1356,10011.6401919,14
Mass,H1,Ideal,CH,Hlow,R R,5,4797.0508787,4529.6598573,112800.615576,9326.7107360000009,856,500,1356,10682.710736000001,14
Mass,H1,Ideal,CH,Hlow,R Ro,1,4797.0508787,1480.45213785,65294.915576,6277.50301655,856,300,1156,7433.50301655,15
Mass,H1,Ideal,CH,Hlow,R Ro,2,4797.0508787,2170.57626608,75762.51557599999,6967.62714478,856,300,1156,8123.62714478,15
Mass,H1,Ideal,CH,Hlow,R Ro,3,4797.0508787,3040.0721144999998,88254.115576,7837.1229932,856,400,1256,9093.122993199999,15
Mass,H1,Ideal,CH,Hlow,R Ro,4,4797.0508787,4028.5461609,104848.715576,8825.5970396,856,520,1376,10201.5970396,15
Mass,H1,Ideal,CH,Hlow,R Ro,5,4797.0508787,4696.6579119,115341.615576,9493.7087906,856,520,1376,10869.7087906,15
Mass,H1,Real,AK,Hhigh,HP HP,1,249.0449093,283.68309575,8345.326213400002,532.72800505,694.575,400,1094.575,1627.3030050500001,1
Mass,H1,Real,AK,Hhigh,HP HP,2,249.0449093,414.71101768,10805.1943758,663.75592698,694.575,400,1094.575,1758.3309269800002,1
Mass,H1,Real,AK,Hhigh,HP HP,3,249.0449093,580.67151856,13664.040702400001,829.7164278600001,694.575,500,1194.575,2024.29142786,1
Mass,H1,Real,AK,Hhigh,HP HP,4,249.0449093,774.18877493,17411.2360774,1023.23368423,694.575,650,1344.575,2367.80868423,1
Mass,H1,Real,AK,Hhigh,HP HP,5,249.0449093,918.04520597,19887.0096062,1167.09011527,694.575,650,1344.575,2511.66511527,1
Mass,H1,Real,AK,Hhigh,HP HPo,1,249.0449093,296.83513925,8575.1640722,545.88004855,694.575,450,1144.575,1690.45504855,2
Mass,H1,Real,AK,Hhigh,HP HPo,2,249.0449093,427.31784297999997,11030.7305746,676.36275228,694.575,450,1144.575,1820.93775228,2
Mass,H1,Real,AK,Hhigh,HP HPo,3,249.0449093,602.25784292,14040.4769208,851.30275222,694.575,525,1219.575,2070.87775222,2
Mass,H1,Real,AK,Hhigh,HP HPo,4,249.0449093,813.36842187,18090.9988336,1062.41333117,694.575,700,1394.575,2456.98833117,2
Mass,H1,Real,AK,Hhigh,HP HPo,5,249.0449093,956.65799203,20563.5092124,1205.70290133,694.575,700,1394.575,2600.27790133,2
Mass,H1,Real,AK,Hhigh,HP R,1,249.0449093,1142.27165596,25148.4348896,1391.31656526,694.575,250,944.575,2335.89156526,3
Mass,H1,Real,AK,Hhigh,HP R,2,249.0449093,1692.05136659,35631.4348896,1941.09627589,694.575,250,944.575,2885.6712758900003,3
Mass,H1,Real,AK,Hhigh,HP R,3,249.0449093,2379.4360957,47559.834889599995,2628.481005,694.575,320,1014.575,3643.0560050000004,3
Mass,H1,Real,AK,Hhigh,HP R,4,249.0449093,3159.4717947,63019.23488959999,3408.516704,694.575,500,1194.575,4603.091704,3
Mass,H1,Real,AK,Hhigh,HP R,5,249.0449093,3769.5827505,73523.13488960001,4018.6276598000004,694.575,500,1194.575,5213.2026598,3
Mass,H1,Real,AK,Hhigh,HP Ro,1,249.0449093,1190.98017465,26017.4348896,1440.02508395,694.575,300,994.575,2434.60008395,4
Mass,H1,Real,AK,Hhigh,HP Ro,2,249.0449093,1739.10247119,36485.0348896,1988.14738049,694.575,300,994.575,2982.72238049,4
Mass,H1,Real,AK,Hhigh,HP Ro,3,249.0449093,2456.9152311000003,48976.634889600005,2705.9601404,694.575,400,1094.575,3800.5351404000003,4
Mass,H1,Real,AK,Hhigh,HP Ro,4,249.0449093,3301.5916237,65571.23488959999,3550.6365330000003,694.575,520,1214.575,4765.211533000001,4
Mass,H1,Real,AK,Hhigh,HP Ro,5,249.0449093,3910.2294481999998,76064.13488960001,4159.2743575,694.575,520,1214.575,5373.8493575,4
Mass,H1,Real,AK,Hhigh,HPl_Rb HP,1,384.96800238,283.68309575,9785.166705160002,668.65109813,1028,400,1428,2096.65109813,5
Mass,H1,Real,AK,Hhigh,HPl_Rb HP,2,384.96800238,414.71101768,12245.03486756,799.67902006,1028,400,1428,2227.67902006,5
Mass,H1,Real,AK,Hhigh,HPl_Rb HP,3,384.96800238,580.67151856,15103.881194160002,965.63952094,1028,500,1528,2493.63952094,5
Mass,H1,Real,AK,Hhigh,HPl_Rb HP,4,384.96800238,774.18877493,18851.076569160003,1159.15677731,1028,650,1678,2837.15677731,5
Mass,H1,Real,AK,Hhigh,HPl_Rb HP,5,384.96800238,918.04520597,21326.85009796,1303.01320835,1028,650,1678,2981.0132083500002,5
Mass,H1,Real,AK,Hhigh,HPl_Rb HPo,1,384.96800238,296.83513925,10015.00456396,681.80314163,1028,450,1478,2159.80314163,6
Mass,H1,Real,AK,Hhigh,HPl_Rb HPo,2,384.96800238,427.31784297999997,12470.57106636,812.2858453599999,1028,450,1478,2290.28584536,6
Mass,H1,Real,AK,Hhigh,HPl_Rb HPo,3,384.96800238,602.25784292,15480.317412559998,987.2258453,1028,525,1553,2540.2258453,6
Mass,H1,Real,AK,Hhigh,HPl_Rb HPo,4,384.96800238,813.36842187,19530.83932536,1198.33642425,1028,700,1728,2926.33642425,6
Mass,H1,Real,AK,Hhigh,HPl_Rb HPo,5,384.96800238,956.65799203,22003.349704160002,1341.62599441,1028,700,1728,3069.62599441,6
Mass,H1,Real,AK,Hhigh,HPl_Rb R,1,384.96800238,1142.27165596,26588.27538136,1527.23965834,1028,250,1278,2805.23965834,7
Mass,H1,Real,AK,Hhigh,HPl_Rb R,2,384.96800238,1692.05136659,37071.27538136,2077.01936897,1028,250,1278,3355.01936897,7
Mass,H1,Real,AK,Hhigh,HPl_Rb R,3,384.96800238,2379.4360957,48999.67538135999,2764.40409808,1028,320,1348,4112.40409808,7
Mass,H1,Real,AK,Hhigh,HPl_Rb R,4,384.96800238,3159.4717947,64459.07538135999,3544.4397970799996,1028,500,1528,5072.43979708,7
Mass,H1,Real,AK,Hhigh,HPl_Rb R,5,384.96800238,3769.5827505,74962.97538136001,4154.55075288,1028,500,1528,5682.55075288,7
Mass,H1,Real,AK,Hhigh,HPl_Rb Ro,1,384.96800238,1190.98017465,27457.27538136,1575.94817703,1028,300,1328,2903.94817703,8
Mass,H1,Real,AK,Hhigh,HPl_Rb Ro,2,384.96800238,1739.10247119,37924.87538136,2124.07047357,1028,300,1328,3452.07047357,8
Mass,H1,Real,AK,Hhigh,HPl_Rb Ro,3,384.96800238,2456.9152311000003,50416.47538136001,2841.88323348,1028,400,1428,4269.88323348,8
Mass,H1,Real,AK,Hhigh,HPl_Rb Ro,4,384.96800238,3301.5916237,67011.07538135999,3686.5596260800003,1028,520,1548,5234.55962608,8
Mass,H1,Real,AK,Hhigh,HPl_Rb Ro,5,384.96800238,3910.2294481999998,77503.97538136001,4295.19745058,1028,520,1548,5843.19745058,8
Mass,H1,Real,AK,Hhigh,HYD1000 HYD1000,3,NA,NA,20326.219265,1289.37015697,NA,NA,3739.4,5028.77015697,9
Mass,H1,Real,AK,Hhigh,HYD1000 HYD1000,4,NA,NA,23360.554822000002,1448.39836148,NA,NA,3739.4,5187.79836148,9
Mass,H1,Real,AK,Hhigh,HYD1000 HYD1000,5,NA,NA,26436.639966000002,1632.89156381,NA,NA,3739.4,5372.29156381,9
Mass,H1,Real,AK,Hhigh,HYD200 HYD200,3,NA,NA,17722.5110524,1131.77281961,NA,NA,2539.4,3671.1728196100003,10
Mass,H1,Real,AK,Hhigh,HYD200 HYD200,4,NA,NA,20833.7826708,1285.75074588,NA,NA,2539.4,3825.15074588,10
Mass,H1,Real,AK,Hhigh,HYD200 HYD200,5,NA,NA,24082.78587,1471.5806246,NA,NA,2539.4,4010.9806246,10
Mass,H1,Real,AK,Hhigh,HYD500 HYD500,3,NA,NA,18295.400609199998,1165.0077425,NA,NA,2989.4,4154.4077425,11
Mass,H1,Real,AK,Hhigh,HYD500 HYD500,4,NA,NA,21347.2613112,1319.47320909,NA,NA,2989.4,4308.87320909,11
Mass,H1,Real,AK,Hhigh,HYD500 HYD500,5,NA,NA,24439.410094,1497.69806763,NA,NA,2989.4,4487.0980676300005,11
Mass,H1,Real,AK,Hhigh,R HP,1,988.61998898,283.68309575,17078.605005,1272.30308473,856,400,1256,2528.3030847299997,12
Mass,H1,Real,AK,Hhigh,R HP,2,988.61998898,414.71101768,19538.4731674,1403.33100666,856,400,1256,2659.3310066599997,12
Mass,H1,Real,AK,Hhigh,R HP,3,988.61998898,580.67151856,22397.319493999996,1569.2915075399999,856,500,1356,2925.2915075399997,12
Mass,H1,Real,AK,Hhigh,R HP,4,988.61998898,774.18877493,26144.514869,1762.80876391,856,650,1506,3268.80876391,12
Mass,H1,Real,AK,Hhigh,R HP,5,988.61998898,918.04520597,28620.288397800003,1906.6651949500001,856,650,1506,3412.66519495,12
Mass,H1,Real,AK,Hhigh,R HPo,1,988.61998898,296.83513925,17308.4428638,1285.45512823,856,450,1306,2591.45512823,13
Mass,H1,Real,AK,Hhigh,R HPo,2,988.61998898,427.31784297999997,19764.0093662,1415.93783196,856,450,1306,2721.93783196,13
Mass,H1,Real,AK,Hhigh,R HPo,3,988.61998898,602.25784292,22773.7557124,1590.8778319,856,525,1381,2971.8778319000003,13
Mass,H1,Real,AK,Hhigh,R HPo,4,988.61998898,813.36842187,26824.277625199997,1801.98841085,856,700,1556,3357.98841085,13
Mass,H1,Real,AK,Hhigh,R HPo,5,988.61998898,956.65799203,29296.788004000002,1945.27798101,856,700,1556,3501.27798101,13
Mass,H1,Real,AK,Hhigh,R R,1,988.61998898,1142.27165596,33881.7136812,2130.89164494,856,250,1106,3236.89164494,14
Mass,H1,Real,AK,Hhigh,R R,2,988.61998898,1692.05136659,44364.7136812,2680.67135557,856,250,1106,3786.67135557,14
Mass,H1,Real,AK,Hhigh,R R,3,988.61998898,2379.4360957,56293.1136812,3368.05608468,856,320,1176,4544.05608468,14
Mass,H1,Real,AK,Hhigh,R R,4,988.61998898,3159.4717947,71752.5136812,4148.09178368,856,500,1356,5504.09178368,14
Mass,H1,Real,AK,Hhigh,R R,5,988.61998898,3769.5827505,82256.41368119999,4758.20273948,856,500,1356,6114.20273948,14
Mass,H1,Real,AK,Hhigh,R Ro,1,988.61998898,1190.98017465,34750.7136812,2179.6001636299998,856,300,1156,3335.6001636299998,15
Mass,H1,Real,AK,Hhigh,R Ro,2,988.61998898,1739.10247119,45218.313681199994,2727.72246017,856,300,1156,3883.72246017,15
Mass,H1,Real,AK,Hhigh,R Ro,3,988.61998898,2456.9152311000003,57709.9136812,3445.5352200800003,856,400,1256,4701.535220080001,15
Mass,H1,Real,AK,Hhigh,R Ro,4,988.61998898,3301.5916237,74304.5136812,4290.21161268,856,520,1376,5666.21161268,15
Mass,H1,Real,AK,Hhigh,R Ro,5,988.61998898,3910.2294481999998,84797.41368119999,4898.84943718,856,520,1376,6274.84943718,15
Mass,H1,Real,AK,Hlow,HP HP,1,347.29371964,359.57224216,8345.326213400002,706.8659617999999,694.575,400,1094.575,1801.4409618,1
Mass,H1,Real,AK,Hlow,HP HP,2,347.29371964,525.53704288,10805.1943758,872.83076252,694.575,400,1094.575,1967.40576252,1
Mass,H1,Real,AK,Hlow,HP HP,3,347.29371964,730.15983088,13664.040702400001,1077.45355052,694.575,500,1194.575,2272.02855052,1
Mass,H1,Real,AK,Hlow,HP HP,4,347.29371964,960.86713255,17411.2360774,1308.16085219,694.575,650,1344.575,2652.73585219,1
Mass,H1,Real,AK,Hlow,HP HP,5,347.29371964,1121.38611449,19887.0096062,1468.67983413,694.575,650,1344.575,2813.25483413,1
Mass,H1,Real,AK,Hlow,HP HPo,1,347.29371964,375.60576102,8575.1640722,722.89948066,694.575,450,1144.575,1867.4744806600002,2
Mass,H1,Real,AK,Hlow,HP HPo,2,347.29371964,541.02691562,11030.7305746,888.32063526,694.575,450,1144.575,2032.89563526,2
Mass,H1,Real,AK,Hlow,HP HPo,3,347.29371964,756.5268997300001,14040.4769208,1103.82061937,694.575,525,1219.575,2323.39561937,2
Mass,H1,Real,AK,Hlow,HP HPo,4,347.29371964,1009.30977259,18090.9988336,1356.60349223,694.575,700,1394.575,2751.1784922300003,2
Mass,H1,Real,AK,Hlow,HP HPo,5,347.29371964,1168.8965837599999,20563.5092124,1516.1903034,694.575,700,1394.575,2910.7653034,2
Mass,H1,Real,AK,Hlow,HP R,1,347.29371964,1424.3001382,25148.4348896,1771.59385784,694.575,250,944.575,2716.16885784,3
Mass,H1,Real,AK,Hlow,HP R,2,347.29371964,2116.82834238,35631.4348896,2464.12206202,694.575,250,944.575,3408.69706202,3
Mass,H1,Real,AK,Hlow,HP R,3,347.29371964,2949.0576277,47559.834889599995,3296.35134734,694.575,320,1014.575,4310.92634734,3
Mass,H1,Real,AK,Hlow,HP R,4,347.29371964,3858.5893132,63019.23488959999,4205.88303284,694.575,500,1194.575,5400.45803284,3
Mass,H1,Real,AK,Hlow,HP R,5,347.29371964,4529.6598573,73523.13488960001,4876.95357694,694.575,500,1194.575,6071.52857694,3
Mass,H1,Real,AK,Hlow,HP Ro,1,347.29371964,1480.45213785,26017.4348896,1827.74585749,694.575,300,994.575,2822.32085749,4
Mass,H1,Real,AK,Hlow,HP Ro,2,347.29371964,2170.57626608,36485.0348896,2517.86998572,694.575,300,994.575,3512.4449857199997,4
Mass,H1,Real,AK,Hlow,HP Ro,3,347.29371964,3040.0721144999998,48976.634889600005,3387.36583414,694.575,400,1094.575,4481.94083414,4
Mass,H1,Real,AK,Hlow,HP Ro,4,347.29371964,4028.5461609,65571.23488959999,4375.83988054,694.575,520,1214.575,5590.41488054,4
Mass,H1,Real,AK,Hlow,HP Ro,5,347.29371964,4696.6579119,76064.13488960001,5043.95163154,694.575,520,1214.575,6258.5266315399995,4
Mass,H1,Real,AK,Hlow,HPl_Rb HP,1,535.107321535,359.57224216,9785.166705160002,894.679563695,1028,400,1428,2322.679563695,5
Mass,H1,Real,AK,Hlow,HPl_Rb HP,2,535.107321535,525.53704288,12245.03486756,1060.644364415,1028,400,1428,2488.644364415,5
Mass,H1,Real,AK,Hlow,HPl_Rb HP,3,535.107321535,730.15983088,15103.881194160002,1265.267152415,1028,500,1528,2793.267152415,5
Mass,H1,Real,AK,Hlow,HPl_Rb HP,4,535.107321535,960.86713255,18851.076569160003,1495.974454085,1028,650,1678,3173.9744540849997,5
Mass,H1,Real,AK,Hlow,HPl_Rb HP,5,535.107321535,1121.38611449,21326.85009796,1656.493436025,1028,650,1678,3334.493436025,5
Mass,H1,Real,AK,Hlow,HPl_Rb HPo,1,535.107321535,375.60576102,10015.00456396,910.713082555,1028,450,1478,2388.7130825550003,6
