house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2035,2035,1094.672085,3477.775,0.389857869,58.78022897,0.053696655,3.177001633,316.7145468,1827.595148,262,-489.1734004,101,9,1509.882353,0,987.5,2497.382353,58.78022897,124.86911764999999,1094.672085,0.389857869
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2035,2035,831.6091186,2756.466233,0.303369582,46.03800057,0.055360144,3.314617615,554.2117651,0,0,0,0,5,1509.882353,409.0909091,987.5,2906.473262,46.03800057,145.3236631,831.6091186,0.303369582
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2035,2035,970.3300596,3230.228633,0.316013993,52.41162069,0.054014219,3.328999861,548.6700004,0,0,0,0,5,1509.882353,409.0909091,987.5,2906.473262,52.41162069,145.3236631,970.3300596,0.316013993
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2035,2035,1110.882277,3705.5308,0.365941885,59.6937864,0.053735475,3.335664702,545.413947,0,0,0,0,5,1509.882353,409.0909091,987.5,2906.473262,59.6937864,145.3236631,1110.882277,0.365941885
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,2035,2035,530.2778946,530.2778946,0.329818026,38.11464121,0.07187673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,38.11464121,50.3529412,530.2778946,0.329818026
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,2035,2035,78.51358348,78.51358348,0.037782231,6.217965521,0.079196048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,6.217965521,25.17647059,78.51358348,0.037782231
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,2035,2035,451.7643111,451.7643111,0.292035795,31.89667569,0.070604682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,31.89667569,25.17647059,451.7643111,0.292035795
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,2035,2035,133.3106768,530.2778946,0.081080262,12.38211657,0.092881657,3.977760125,NA,NA,NA,NA,NA,NA,NA,NA,NA,817.1470588,12.38211657,40.85735294,133.3106768,0.081080262
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,5,NA,2035,2035,120.2443884,451.7643111,0.075756903,11.04999252,0.091896118,3.757051095,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.8823529,11.04999252,35.294117645,120.2443884,0.075756903
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2035,2035,923.9190575,3060.524044,0.331938342,62.1299386,0.067246084,3.312545639,861.4321648,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,62.1299386,179.4145722,923.9190575,0.331938342
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2035,2035,1061.843401,3530.518789,0.351269389,69.30592152,0.065269438,3.324895917,852.1081541,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,69.30592152,179.4145722,1061.843401,0.351269389
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2035,2035,1201.665453,4002.205489,0.397158379,77.13288727,0.064188321,3.330548848,845.5635167,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,77.13288727,179.4145722,1201.665453,0.397158379
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2035,2035,805.5686842,2523.65,0.293729553,55.68292166,0.0691225,3.13275584,320.0831018,654.3796786,128,-556.6827523,90,9,1509.882353,0,987.5,2497.382353,55.68292166,124.86911764999999,805.5686842,0.293729553
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2035,2035,946.9901214,3000.075,0.280849993,62.94666111,0.06647024,3.168010872,317.8883457,1237.930762,184,-468.9995059,98,9,1509.882353,0,987.5,2497.382353,62.94666111,124.86911764999999,946.9901214,0.280849993
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2035,2035,1094.672085,3477.775,0.389857869,71.23832827,0.065077322,3.177001633,316.7145468,1827.595148,262,-489.1734004,101,9,1509.882353,0,987.5,2497.382353,71.23832827,124.86911764999999,1094.672085,0.389857869
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2035,2035,831.6091186,2756.466233,0.303369582,56.25295758,0.067643507,3.314617615,554.2117651,0,0,0,0,5,1509.882353,409.0909091,987.5,2906.473262,56.25295758,145.3236631,831.6091186,0.303369582
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2035,2035,970.3300596,3230.228633,0.316013993,63.3365384,0.06527319,3.328999861,548.6700004,0,0,0,0,5,1509.882353,409.0909091,987.5,2906.473262,63.3365384,145.3236631,970.3300596,0.316013993
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2035,2035,1110.882277,3705.5308,0.365941885,71.05726208,0.063964709,3.335664702,545.413947,0,0,0,0,5,1509.882353,409.0909091,987.5,2906.473262,71.05726208,145.3236631,1110.882277,0.365941885
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,2035,2035,530.2778946,530.2778946,0.329818026,49.22774883,0.092833869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,49.22774883,50.3529412,530.2778946,0.329818026
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,2035,2035,78.51358348,78.51358348,0.037782231,7.772573489,0.098996545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,7.772573489,25.17647059,78.51358348,0.037782231
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,2035,2035,451.7643111,451.7643111,0.292035795,41.45517534,0.091762838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,41.45517534,25.17647059,451.7643111,0.292035795
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8.5,NA,2035,2035,540.1156813,1797.95054,0.37055866,39.69528019,0.073494034,3.32882492,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.2473572,39.69528019,49.66236786,540.1156813,0.37055866
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,2035,2035,379.3076315,1250.597853,0.262316992,26.67537379,0.070326488,3.297054289,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.8823529,26.67537379,35.294117645,379.3076315,0.262316992
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2035,2035,1556.219168,4439.320632,0.777170265,97.83928173,0.06286986,2.852632021,972.6253269,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,97.83928173,179.4145722,1556.219168,0.777170265
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2035,2035,1705.606392,4911.074798,0.802579453,105.2806013,0.0617262,2.879371713,965.0833927,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,105.2806013,179.4145722,1705.606392,0.802579453
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2035,2035,1855.799294,5384.644702,0.870235992,113.4415898,0.061128157,2.901523198,960.4189263,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,113.4415898,179.4145722,1855.799294,0.870235992
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2035,2035,1301.42724,3835.4298,0.659863044,83.54547286,0.06419527,2.947095067,363.7262613,233.1241827,69,-513.9003606,107,12,1947.529412,0,987.5,2935.029412,83.54547286,146.7514706,1301.42724,0.659863044
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2035,2035,1435.417616,4312.779733,0.647395523,90.02371798,0.062716047,3.00454703,362.1523069,613.6186188,108,-390.9843726,107,12,1947.529412,0,987.5,2935.029412,90.02371798,146.7514706,1435.417616,0.647395523
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2035,2035,1575.69204,4791.113267,0.766677404,97.41078657,0.061820955,3.040640648,361.0720918,684.8753364,136,-747.5360448,177,12,1947.529412,0,987.5,2935.029412,97.41078657,146.7514706,1575.69204,0.766677404
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2035,2035,1398.299359,4098.6,0.670544342,87.05770691,0.062259706,2.931132002,628.7423687,0,0,0,0,6,1509.882353,409.0909091,987.5,2906.473262,87.05770691,145.3236631,1398.299359,0.670544342
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2035,2035,1545.851039,4573.7,0.698450166,94.15263329,0.060906666,2.958693874,624.512192,0,0,0,0,6,1509.882353,409.0909091,987.5,2906.473262,94.15263329,145.3236631,1545.851039,0.698450166
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2035,2035,1699.10222,5049.8,0.77558069,102.2083051,0.0601543,2.97204014,622.0758369,0,0,0,0,6,1509.882353,409.0909091,987.5,2906.473262,102.2083051,145.3236631,1699.10222,0.77558069
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2035,2035,1797.95054,1797.95054,1.200270182,129.0268649,0.071763301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,129.0268649,50.3529412,1797.95054,1.200270182
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2035,2035,547.3526863,547.3526863,0.368628808,43.16771115,0.078866355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,43.16771115,25.17647059,547.3526863,0.368628808
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,2035,2035,1250.597853,1250.597853,0.831641374,85.85915371,0.068654487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,85.85915371,25.17647059,1250.597853,0.831641374
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8.5,NA,2035,2035,540.1156813,1797.95054,0.37055866,49.34531544,0.091360642,3.32882492,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.2473572,49.34531544,49.66236786,540.1156813,0.37055866
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,2035,2035,379.3076315,1250.597853,0.262316992,33.45760164,0.088207035,3.297054289,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.8823529,33.45760164,35.294117645,379.3076315,0.262316992
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2035,2035,1556.219168,4439.320632,0.777170265,118.9128443,0.076411374,2.852632021,972.6253269,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,118.9128443,179.4145722,1556.219168,0.777170265
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2035,2035,1705.606392,4911.074798,0.802579453,127.3541624,0.074667967,2.879371713,965.0833927,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,127.3541624,179.4145722,1705.606392,0.802579453
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2035,2035,1855.799294,5384.644702,0.870235992,135.8170569,0.073185208,2.901523198,960.4189263,0,0,0,0,5,1509.882353,1090.909091,987.5,3588.291444,135.8170569,179.4145722,1855.799294,0.870235992
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2035,2035,1301.42724,3835.4298,0.659863044,102.9511707,0.079106359,2.947095067,363.7262613,233.1241827,69,-513.9003606,107,12,1947.529412,0,987.5,2935.029412,102.9511707,146.7514706,1301.42724,0.659863044
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2035,2035,1435.417616,4312.779733,0.647395523,110.3707234,0.076891019,3.00454703,362.1523069,613.6186188,108,-390.9843726,107,12,1947.529412,0,987.5,2935.029412,110.3707234,146.7514706,1435.417616,0.647395523
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2035,2035,1575.69204,4791.113267,0.766677404,118.2790517,0.075064828,3.040640648,361.0720918,684.8753364,136,-747.5360448,177,12,1947.529412,0,987.5,2935.029412,118.2790517,146.7514706,1575.69204,0.766677404
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2035,2035,1398.299359,4098.6,0.670544342,106.4229568,0.07610885,2.931132002,628.7423687,0,0,0,0,6,1509.882353,409.0909091,987.5,2906.473262,106.4229568,145.3236631,1398.299359,0.670544342
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2035,2035,1545.851039,4573.7,0.698450166,114.4942438,0.074065509,2.958693874,624.512192,0,0,0,0,6,1509.882353,409.0909091,987.5,2906.473262,114.4942438,145.3236631,1545.851039,0.698450166
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2035,2035,1699.10222,5049.8,0.77558069,123.0055967,0.072394465,2.97204014,622.0758369,0,0,0,0,6,1509.882353,409.0909091,987.5,2906.473262,123.0055967,145.3236631,1699.10222,0.77558069
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,2035,2035,1797.95054,1797.95054,1.200270182,161.6006008,0.089880448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,161.6006008,50.3529412,1797.95054,1.200270182
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2035,2035,547.3526863,547.3526863,0.368628808,53.21611506,0.097224544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,53.21611506,25.17647059,547.3526863,0.368628808
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2035,2035,1250.597853,1250.597853,0.831641374,108.3844858,0.086666138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,108.3844858,25.17647059,1250.597853,0.831641374
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2035,2035,622.8780314,2451.806884,0.270333261,42.17073205,0.067703033,3.93625519,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.663289,42.17073205,63.38316445,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,2035,2035,383.7824579,1563.88151,0.208671507,25.77128294,0.067150758,4.074916605,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.0044118,25.77128294,42.900220589999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2035,2035,1562.861757,4990.1,0.617323375,95.03177068,0.060806255,3.19292476,870.1546918,0,0,0,0,6,1509.882353,1090.909091,1025,3625.791444,95.03177068,181.2895722,1562.861757,0.617323375
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2035,2035,1696.857223,5461.8,0.637033235,101.7239197,0.059948426,3.218774052,862.5389032,0,0,0,0,6,1509.882353,1090.909091,1025,3625.791444,101.7239197,181.2895722,1696.857223,0.637033235
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2035,2035,1837.46731,5936.3,0.711837582,109.3908584,0.059533499,3.230696932,858.6643722,0,0,0,0,6,1509.882353,1090.909091,1025,3625.791444,109.3908584,181.2895722,1837.46731,0.711837582
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2035,2035,1234.483038,4451.166667,0.458373232,75.43743116,0.06110852,3.605692852,325.6387261,233.8580847,68,-619.6592307,120,12,1947.529412,0,1025,2972.529412,75.43743116,148.6264706,1234.483038,0.458373232
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2035,2035,1348.880446,4928.666667,0.444411213,80.78082363,0.059887312,3.65389437,324.2596471,671.8547742,112,-366.8554052,103,12,1947.529412,0,1025,2972.529412,80.78082363,148.6264706,1348.880446,0.444411213
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2035,2035,1469.437105,5407.166667,0.547072025,87.00244905,0.059208012,3.679753729,323.3005821,715.2944488,130,-600.1602284,162,12,1947.529412,0,1025,2972.529412,87.00244905,148.6264706,1469.437105,0.547072025
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2035,2035,1546.704542,4686.333333,0.605833755,94.02835602,0.060792707,3.029882699,562.9883908,0,0,0,0,9,1509.882353,409.0909091,1025,2943.973262,94.02835602,147.1986631,1546.704542,0.605833755
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2035,2035,1688.292445,5161.625,0.6073233,100.8473874,0.059733364,3.057305039,558.9316704,0,0,0,0,9,1509.882353,409.0909091,1025,2943.973262,100.8473874,147.1986631,1688.292445,0.6073233
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2035,2035,1836.228994,5638.475,0.719233133,108.5547344,0.059118299,3.070681826,556.9659164,0,0,0,0,9,1509.882353,409.0909091,1025,2943.973262,108.5547344,147.1986631,1836.228994,0.719233133
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,2035,2035,2451.806884,2451.806884,1.092900887,165.5503971,0.067521793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,165.5503971,50.3529412,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2035,2035,887.9253732,887.9253732,0.231552866,60.84657461,0.068526676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,60.84657461,25.17647059,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2035,2035,1563.88151,1563.88151,0.861348021,104.7038225,0.06695125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,104.7038225,25.17647059,1563.88151,0.861348021
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2035,2035,622.8780314,2451.806884,0.270333261,57.53755265,0.092373707,3.93625519,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.663289,57.53755265,63.38316445,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,2035,2035,383.7824579,1563.88151,0.208671507,34.02600037,0.088659603,4.074916605,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.0044118,34.02600037,42.900220589999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2035,2035,1562.861757,4990.1,0.617323375,123.7752227,0.079197806,3.19292476,870.1546918,0,0,0,0,6,1509.882353,1090.909091,1025,3625.791444,123.7752227,181.2895722,1562.861757,0.617323375
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2035,2035,1696.857223,5461.8,0.637033235,131.32982,0.077395917,3.218774052,862.5389032,0,0,0,0,6,1509.882353,1090.909091,1025,3625.791444,131.32982,181.2895722,1696.857223,0.637033235
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2035,2035,1837.46731,5936.3,0.711837582,139.459477,0.075897664,3.230696932,858.6643722,0,0,0,0,6,1509.882353,1090.909091,1025,3625.791444,139.459477,181.2895722,1837.46731,0.711837582
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2035,2035,1234.483038,4451.166667,0.458373232,99.82315791,0.080862316,3.605692852,325.6387261,233.8580847,68,-619.6592307,120,12,1947.529412,0,1025,2972.529412,99.82315791,148.6264706,1234.483038,0.458373232
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2035,2035,1348.880446,4928.666667,0.444411213,105.8453707,0.078469053,3.65389437,324.2596471,671.8547742,112,-366.8554052,103,12,1947.529412,0,1025,2972.529412,105.8453707,148.6264706,1348.880446,0.444411213
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2035,2035,1469.437105,5407.166667,0.547072025,112.6678946,0.076674186,3.679753729,323.3005821,715.2944488,130,-600.1602284,162,12,1947.529412,0,1025,2972.529412,112.6678946,148.6264706,1469.437105,0.547072025
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2035,2035,1546.704542,4686.333333,0.605833755,123.1891741,0.079646222,3.029882699,562.9883908,0,0,0,0,9,1509.882353,409.0909091,1025,2943.973262,123.1891741,147.1986631,1546.704542,0.605833755
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2035,2035,1688.292445,5161.625,0.6073233,130.8036426,0.077476887,3.057305039,558.9316704,0,0,0,0,9,1509.882353,409.0909091,1025,2943.973262,130.8036426,147.1986631,1688.292445,0.6073233
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2035,2035,1836.228994,5638.475,0.719233133,139.1528491,0.07578186,3.070681826,556.9659164,0,0,0,0,9,1509.882353,409.0909091,1025,2943.973262,139.1528491,147.1986631,1836.228994,0.719233133
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,2035,2035,2451.806884,2451.806884,1.092900887,225.479887,0.091964783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,225.479887,50.3529412,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2035,2035,887.9253732,887.9253732,0.231552866,87.22164344,0.098230827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,87.22164344,25.17647059,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hlow,Rl,NA,NA,7,NA,NA,2035,2035,1563.88151,1563.88151,0.861348021,138.2582435,0.088407109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,138.2582435,25.17647059,1563.88151,0.861348021
Mass,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2035,2035,1990.511485,6756.827442,0.710638543,135.6591661,0.068152918,3.394518189,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.561829,135.6591661,98.32809145,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,2035,2035,964.1722575,3452.191552,0.512422304,63.29087733,0.065642707,3.580471773,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.2473572,63.29087733,49.66236786,964.1722575,0.512422304
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,2035,2035,3363.289519,9409.754133,1.19010314,221.1368412,0.065750165,2.797782968,984.7122305,0,0,0,0,12,1947.529412,1090.909091,1193.75,4232.188503,221.1368412,211.60942515000002,3363.289519,1.19010314
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,2035,2035,3500.14591,9885.106867,1.201826744,228.3624196,0.065243686,2.824198511,980.69261530000006,0,0,0,0,12,1947.529412,1090.909091,1193.75,4232.188503,228.3624196,211.60942515000002,3500.14591,1.201826744
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,2035,2035,3641.631127,10360.4334,1.292254896,236.2683248,0.064879807,2.844998035,977.6190741,0,0,0,0,12,1947.529412,1090.909091,1193.75,4232.188503,236.2683248,211.60942515000002,3641.631127,1.292254896
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2035,2035,3088.90245,8801.8,1.0892521020000001,200.1119573,0.064784162,2.849491087,371.0684792,16.508218,11,-253.3240955,74,14,2129.882353,0,1193.75,3323.632353,200.1119573,166.18161765,3088.90245,1.0892521020000001
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2035,2035,3228.067381,9280.366667,1.066065305,206.7213648,0.064038739,2.874898684,370.3501987,34.46732806,22,-220.884272,86,14,2129.882353,0,1193.75,3323.632353,206.7213648,166.18161765,3228.067381,1.066065305
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2035,2035,3373.51789,9759.166667,1.176963865,214.2718983,0.063515862,2.892875326,369.6293383,64.20254969,18,-341.8447558,125,14,2129.882353,0,1193.75,3323.632353,214.2718983,166.18161765,3373.51789,1.176963865
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2035,2035,3185.777837,9068.266667,1.128219838,206.67188,0.064873287,2.846484322,639.6661565,0,0,0,0,14,2129.882353,409.0909091,1193.75,3732.723262,206.67188,186.6361631,3185.777837,1.128219838
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2035,2035,3324.83239,9545.666667,1.112987598,213.4416085,0.064196201,2.871021919,637.8538729,0,0,0,0,14,2129.882353,409.0909091,1193.75,3732.723262,213.4416085,186.6361631,3324.83239,1.112987598
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2035,2035,3470.289387,10022.83333,1.214556302,221.1640817,0.063730732,2.888183727,636.2272902,0,0,0,0,14,2129.882353,409.0909091,1193.75,3732.723262,221.1640817,186.6361631,3470.289387,1.214556302
Mass,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,2035,2035,6756.827442,6756.827442,2.362481176,448.6214416,0.066395279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,448.6214416,50.3529412,6756.827442,2.362481176
Mass,Nom,Ideal,CH,Hhigh,Rb,NA,NA,7,NA,NA,2035,2035,3304.63589,3304.63589,0.653441254,228.1971596,0.069053647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,228.1971596,25.17647059,3304.63589,0.653441254
Mass,Nom,Ideal,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,2035,2035,3452.191552,3452.191552,1.709039922,220.424282,0.063850536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,220.424282,25.17647059,3452.191552,1.709039922
Mass,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,2035,2035,1990.511485,6756.827442,0.710638543,173.974156,0.087401734,3.394518189,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.561829,173.974156,98.32809145,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,8.5,NA,2035,2035,964.1722575,3452.191552,0.512422304,78.77949089,0.081706863,3.580471773,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.2473572,78.77949089,49.66236786,964.1722575,0.512422304
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,2035,2035,3363.289519,9409.754133,1.19010314,280.6298946,0.083439113,2.797782968,984.7122305,0,0,0,0,12,1947.529412,1090.909091,1193.75,4232.188503,280.6298946,211.60942515000002,3363.289519,1.19010314
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,2035,2035,3500.14591,9885.106867,1.201826744,288.78931239999997,0.082507792,2.824198511,980.69261530000006,0,0,0,0,12,1947.529412,1090.909091,1193.75,4232.188503,288.78931239999997,211.60942515000002,3500.14591,1.201826744
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,2035,2035,3641.631127,10360.4334,1.292254896,296.9784235,0.081550935,2.844998035,977.6190741,0,0,0,0,12,1947.529412,1090.909091,1193.75,4232.188503,296.9784235,211.60942515000002,3641.631127,1.292254896
