Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mass-Nom-Ideal,CH,Rl,2030-Hhigh,3452.191552,3452.191552,1.709039922,246.090621,0.071285332,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2030-Hlow,3452.191552,3452.191552,1.709039922,340.896209,0.098747768,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2035-Hhigh,3452.191552,3452.191552,1.709039922,247.3230939,0.071642344,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2035-Hlow,3452.191552,3452.191552,1.709039922,309.9386561,0.08978026,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2040-Hhigh,3452.191552,3452.191552,1.709039922,250.4733403,0.072554879,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2040-Hlow,3452.191552,3452.191552,1.709039922,307.3374307,0.089026761,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2045-Hhigh,3452.191552,3452.191552,1.709039922,277.420264,0.080360623,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2045-Hlow,3452.191552,3452.191552,1.709039922,334.9698253,0.097031066,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2024-Hhigh,3304.63589,3304.63589,0.653441254,314.8754279,0.095282941,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2024-Hlow,3304.63589,3304.63589,0.653441254,465.3567858,0.140819383,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2025-Hhigh,3304.63589,3304.63589,0.653441254,250.992678,0.075951689,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2025-Hlow,3304.63589,3304.63589,0.653441254,385.7680424,0.116735415,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2030-Hhigh,3304.63589,3304.63589,0.653441254,236.4286875,0.07154455,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2030-Hlow,3304.63589,3304.63589,0.653441254,356.5766915,0.107901961,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2035-Hhigh,3304.63589,3304.63589,0.653441254,251.3186477,0.076050329,,,,,,,,,,
Mass-Nom-Ideal,CH,Rb,2035-Hlow,3304.63589,3304.63589,0.653441254,335.7768247,0.101607813,,,,,,,,,,
