Hshld_code,Loc_code,Occ_code,SH_code,DW_code,Grid_code,Tank_Volume (L),HP_cap (kW),P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code
Mod-Nom-Real,CH,5.0,HYD200,HYD200,2045-Hhigh,200.0,14.0,4403.73040238143,11956.933333333334,2.9547194224442506,398.1141728362308,2.2339114552186192,343.39588185474184,0.0779784070498597,0.0,0.0,-179.77694503673644,58.0,C0
Mod-H1-Real,CH,5.0,HYD200,HYD200,2045-Hhigh,200.0,11.2,3762.720125846744,10390.8628,2.996094110743277,392.72077304908095,1.9547536587131416,292.93901442625065,0.0778529905570186,52.58056526849184,3.0,-879.3482786771398,210.0,C0
Mass-Nom-Ideal,AK,5.0,HYD200,HYD200,2045-Hhigh,200.0,11.2,1573.764180953176,5437.166666666666,3.6844863389195903,351.80236059059246,0.586242155914237,111.42326224704354,0.0708004817974432,80.73817431611751,4.0,-168.900472202688,76.0,C0
Mass-H1-Ideal,AK,5.0,HYD200,HYD200,2045-Hhigh,200.0,8.5,1128.3976627176555,3517.4416666666666,3.177912528810063,344.9700601545222,0.4060854213326478,69.99881441380641,0.0620338172672388,142.80936845591268,6.0,-189.74381215422363,68.0,C0
Mass-Nom-Real,AK,5.0,HYD200,HYD200,2045-Hhigh,200.0,11.2,1464.442989295026,5137.833333333333,3.7277101305750455,350.2155066695905,0.616350707822802,103.01628312396704,0.0703450280256785,83.38365351173073,4.0,-172.37736443835914,72.0,C0
Mass-H1-Real,AK,5.0,HYD200,HYD200,2045-Hhigh,200.0,8.5,1124.8109892089465,3508.5166666666664,3.179156459826317,344.81874058828,0.4141469370922506,69.69381861623394,0.0619604709456546,158.90132321376967,6.0,-166.52895488463307,59.0,C0
Mass-Nom-Ideal,CH,5.0,HYD200,HYD200,2045-Hhigh,200.0,14.0,3652.6206938251216,9793.233333333334,2.895395300145344,402.61416285834497,1.263909986454563,273.02817790598993,0.0747485711745414,0.0,0.0,-56.98121890670859,26.0,C0
Mass-H1-Ideal,CH,5.0,HYD200,HYD200,2045-Hhigh,200.0,11.2,1718.371319466139,4942.5366,3.0107580741234337,390.31558678868606,0.7520212976084318,124.79751838274092,0.0726254663174387,40.969679978377926,2.0,-249.6029065961096,101.0,C0
Mass-Nom-Real,CH,5.0,HYD200,HYD200,2045-Hhigh,200.0,14.0,3114.135513548288,8565.666666666666,2.961064487429728,397.6776448015015,1.4232343961830665,232.181117042356,0.0745571655543678,0.0,0.0,-70.93345028079116,31.0,C0
Mass-H1-Real,CH,5.0,HYD200,HYD200,2045-Hhigh,200.0,11.2,1653.7189104752745,4820.609066666666,3.047544795632834,389.0627318679278,0.8184547584227001,119.75060975362857,0.0724129167267081,40.969679978377926,2.0,-227.4714394064056,89.0,C0
Mod-Nom-Ideal,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1995.187632299113,5630.116666666667,3.0276489410327785,567.9569486903201,0.9245362358848168,151.8835420026774,0.076124941606448,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1485.5649079279658,4499.6,3.2253407894348745,565.6551714701208,0.7460980750442201,109.46204933695468,0.0736837877313822,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1870.0716053974047,5313.208333333333,3.041195498253816,566.7412205237514,0.9696432027637748,142.8152112391408,0.0763688464264936,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1456.2558010870514,4422.2,3.230606562396962,565.1044901157968,0.7708250861619101,107.34534465179505,0.0737132477492381,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,5064.545979594996,13238.866666666663,2.860850934357491,644.2808899893419,2.075665180341707,402.0588918212052,0.0793869565882304,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,4276.183039152141,10775.987061080468,2.736661056725409,641.1009503885584,1.836172340170514,332.91867628334234,0.0778541688312181,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,4203.515631346301,11237.1,2.921376237601803,641.0984821868343,2.193753763219342,336.67248708460505,0.0800930736581502,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,3786.782222579272,9674.326928580444,2.770268403296289,638.3880734458602,1.9948667970487928,295.63582452582784,0.0780704585447385,0.0,0.0,-21.27039058732009,20.0,C0
Mass-Nom-Ideal,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1644.7768177713265,4686.333333333333,3.0298826988524707,562.9883907885062,0.6495497907840577,121.62620235058532,0.0739469337337748,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,5.0,856.1572906485567,2765.215655553599,3.3132229619076017,554.3755519846553,0.3166196263376059,56.105633665224346,0.0655319230216718,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1526.03887462602,4387.133333333333,3.0468801369097687,561.5294237076945,0.6899707069356892,112.64209503938883,0.0738133850403998,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,AK,3.0,HYD500,HYD500,2045-Hhigh,500.0,5.0,852.8202344242088,2756.4662333314386,3.3146176148647832,554.2117650565092,0.316562303364635,55.792873150835135,0.0654216104388099,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,3456.050934595976,9068.266666666666,2.846484322161147,639.6661564973247,1.222719085007458,266.0901947973586,0.0769925559064323,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1525.2630971695382,4220.4,2.9136004613016704,629.9121467584866,0.6570962494535473,113.23560836715892,0.0742400498492965,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,2918.203666132976,7841.866666666666,2.907804569818899,636.0195277705851,1.3754624192328837,225.6499453520046,0.0773249475253459,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,CH,3.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1470.2173809630103,4098.599999999999,2.9311320015346967,628.7423686760627,0.7185551491719135,109.04792519235058,0.0741712937177513,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,2136.479921914085,6104.841666666666,3.051109633396747,563.374854145776,0.9278843236621253,158.96525670387643,0.0744052191051992,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1619.0978659190278,4973.8,3.253805011207527,560.5164510183048,0.7549751497841185,116.24060901085028,0.0717934421739664,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,2011.352225807748,5787.933333333333,3.0650590760983216,562.1872507368141,0.9876406546972154,149.93596274850358,0.074544856353188,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1589.7081571665549,4896.3,3.2592080501918423,559.9876762036095,0.7808524590746166,114.11299031961002,0.07178235187709,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,5203.265096433249,13716.266666666666,2.877749787549279,642.2568133133168,2.0532416491411,409.2902444502472,0.0786602713613051,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,4432.639101768576,11252.83441571013,2.7485513826514527,638.5486694469961,1.8464658929057132,341.0121162683134,0.0769320732951737,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,4341.82346527042,11714.266666666666,2.939725248397808,638.9079775950355,2.1879333381289228,343.91328650926744,0.0792094126488967,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,3942.953021668585,10151.06827907429,2.7823577280506107,635.7681849323252,1.997269243900681,303.70287661582444,0.0770242188904657,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1786.3647206696758,5161.625,3.057305038765422,558.9316704024919,0.6510393355592557,128.88850073378453,0.0721512797708334,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,5.0,995.0054231764432,3239.093111108693,3.3274431706312884,548.8548898114417,0.3291185958449856,62.80092525133931,0.0631161637801474,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1667.6362241054096,4862.283333333333,3.07452512658234,557.4205736275472,0.7128023119777263,119.92692151736289,0.07191431787331,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,AK,4.0,HYD500,HYD500,2045-Hhigh,500.0,5.0,991.5411753407332,3230.228633330973,3.328999860936148,548.6700004478619,0.3292067144952271,62.48961221200442,0.0630227102677107,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,3595.105487462873,9545.666666666666,2.8710219185795336,637.8538728585095,1.207486845367161,273.30019144858824,0.0760200757395468,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1672.957156020948,4695.6,2.9417161166935037,625.7135285713998,0.6782219243510539,120.87309083629128,0.0722511574198244,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,3056.844225381762,8319.266666666666,2.9339943108173347,633.9753098307594,1.3614704735246033,233.01582594756744,0.0762275761429965,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,CH,4.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1617.7690608030755,4573.7,2.958693874095272,624.5121920159396,0.7464609737741742,116.70701390891496,0.0721407132430759,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,2284.1999929367566,6581.55,3.0632098143977564,561.4033413106,1.0137776038082935,167.55536251306424,0.0733540683964547,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1759.167581548944,5449.8,3.265934632604273,557.8658070968512,0.8262402967216375,124.36350544282308,0.0706945186730426,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,2159.025497928933,6264.641666666666,3.0768865039287303,560.1341997550495,1.0638391444670288,158.53523682350064,0.0734290711136006,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1729.753337370639,5372.4,3.2711809605435627,557.3520999328903,0.8499153606038168,122.21481186855804,0.0706544738074239,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,5348.597409689183,14194.366666666669,2.8899391697927626,640.8716002134121,2.1482438679488185,417.8430278976964,0.0781219815013106,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,4593.880069133452,11729.827965370623,2.75649774804542,636.7432464080224,1.9242732208556892,350.4162812697599,0.0762789354524571,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,4486.844545159742,12192.133333333331,2.952206255546382,637.3679076132009,2.315366230473422,352.4023353626197,0.0785412402448352,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,4104.139783017414,10628.057818796517,2.7898416208726946,633.8810214528671,2.0718748416979023,313.0394622122312,0.076274074169589,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1934.3012691120691,5638.475,3.070681826253738,556.9659164206621,0.7629491687296664,137.4796595129706,0.0710745847652159,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,5.0,1135.6066162366587,3714.36462221792,3.334111665254978,545.5916776985081,0.3799814135829592,70.91396325341375,0.062445887721594,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,8.5,1815.4979247018632,5339.133333333333,3.0873887243141995,555.3700639715403,0.8033174857781753,128.49818417074957,0.0707784803399603,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,AK,5.0,HYD500,HYD500,2045-Hhigh,500.0,5.0,1132.0933929823634,3705.530799995734,3.335664701876964,545.4139470464604,0.3791346059024115,70.5832725017359,0.0623475703853308,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,3740.562484192617,10022.833333333332,2.8881837267780965,636.2272902146505,1.3090555489997264,281.931915295143,0.0753715294121057,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1826.1059727310296,5171.8,2.956395575722775,623.3202958199719,0.7572068006866403,129.7625339602978,0.0710596952739997,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,14.0,3202.2499573404443,8796.2,2.9508731303444544,632.2800840440239,1.4849044926443855,241.50904748689643,0.0754185496773263,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,CH,5.0,HYD500,HYD500,2045-Hhigh,500.0,6.0,1771.0202418616288,5049.8,2.9720401396310177,622.0758369446746,0.8235914974751938,125.60502999156267,0.0709224135459521,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1996.1808019526968,5937.2,3.1910816192148186,878.5211666411958,0.9615527852352926,152.12050563836786,0.0762057752932806,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1546.9262479947508,4806.848133330027,3.3004121936091866,876.100433354256,0.7765150756229084,112.63185742185816,0.0728101016889852,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1876.503809681904,5620.099999999999,3.205055358316444,877.0769073268316,1.0050963190388291,143.22742663359972,0.0763267443927433,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1517.5608851309703,4729.227522218799,3.3068047937019824,875.4210304050823,0.79778165030726,110.29744502358078,0.0726807379554077,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,14.0,5182.771566048268,13583.5,2.862201080313272,992.5468603718888,2.1389459939999296,411.5247270060752,0.0794024436079579,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,8.5,4399.544005659552,11121.093899228625,2.7385102767974026,989.9083118792828,1.9246210713523773,342.3517960759016,0.077815290774567,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,14.0,4321.113815688756,11581.5,2.921591029643623,989.1624750525,2.283063481940454,346.3906916563512,0.0801623623980241,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,8.5,3909.50410846372,10019.495600586622,2.7717058095775635,987.1628925158248,2.1028687415129808,305.0151026546528,0.0780188725200014,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1660.9340323848862,4990.1,3.1929247596743155,870.1546917812934,0.6610394103493719,122.98576156257836,0.0740461446177887,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,948.8357673662964,3069.426833331161,3.3101459147830528,861.6763056383284,0.3425421973473334,61.98934145061383,0.0653320032640411,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1546.5180914780713,4689.9,3.211476217578481,867.7767729454678,0.7105624318160974,113.91233109665954,0.0736572897041177,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,AK,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,945.1301732794768,3060.524044442293,3.3125456387210157,861.4321648252536,0.3451310635259584,61.56416233362158,0.0651382889618284,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,11.2,3633.562617096816,9409.754133333332,2.7977829678391783,984.7122305193888,1.284602387142444,283.35296925907744,0.077982134648191,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1693.9825983298592,4561.500325556299,2.820552298994663,974.1031087309326,0.7420153700223895,127.07079141663478,0.0750130441374764,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,11.2,3050.501584776359,8183.059866666666,2.892427665755527,980.5127215756831,1.4682521967011946,239.5175211518361,0.0785174222977483,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,CH,3.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1628.1371900687384,4439.320631667332,2.852632020971096,972.6253268848824,0.8251810724844342,121.85155121956534,0.0748410833944656,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,2129.450124705037,6408.5,3.2141661955523557,870.5244971350907,0.9637412357218532,159.36003001608185,0.074836235029527,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1684.7593578132992,5277.732155551999,3.3104342899206785,867.7591510995518,0.7824357773651737,119.77860537920478,0.0710953791849947,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,2009.581223763156,6091.299999999999,3.2287380647890744,868.9750492516321,1.0278850975848093,150.39550455773428,0.0748392265907533,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1655.30003793544,5200.1416111075605,3.3166508954891465,867.0387605643929,0.813795480991115,117.3825247291539,0.0709131408439755,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,14.0,5322.4464477728025,14059.033333333333,2.8777073268152047,988.6729591620044,2.1177676919958555,419.48438409381953,0.0788142047477724,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,8.5,4556.338906493759,11595.676942839767,2.7492264408233127,985.0078228894696,1.9320917908726083,351.0706516057205,0.0770510400588001,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,14.0,4460.234182773028,12056.8,2.938369817212044,985.063628412786,2.282640396432844,354.35838685291844,0.0794483814822041,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,8.5,4065.9217613609394,10493.712283827384,2.7824905672624496,982.0745950506512,2.110687259526728,313.7659030433294,0.0771696853650981,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1794.9294983601849,5461.8,3.2187740523599078,862.5389031910365,0.6807492706063929,130.38514824790235,0.0726408186878759,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1086.945384297941,3539.51066666424,3.3222737487318312,852.393421283876,0.3645464857554983,68.94971076058857,0.0634343838767237,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1680.2433031792712,5161.400000000001,3.2378516938227526,859.9534723508367,0.7335301048525632,121.23563774428106,0.0721536205589304,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,AK,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1083.0545170567398,3530.518788886547,3.324895916526282,852.1081540923491,0.3644621102986332,68.49195301165285,0.0632396171503753,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,11.2,3770.419007229968,9885.106866666669,2.824198511181704,980.6926152532368,1.296325991314359,291.4068509265427,0.0772876569865989,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1843.9387780454376,5033.442435278716,2.8482701935394594,966.6977832369798,0.7548745965090945,135.41801066570622,0.0734395372981137,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,11.2,3186.490614461737,8657.914999999999,2.919919528285594,976.0706668782008,1.4770318962197406,247.6050423297368,0.0777046199998183,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,CH,4.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1777.5244132804287,4911.074798334168,2.879371713335793,965.0833926937167,0.8505902598965044,130.11659515035348,0.073201017200221,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,2269.8060051085413,6882.9,3.2250709988396,866.4644475578347,1.033918267837669,167.90799117095918,0.0739745999407248,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1825.114620193069,5750.801622217173,3.315295619088782,862.5129576488948,0.8477402603642844,128.16735873376243,0.0702242792401741,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,2149.8877906313423,6565.6,3.23924025974446,864.912541885542,1.0797708241584068,158.9252507057673,0.0739225793077772,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1795.6255411078837,5673.294855550453,3.321183427611387,861.8587025907858,0.8782606168913177,125.75388135668172,0.0700334665985497,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,14.0,5467.949317224696,14534.8,2.8890474149755985,985.9094824104238,2.2223718296465043,428.54471909814976,0.0783739376932742,0.0,0.0,0.0,0.0,C0
Mod-H1-Ideal,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,8.5,4717.810509661987,12070.98012854964,2.756392292734444,981.842449118861,2.011887212746499,361.05714403667,0.0765306582994869,0.0,0.0,0.0,0.0,C0
Mod-Nom-Real,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,14.0,4605.83257401291,12532.8,2.94970896886444,982.2784022313966,2.3738842440908825,363.3306834474117,0.0788849089950427,0.0,0.0,0.0,0.0,C0
Mod-H1-Real,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,8.5,4227.338853857833,10969.008585555786,2.7891410614197465,978.9016700852902,2.1665428602474845,323.6303105842769,0.0765565103182903,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1935.5395850298096,5936.299999999999,3.230696931973746,858.6643721586314,0.755553617688033,139.03140327493816,0.0718308239987749,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1226.753255952476,4011.1351555516258,3.3282018032871807,845.8121611033577,0.4121173762585419,77.27908386534432,0.0629948064049304,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,6.0,1820.725005205703,5636.0,3.2492327039288487,856.0742082720662,0.8102774323505219,129.78302982902215,0.0712809619563386,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,AK,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1222.8765683844697,4002.205488884973,3.3305488480338146,845.5635167104814,0.4103511004417298,76.82633836816986,0.0628242787165873,0.0,0.0,0.0,0.0,C0
Mass-Nom-Ideal,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,11.2,3911.9042244429816,10360.4334,2.8449980350460176,977.619074125408,1.386754143001271,300.3800474545813,0.0767861456263931,0.0,0.0,0.0,0.0,C0
Mass-H1-Ideal,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1994.03047638532,5506.922866666166,2.872251361672685,961.9934129506042,0.8367020375634021,144.49086478511407,0.0724617133470497,0.0,0.0,0.0,0.0,C0
Mass-Nom-Real,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,11.2,3328.008928428871,9133.244133333334,2.9399112416837485,972.9518100150837,1.5666832548390257,256.46719122000906,0.0770632521533184,0.0,0.0,0.0,0.0,C0
Mass-H1-Real,CH,5.0,HYD1000,HYD1000,2045-Hhigh,1000.0,5.0,1927.7173153928325,5384.644701666168,2.9015231979186806,960.4189262930836,0.9182467997635152,139.17297069993518,0.0721957361635123,0.0,0.0,0.0,0.0,C0
Mod-Nom-Ideal,AK,3.0,HYD200,HYD200,2045-Hlow,200.0,11.2,1634.1713694762752,5419.666666666666,3.6166049006797674,354.3504351935064,0.7302053054429873,163.09762071068303,0.0998044781331306,0.0,0.0,-295.0846649392574,90.0,C0
Mod-H1-Ideal,AK,3.0,HYD200,HYD200,2045-Hlow,200.0,8.5,1489.8692731175342,4288.533333333333,3.0645914363948,351.5787152955847,0.7322839491291219,140.9616961331502,0.0946134662125016,10.277642303244596,1.0,-473.3592158932364,114.0,C0
Mod-Nom-Real,AK,3.0,HYD200,HYD200,2045-Hlow,200.0,11.2,1519.6649250266778,5102.5,3.6533268947516992,352.8813255347594,0.758372975758766,149.05325457187786,0.0980829735010573,0.0,0.0,-324.93619802514775,83.0,C0
Mod-H1-Real,AK,3.0,HYD200,HYD200,2045-Hlow,200.0,8.5,1459.0590246728582,4211.041666666666,3.070059255759844,351.01003559824727,0.7526929469314797,136.8213210628577,0.0937736710778612,11.279357241921796,1.0,-456.13301813117033,107.0,C0
