house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.18033786,174.6986631,4276.183039,1.83617234
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.9243495,174.6986631,4432.639102,1.846465893
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.27050822,174.6986631,4593.880069,1.924273221
Mod,H1,Ideal,CH,Hlow,R,NA,NA,12.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.5588450199999,75.52941175,8463.566682,3.898873357
Mod,H1,Ideal,CH,Hlow,Rb,NA,NA,4.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.67946876,50.3529412,3477.179928,1.025843728
Mod,H1,Ideal,CH,Hlow,Rl,NA,NA,8,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.87937626,25.17647059,4986.386754,2.873029629
Mod,H1,Real,AK,Hhigh,HP,NA,NA,NA,7,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.161507598,42.900220589999996,529.7986599,0.355340181
Mod,H1,Real,AK,Hhigh,HPl,NA,NA,NA,5,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.069677094,35.294117645,437.3440963,0.296205409
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.703069916,202.2270722,1517.560885,0.79778165
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.128091208,202.2270722,1655.300038,0.813795481
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.70564764,202.2270722,1795.625541,0.878260617
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.01864114,147.68161765,1459.059025,0.752692947
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.275191998,147.68161765,1601.17629,0.754676726
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.855079118,147.68161765,1749.174096,0.863567608
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.755826648,168.1361631,1456.255801,0.770825086
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.866076236,168.1361631,1589.708157,0.780852459
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.177012264,168.1361631,1729.753337,0.849915361
Mod,H1,Real,AK,Hhigh,R,NA,NA,8.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.00094388,75.52941175,2185.267241,1.491085333
Mod,H1,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.408230916,50.3529412,498.3491919,0.33671559
Mod,H1,Real,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.59271298,25.17647059,1686.918049,1.154369743
Mod,H1,Real,AK,Hlow,HP,NA,NA,NA,7,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.722635884,42.900220589999996,529.7986599,0.355340181
Mod,H1,Real,AK,Hlow,HPl,NA,NA,NA,5,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.498786858,35.294117645,437.3440963,0.296205409
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.16055586,202.2270722,1517.560885,0.79778165
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.57350874,202.2270722,1655.300038,0.813795481
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.95220714,202.2270722,1795.625541,0.878260617
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.05114502,147.68161765,1459.059025,0.752692947
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.54623636,147.68161765,1601.17629,0.754676726
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.21331356,147.68161765,1749.174096,0.863567608
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,6,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.83747148,168.1361631,1456.255801,0.770825086
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,6,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.13472582,168.1361631,1589.708157,0.780852459
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,6,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.49128172000002,168.1361631,1729.753337,0.849915361
Mod,H1,Real,AK,Hlow,R,NA,NA,8.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.37991558,75.52941175,2185.267241,1.491085333
Mod,H1,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.09235758,50.3529412,498.3491919,0.33671559
Mod,H1,Real,AK,Hlow,Rl,NA,NA,4.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.287558,25.17647059,1686.918049,1.154369743
Mod,H1,Real,CH,Hhigh,HP,NA,NA,NA,12.5,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.95422698,73.37393575,2080.346092,1.219848194
Mod,H1,Real,CH,Hhigh,HPl,NA,NA,NA,8,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.142718786,47.297493200000005,1316.920844,0.789061182
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.11866436,208.7895722,3909.504108,2.102868742
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.88660217999998,208.7895722,4065.921761,2.11068726
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.85842614,208.7895722,4227.338854,2.16654286
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.31268,176.1264706,3487.825992,1.875973608
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.651604,176.1264706,3622.745807,1.873762442
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.95292432000002,176.1264706,3762.720126,1.954753659
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.28852704,174.6986631,3786.782223,1.994866797
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.62342736,174.6986631,3942.953022,1.997269244
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.0138995,174.6986631,4104.139783,2.071874842
Mod,H1,Real,CH,Hhigh,R,NA,NA,12.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.64679984,75.52941175,7364.595176,4.149844352
Mod,H1,Real,CH,Hhigh,Rb,NA,NA,4.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.19900510000002,50.3529412,2351.930808,1.258429773
Mod,H1,Real,CH,Hhigh,Rl,NA,NA,8,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.44779474,25.17647059,5012.664368,2.891414579
Mod,H1,Real,CH,Hlow,HP,NA,NA,NA,12.5,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.65134878,73.37393575,2080.346092,1.219848194
Mod,H1,Real,CH,Hlow,HPl,NA,NA,NA,8,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.01885872,47.297493200000005,1316.920844,0.789061182
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.01726077999996,208.7895722,3909.504108,2.102868742
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.99831134,208.7895722,4065.921761,2.11068726
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.79699018,208.7895722,4227.338854,2.16654286
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.25287208000003,176.1264706,3487.825992,1.875973608
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.02056776,176.1264706,3622.745807,1.873762442
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.24824844,176.1264706,3762.720126,1.954753659
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.2455874,174.6986631,3786.782223,1.994866797
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.91774474,174.6986631,3942.953022,1.997269244
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.34001188,174.6986631,4104.139783,2.071874842
Mod,H1,Real,CH,Hlow,R,NA,NA,12.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774.4073488399999,75.52941175,7364.595176,4.149844352
Mod,H1,Real,CH,Hlow,Rb,NA,NA,4.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.7844101,50.3529412,2351.930808,1.258429773
Mod,H1,Real,CH,Hlow,Rl,NA,NA,8,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.62293874,25.17647059,5012.664368,2.891414579
Mod,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.310210815999994,63.38316445,852.3424616,0.448881095
Mod,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,8,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.346001384,47.297493200000005,545.7219823,0.343949791
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.48294168,208.7895722,1996.180802,0.961552785
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.87251192,208.7895722,2129.450125,0.963741236
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.57277898,208.7895722,2269.806005,1.033918268
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.79523582,176.1264706,1634.171369,0.730205305
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.89944136,176.1264706,1748.827627,0.72071118
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.06581066,176.1264706,1869.293797,0.816463363
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.19442446000001,174.6986631,1995.187632,0.924536236
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.65472722,174.6986631,2136.479922,0.927884324
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.35508312,174.6986631,2284.199993,1.013777604
Mod,Nom,Ideal,AK,Hhigh,R,NA,NA,12,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.73978624,75.52941175,3390.510784,1.822317984
Mod,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.152434368,50.3529412,1157.002315,0.403852545
Mod,Nom,Ideal,AK,Hhigh,Rl,NA,NA,8,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.58735192,25.17647059,2233.50847,1.418465439
Mod,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.062442932,63.38316445,852.3424616,0.448881095
Mod,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,8,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.04889003,47.297493200000005,545.7219823,0.343949791
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.11978238,208.7895722,1996.180802,0.961552785
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.67478776,208.7895722,2129.450125,0.963741236
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.29334388,208.7895722,2269.806005,1.033918268
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.54042035999998,176.1264706,1634.171369,0.730205305
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.68191661999998,176.1264706,1748.827627,0.72071118
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.82727872,176.1264706,1869.293797,0.816463363
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.23931092,174.6986631,1995.187632,0.924536236
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.90048476,174.6986631,2136.479922,0.927884324
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.67171216,174.6986631,2284.199993,1.013777604
Mod,Nom,Ideal,AK,Hlow,R,NA,NA,12,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.09072646,75.52941175,3390.510784,1.822317984
Mod,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.74619078,50.3529412,1157.002315,0.403852545
Mod,Nom,Ideal,AK,Hlow,Rl,NA,NA,8,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.34453568,25.17647059,2233.50847,1.418465439
Mod,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.48528937999998,98.32809145,3135.383695,1.306401875
Mod,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,9,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.08767518,52.14548625,1434.427642,0.874377004
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.2083926,245.4145722,5182.771566,2.138945994
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.2931355,245.4145722,5322.446448,2.117767692
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.49022786,245.4145722,5467.949317,2.22237183
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.76302946,190.86911765,4980.62636,2.013988799
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.19584136000003,190.86911765,5119.830491,1.993792163
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.71064232000003,190.86911765,5265.399293,2.110925156
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.47869714,211.32366310000003,5064.54598,2.07566518
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.0251415,211.32366310000003,5203.265096,2.053241649
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.71440454000003,211.32366310000003,5348.59741,2.148243868
Mod,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.40662804,75.52941175,10923.71168,4.525886804
Mod,Nom,Ideal,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.26427928,50.3529412,5056.106239,1.245439724
Mod,Nom,Ideal,CH,Hhigh,Rl,NA,NA,9,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.14234872,25.17647059,5867.605446,3.280447081
Mod,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.37446342,98.32809145,3135.383695,1.306401875
Mod,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,9,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.21891318,52.14548625,1434.427642,0.874377004
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.82584225999994,245.4145722,5182.771566,2.138945994
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.14379746,245.4145722,5322.446448,2.117767692
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.16238974000004,245.4145722,5467.949317,2.22237183
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.36057416,190.86911765,4980.62636,2.013988799
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.084672,190.86911765,5119.830491,1.993792163
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.69225326000003,190.86911765,5265.399293,2.110925156
