house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mass,Nom,Ideal,AK,2030,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2030-Hhigh,1562.861757,4990.1,0.617323375,92.27172932,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2030,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2030-Hlow,1562.861757,4990.1,0.617323375,144.3759878,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2035,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2035-Hhigh,1562.861757,4990.1,0.617323375,95.03177068,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2035,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2035-Hlow,1562.861757,4990.1,0.617323375,123.7752227,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2040,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2040-Hhigh,1562.861757,4990.1,0.617323375,102.9289195,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2040,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2040-Hlow,1562.861757,4990.1,0.617323375,127.2020867,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2045,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2045-Hhigh,1562.861757,4990.1,0.617323375,114.8651492,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2045,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-C0-2045-Hlow,1562.861757,4990.1,0.617323375,141.9900887,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2024,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2024-Hhigh,1234.483038,4451.166667,0.458373232,115.1757123,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2024,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2024-Hlow,1234.483038,4451.166667,0.458373232,182.4095867,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2025,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2025-Hhigh,1234.483038,4451.166667,0.458373232,89.97974592,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2025,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2025-Hlow,1234.483038,4451.166667,0.458373232,149.726355,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2030,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2030-Hhigh,1234.483038,4451.166667,0.458373232,72.84049095,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2030,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2030-Hlow,1234.483038,4451.166667,0.458373232,116.9392105,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2035,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2035-Hhigh,1234.483038,4451.166667,0.458373232,75.43743116,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2035,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2035-Hlow,1234.483038,4451.166667,0.458373232,99.82315791,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2040,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2040-Hhigh,1234.483038,4451.166667,0.458373232,81.62882035,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2040,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2040-Hlow,1234.483038,4451.166667,0.458373232,102.5391685,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2045,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2045-Hhigh,1234.483038,4451.166667,0.458373232,90.87872611,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2045,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,3,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD200-HYD200-C0-2045-Hlow,1234.483038,4451.166667,0.458373232,114.095104,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2024,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2024-Hhigh,1546.704542,4686.333333,0.605833755,143.9060544,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2024,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2024-Hlow,1546.704542,4686.333333,0.605833755,223.2276182,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2025-Hhigh,1546.704542,4686.333333,0.605833755,112.6732425,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2025,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2025-Hlow,1546.704542,4686.333333,0.605833755,183.6695909,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2030,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2030-Hhigh,1546.704542,4686.333333,0.605833755,91.21352346,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2030,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2030-Hlow,1546.704542,4686.333333,0.605833755,143.7584041,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2035,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2035-Hhigh,1546.704542,4686.333333,0.605833755,94.02835602,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2035,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2035-Hlow,1546.704542,4686.333333,0.605833755,123.1891741,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2040,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2040-Hhigh,1546.704542,4686.333333,0.605833755,101.7574165,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2040,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2040-Hlow,1546.704542,4686.333333,0.605833755,126.4967915,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2045,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2045-Hhigh,1546.704542,4686.333333,0.605833755,113.50559,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2045,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-C0-2045-Hlow,1546.704542,4686.333333,0.605833755,140.9402966,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2024,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2024-Hhigh,1696.857223,5461.8,0.637033235,157.7505841,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2024,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2024-Hlow,1696.857223,5461.8,0.637033235,236.6145997,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2025-Hhigh,1696.857223,5461.8,0.637033235,122.1009122,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2025,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2025-Hlow,1696.857223,5461.8,0.637033235,194.2237676,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2030,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2030-Hhigh,1696.857223,5461.8,0.637033235,98.71448808,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2030,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2030-Hlow,1696.857223,5461.8,0.637033235,152.229108,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2035,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2035-Hhigh,1696.857223,5461.8,0.637033235,101.7239197,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2035,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2035-Hlow,1696.857223,5461.8,0.637033235,131.32982,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2040,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2040-Hhigh,1696.857223,5461.8,0.637033235,109.6484407,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2040,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2040-Hlow,1696.857223,5461.8,0.637033235,134.3079813,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2045,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2045-Hhigh,1696.857223,5461.8,0.637033235,122.2645359,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2045,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-C0-2045-Hlow,1696.857223,5461.8,0.637033235,150.1350687,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2024,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2024-Hhigh,1348.880446,4928.666667,0.444411213,125.8570572,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2024,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2024-Hlow,1348.880446,4928.666667,0.444411213,193.6943021,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2025,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2025-Hhigh,1348.880446,4928.666667,0.444411213,96.58337266,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2025,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2025-Hlow,1348.880446,4928.666667,0.444411213,157.9447595,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2030,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2030-Hhigh,1348.880446,4928.666667,0.444411213,77.82504347,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2030,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2030-Hlow,1348.880446,4928.666667,0.444411213,123.1987917,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2035,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2035-Hhigh,1348.880446,4928.666667,0.444411213,80.78082363,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2035,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2035-Hlow,1348.880446,4928.666667,0.444411213,105.8453707,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2040,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2040-Hhigh,1348.880446,4928.666667,0.444411213,86.75225816,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2040,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2040-Hlow,1348.880446,4928.666667,0.444411213,107.965171,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2045,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2045-Hhigh,1348.880446,4928.666667,0.444411213,96.44517562,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2045,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,4,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD200-HYD200-C0-2045-Hlow,1348.880446,4928.666667,0.444411213,120.4157457,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2024,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2024-Hhigh,1688.292445,5161.625,0.6073233,157.1373497,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2024,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2024-Hlow,1688.292445,5161.625,0.6073233,237.1904261,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2025-Hhigh,1688.292445,5161.625,0.6073233,121.141009,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2025,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2025-Hlow,1688.292445,5161.625,0.6073233,193.9612338,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2030,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2030-Hhigh,1688.292445,5161.625,0.6073233,97.68491868,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2030,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2030-Hlow,1688.292445,5161.625,0.6073233,151.660166,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2035,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2035-Hhigh,1688.292445,5161.625,0.6073233,100.8473874,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2035,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2035-Hlow,1688.292445,5161.625,0.6073233,130.8036426,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2040,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2040-Hhigh,1688.292445,5161.625,0.6073233,108.4570907,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2040,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2040-Hlow,1688.292445,5161.625,0.6073233,133.4717561,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2045,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2045-Hhigh,1688.292445,5161.625,0.6073233,120.7678884,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2045,Hlow,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-C0-2045-Hlow,1688.292445,5161.625,0.6073233,149.0448919,2943.973262,HYD500 HYD500
Mass,Nom,Ideal,AK,2024,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2024-Hhigh,1837.46731,5936.3,0.711837582,170.1741963,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2024,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2024-Hlow,1837.46731,5936.3,0.711837582,252.3787705,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2025-Hhigh,1837.46731,5936.3,0.711837582,131.6857116,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2025,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2025-Hlow,1837.46731,5936.3,0.711837582,205.8417541,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2030,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2030-Hhigh,1837.46731,5936.3,0.711837582,106.4224276,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2030,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2030-Hlow,1837.46731,5936.3,0.711837582,161.325442,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2035,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2035-Hhigh,1837.46731,5936.3,0.711837582,109.3908584,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2035,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2035-Hlow,1837.46731,5936.3,0.711837582,139.459477,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2040,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2040-Hhigh,1837.46731,5936.3,0.711837582,117.7504591,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2040,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2040-Hlow,1837.46731,5936.3,0.711837582,143.1837294,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2045,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2045-Hhigh,1837.46731,5936.3,0.711837582,130.9107909,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2045,Hlow,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-C0-2045-Hlow,1837.46731,5936.3,0.711837582,159.5248935,3625.791444,HYD1000 HYD1000
Mass,Nom,Ideal,AK,2024,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2024-Hhigh,1469.437105,5407.166667,0.547072025,136.1258309,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2024,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2024-Hlow,1469.437105,5407.166667,0.547072025,207.4266566,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2025,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2025-Hhigh,1469.437105,5407.166667,0.547072025,104.3435108,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2025,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2025-Hlow,1469.437105,5407.166667,0.547072025,167.8361478,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2030,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2030-Hhigh,1469.437105,5407.166667,0.547072025,84.0047637,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2030,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2030-Hlow,1469.437105,5407.166667,0.547072025,130.6594078,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2035,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2035-Hhigh,1469.437105,5407.166667,0.547072025,87.00244905,2972.529412,HYD200 HYD200
Mass,Nom,Ideal,AK,2035,Hlow,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD200-HYD200-C0-2035-Hlow,1469.437105,5407.166667,0.547072025,112.6678946,2972.529412,HYD200 HYD200
