house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,CS_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,6,1000,3101.609398776427,47286.979491123435,4593.3705884,7694.979987176427
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,Crenew,NA,6,1000,2618.0468045134185,46972.27706218103,4593.3705884,7211.417392913419
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,C0,NA,11.2,200,2245.5011372877316,33432.628350586914,3874.7823532,6120.283490487732
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,Cpeak,NA,11.2,200,2242.1682989471506,33423.980615812194,3874.7823532,6116.95065214715
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,Crenew,NA,11.2,200,2198.0874643249135,33460.62160047948,3874.7823532,6072.869817524914
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,C0,NA,11.2,200,2368.803156672059,35955.13718952399,3874.7823532,6243.5855098720585
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,Cpeak,NA,11.2,200,2365.649712788935,35950.016185931185,3874.7823532,6240.432065988935
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,Crenew,NA,11.2,200,2325.2594532373596,35988.67712749027,3874.7823532,6200.04180643736
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,C0,NA,11.2,200,2519.018634800997,38607.985075041164,3874.7823532,6393.800988000998
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,Cpeak,NA,11.2,200,2513.9203909469206,38584.5204256908,3874.7823532,6388.702744146921
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,Crenew,NA,11.2,200,2479.9517989114747,38652.10898610015,3874.7823532,6354.734152111475
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,C0,NA,8.5,500,2759.3575548860563,41141.57531874291,3843.3705882,6602.728143086057
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,Cpeak,NA,8.5,500,2754.4929093449146,41131.16345601762,3843.3705882,6597.863497544915
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,Crenew,NA,8.5,500,2501.077432673483,41082.16094645152,3843.3705882,6344.448020873483
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,C0,NA,8.5,500,2917.190034702732,44249.74896777046,3843.3705882,6760.560622902733
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,Cpeak,NA,8.5,500,2911.5088309145917,44239.391376579544,3843.3705882,6754.879419114592
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,Crenew,NA,8.5,500,2649.273884113626,44185.05927386911,3843.3705882,6492.6444723136265
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,C0,NA,8.5,500,3102.4710893785254,47498.56095443653,3843.3705882,6945.841677578525
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,Cpeak,NA,8.5,500,3097.1152716734227,47487.295262522006,3843.3705882,6940.485859873423
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,Crenew,NA,8.5,500,2835.316960654765,47437.105984484355,3843.3705882,6678.687548854765
Mod,Nom,Real,AK,Hhigh,R,NA,NA,C0,12,NA,NA,5170.1930971,67646.01553599999,1661.6470585,6831.8401556
Mod,Nom,Real,AK,Hhigh,Rb,NA,NA,C0,4,NA,NA,1468.63279775,18404.28744,1107.7647064,2576.39750415
Mod,Nom,Real,AK,Hhigh,Rl,NA,NA,C0,8,NA,NA,3701.560299,49241.728096000006,553.8823529800001,4255.44265198
Mod,Nom,Real,AK,Hlow,HP,NA,NA,C0,NA,11,NA,1977.99671797,16819.9886888,1394.4296179,3372.42633587
Mod,Nom,Real,AK,Hlow,HPl,NA,NA,C0,NA,8,NA,1376.82344469,12030.230258200001,1040.5448504,2417.36829509
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,C0,NA,6,1000,4024.976422934211,41283.08381300189,4593.3705884,8618.347011334212
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,Cpeak,NA,6,1000,4022.7231991948343,41273.540347678434,4593.3705884,8616.093787594835
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,Crenew,NA,6,1000,3603.370525012052,41046.45913474866,4593.3705884,8196.741113412052
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,C0,NA,6,1000,4200.344579533807,44210.78692278943,4593.3705884,8793.715167933806
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,Cpeak,NA,6,1000,4196.655318530306,44200.16003411012,4593.3705884,8790.025906930307
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,Crenew,NA,6,1000,3755.2464447361695,43945.386644135804,4593.3705884,8348.61703313617
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,C0,NA,6,1000,4408.010485404949,47297.531393889534,4593.3705884,9001.381073804949
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,Cpeak,NA,6,1000,4404.393734392779,47286.979491123435,4593.3705884,8997.76432279278
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,Crenew,NA,6,1000,3956.6317433272075,46976.33952524554,4593.3705884,8550.002331727208
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,C0,NA,11.2,200,3333.429462704926,33432.628350586914,3874.7823532,7208.211815904926
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,Cpeak,NA,11.2,200,3330.251036961747,33423.980615812194,3874.7823532,7205.033390161747
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,Crenew,NA,11.2,200,3291.203876778584,33461.36859039714,3874.7823532,7165.986229978584
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,C0,NA,11.2,200,3476.544099401796,35955.13718952399,3874.7823532,7351.326452601796
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,Cpeak,NA,11.2,200,3473.477968004278,35950.016185931185,3874.7823532,7348.260321204278
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,Crenew,NA,11.2,200,3438.9827865855113,35989.59396682863,3874.7823532,7313.765139785512
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,C0,NA,11.2,200,3651.8412176801835,38607.985075041164,3874.7823532,7526.623570880183
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,Cpeak,NA,11.2,200,3646.8534084950347,38584.5204256908,3874.7823532,7521.635761695035
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,Crenew,NA,11.2,200,3617.092118300103,38652.19005992632,3874.7823532,7491.874471500103
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,C0,NA,8.5,500,4041.2335974687517,41141.57531874291,3843.3705882,7884.604185668752
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,Cpeak,NA,8.5,500,4038.1013505482056,41131.16345601762,3843.3705882,7881.4719387482055
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,Crenew,NA,8.5,500,3807.235511204429,41083.250865476395,3843.3705882,7650.606099404429
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,C0,NA,8.5,500,4220.957733294799,44249.74896777046,3843.3705882,8064.328321494799
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,Cpeak,NA,8.5,500,4216.6349683876115,44239.391376579544,3843.3705882,8060.005556587612
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,Crenew,NA,8.5,500,3980.4335991355492,44187.51885117494,3843.3705882,7823.804187335549
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,C0,NA,8.5,500,4433.964828064741,47498.56095443653,3843.3705882,8277.335416264741
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,Cpeak,NA,8.5,500,4429.877443413671,47487.295262522006,3843.3705882,8273.248031613672
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,Crenew,NA,8.5,500,4194.426694465159,47439.43312584715,3843.3705882,8037.7972826651585
Mod,Nom,Real,AK,Hlow,R,NA,NA,C0,12,NA,NA,7945.8370376,67646.01553599999,1661.6470585,9607.4840961
Mod,Nom,Real,AK,Hlow,Rb,NA,NA,C0,4,NA,NA,2320.3658372,18404.28744,1107.7647064,3428.1305436000002
Mod,Nom,Real,AK,Hlow,Rl,NA,NA,C0,8,NA,NA,5625.4712004,49241.728096000006,553.8823529800001,6179.35355338
Mod,Nom,Real,CH,Hhigh,HP,NA,NA,C0,NA,15.5,NA,4286.8015758,54616.554542000005,2163.2180119,6450.019587700001
Mod,Nom,Real,CH,Hhigh,HPl,NA,NA,C0,NA,9,NA,2388.9843584,31831.808756,1147.2006975,3536.1850559
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,C0,NA,14,1000,6833.299901349708,95064.50394515264,5399.1205884,12232.420489749707
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,14,1000,6819.224964614522,95018.15475323779,5399.1205884,12218.345553014522
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,Crenew,NA,14,1000,6322.134828932581,94525.09494511205,5399.1205884,11721.25541733258
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,C0,NA,14,1000,7004.663701770987,98125.15202100661,5399.1205884,12403.784290170988
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,14,1000,6988.916530787739,98073.91424702555,5399.1205884,12388.037119187738
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,Crenew,NA,14,1000,6478.123679896118,97586.36128781145,5399.1205884,11877.24426829612
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,C0,NA,14,1000,7198.690802085676,101328.31662828402,5399.1205884,12597.811390485676
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,14,1000,7183.24309255939,101275.55883701816,5399.1205884,12582.36368095939
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,Crenew,NA,14,1000,6667.059418430367,100802.75324479207,5399.1205884,12066.180006830367
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,C0,NA,14,200,6477.789143677601,90621.89892609912,4199.1205883,10676.909731977601
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,Cpeak,NA,14,200,6465.374312120442,90587.52102750223,4199.1205883,10664.494900420443
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,Crenew,NA,14,200,6427.6426738315495,90677.71152508073,4199.1205883,10626.76326213155
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,C0,NA,14,200,6630.420285529528,93681.47276930136,4199.1205883,10829.540873829528
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,Cpeak,NA,14,200,6618.216046925019,93640.42664320793,4199.1205883,10817.33663522502
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,Crenew,NA,14,200,6585.280778814045,93737.56034777177,4199.1205883,10784.401367114046
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,C0,NA,14,200,6813.406990996144,96882.06885239147,4199.1205883,11012.527579296144
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,Cpeak,NA,14,200,6796.174424312059,96810.9640031406,4199.1205883,10995.29501261206
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,Crenew,NA,14,200,6772.6096770687855,96954.78663818464,4199.1205883,10971.730265368786
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,C0,NA,14,500,6640.97454709403,92477.34388961863,4649.1205882,11290.09513529403
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,Cpeak,NA,14,500,6627.041799580614,92432.66274156561,4649.1205882,11276.162387780614
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,Crenew,NA,14,500,6383.181193671211,92358.67522829081,4649.1205882,11032.30178187121
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,C0,NA,14,500,6800.8734999124745,95520.11623594923,4649.1205882,11449.994088112475
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,Cpeak,NA,14,500,6785.992953595159,95479.29952827207,4649.1205882,11435.11354179516
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,Crenew,NA,14,500,6544.817228943348,95410.99368642394,4649.1205882,11193.93781714335
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,C0,NA,14,500,6984.1530196839585,98710.579993514315,4649.1205882,11633.273607883959
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,Cpeak,NA,14,500,6968.286293545593,98663.69513043438,4649.1205882,11617.406881745594
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,Crenew,NA,14,500,6735.321001795357,98655.05874672488,4649.1205882,11384.441589995356
Mod,Nom,Real,CH,Hhigh,R,NA,NA,C0,15.5,NA,NA,14973.9698433,196353.645422,1661.6470585,16635.6169018
Mod,Nom,Real,CH,Hhigh,Rb,NA,NA,C0,6.5,NA,NA,5454.3283005,66515.252408,1107.7647064,6562.093006900001
Mod,Nom,Real,CH,Hhigh,Rl,NA,NA,C0,9,NA,NA,9519.6415434,129838.393014,553.8823529800001,10073.523896379998
Mod,Nom,Real,CH,Hlow,HP,NA,NA,C0,NA,15.5,NA,5920.8847477,54616.554542000005,2163.2180119,8084.1027596
Mod,Nom,Real,CH,Hlow,HPl,NA,NA,C0,NA,9,NA,3269.50837,31831.808756,1147.2006975,4416.7090675
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,C0,NA,14,1000,9437.55029365073,95064.50394515264,5399.1205884,14836.67088205073
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,Cpeak,NA,14,1000,9426.150165132425,95018.15475323779,5399.1205884,14825.270753532426
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,Crenew,NA,14,1000,8985.628451726421,94539.42431274682,5399.1205884,14384.749040126422
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,C0,NA,14,1000,9629.493498019605,98125.15202100661,5399.1205884,15028.614086419606
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,Cpeak,NA,14,1000,9616.801855341633,98073.91424702555,5399.1205884,15015.922443741634
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,Crenew,NA,14,1000,9166.250877831968,97605.27481373746,5399.1205884,14565.371466231969
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,C0,NA,14,1000,9849.014244183278,101328.31662828402,5399.1205884,15248.134832583277
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,Cpeak,NA,14,1000,9835.412127289606,101275.55883701816,5399.1205884,15234.532715689606
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,Crenew,NA,14,1000,9385.580796586328,100823.25605398885,5399.1205884,14784.701384986329
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,C0,NA,14,200,9030.175796123756,90621.89892609912,4199.1205883,13229.296384423757
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,Cpeak,NA,14,200,9019.172484614124,90587.52102750223,4199.1205883,13218.293072914124
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,Crenew,NA,14,200,8986.582589642914,90680.59720687376,4199.1205883,13185.703177942914
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,C0,NA,14,200,9207.418534987186,93681.47276930136,4199.1205883,13406.539123287186
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,Cpeak,NA,14,200,9196.701118105346,93640.42664320793,4199.1205883,13395.821706405346
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,Crenew,NA,14,200,9169.143178730996,93743.43220216373,4199.1205883,13368.263767030996
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,C0,NA,14,200,9418.09356804557,96882.06885239147,4199.1205883,13617.21415634557
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,Cpeak,NA,14,200,9402.61837456055,96810.9640031406,4199.1205883,13601.73896286055
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,Crenew,NA,14,200,9383.040819953729,96956.52688592454,4199.1205883,13582.161408253729
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,C0,NA,14,500,9213.426233953822,92477.34388961863,4649.1205882,13862.546822153821
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,Cpeak,NA,14,500,9201.111525538006,92432.66274156561,4649.1205882,13850.232113738006
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,Crenew,NA,14,500,8987.097374566725,92367.19190060967,4649.1205882,13636.217962766725
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,C0,NA,14,500,9395.938914920796,95520.11623594923,4649.1205882,14045.059503120796
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,Cpeak,NA,14,500,9384.570692193902,95479.29952827207,4649.1205882,14033.691280393901
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,Crenew,NA,14,500,9172.534453428809,95420.10771396439,4649.1205882,13821.655041628808
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,C0,NA,14,500,9607.807184210771,98710.579993514315,4649.1205882,14256.92777241077
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,Cpeak,NA,14,500,9595.349776957952,98663.69513043438,4649.1205882,14244.470365157951
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,Crenew,NA,14,500,9390.6835426731,98665.43142507362,4649.1205882,14039.8041308731
Mod,Nom,Real,CH,Hlow,R,NA,NA,C0,15.5,NA,NA,20796.7381473,196353.645422,1661.6470585,22458.385205799997
Mod,Nom,Real,CH,Hlow,Rb,NA,NA,C0,6.5,NA,NA,7627.20354,66515.252408,1107.7647064,8734.9682464
Mod,Nom,Real,CH,Hlow,Rl,NA,NA,C0,9,NA,NA,13169.5346054,129838.393014,553.8823529800001,13723.41695838
NA,NA,NA,AK,Hhigh,NA,HP,1,C0,NA,4,135,262.3473049388336,5154.6348642449,517.64705883,779.9943637688336
NA,NA,NA,AK,Hhigh,NA,HP,1,Cpeak,NA,4,135,262.16652082737363,5154.322336917149,517.64705883,779.8135796573736
NA,NA,NA,AK,Hhigh,NA,HP,1,Crenew,NA,4,135,217.883536667631,5990.06274617767,517.64705883,735.530595497631
NA,NA,NA,AK,Hhigh,NA,HP,2,C0,NA,4,135,388.6537947760553,7616.4832648739575,517.64705883,906.3008536060553
NA,NA,NA,AK,Hhigh,NA,HP,2,Cpeak,NA,4,135,388.6106460989145,7616.291865487938,517.64705883,906.2577049289146
NA,NA,NA,AK,Hhigh,NA,HP,2,Crenew,NA,4,135,244.1169175077721,6621.313135036498,517.64705883,761.7639763377721
NA,NA,NA,AK,Hhigh,NA,HP,3,C0,NA,4,180,544.2566345197138,10419.699601245824,647.05882351,1191.3154580297137
NA,NA,NA,AK,Hhigh,NA,HP,3,Cpeak,NA,4,180,543.8806446640776,10419.563553834148,647.05882351,1190.9394681740778
NA,NA,NA,AK,Hhigh,NA,HP,3,Crenew,NA,4,180,344.92017181351144,9351.936704287511,647.05882351,991.9789953235115
NA,NA,NA,AK,Hhigh,NA,HP,4,C0,NA,4,300,724.3741439861761,13973.292666226596,841.1764706399999,1565.550614626176
NA,NA,NA,AK,Hhigh,NA,HP,4,Cpeak,NA,4,300,724.2807747040022,13972.997260782558,841.1764706399999,1565.457245344002
NA,NA,NA,AK,Hhigh,NA,HP,4,Crenew,NA,4,300,637.9521067694535,17692.504843752835,841.1764706399999,1479.1285774094536
NA,NA,NA,AK,Hhigh,NA,HP,5,C0,NA,4,300,864.1187922400928,16450.741648424777,841.1764706399999,1705.2952628800927
NA,NA,NA,AK,Hhigh,NA,HP,5,Cpeak,NA,4,300,863.8298572565318,16450.552245924235,841.1764706399999,1705.0063278965317
NA,NA,NA,AK,Hhigh,NA,HP,5,Crenew,NA,4,300,670.8977306094598,18502.945410472887,841.1764706399999,1512.0742012494597
NA,NA,NA,AK,Hhigh,NA,HPo,1,C0,NA,4,162,273.0579218202542,5350.188232564447,582.35294117,855.4108629902541
NA,NA,NA,AK,Hhigh,NA,HPo,1,Cpeak,NA,4,162,272.93225515408653,5350.396515669205,582.35294117,855.2851963240865
NA,NA,NA,AK,Hhigh,NA,HPo,1,Crenew,NA,4,162,255.96092674538318,7052.001468379118,582.35294117,838.3138679153832
NA,NA,NA,AK,Hhigh,NA,HPo,2,C0,NA,4,162,399.3981952484774,7814.725527408987,582.35294117,981.7511364184775
NA,NA,NA,AK,Hhigh,NA,HPo,2,Cpeak,NA,4,162,399.3619320571689,7814.78862512165,582.35294117,981.7148732271689
NA,NA,NA,AK,Hhigh,NA,HPo,2,Crenew,NA,4,162,284.3745094545444,7767.595804480442,582.35294117,866.7274506245444
NA,NA,NA,AK,Hhigh,NA,HPo,3,C0,NA,4,216,562.0312415726834,10741.838092646918,679.4117646799999,1241.4430062526833
NA,NA,NA,AK,Hhigh,NA,HPo,3,Cpeak,NA,4,216,561.8825355836752,10741.832735909651,679.4117646799999,1241.2943002636753
NA,NA,NA,AK,Hhigh,NA,HPo,3,Crenew,NA,4,216,416.98484043674995,11440.553314605633,679.4117646799999,1096.39660511675
NA,NA,NA,AK,Hhigh,NA,HPo,4,C0,NA,4,360,755.2306354801531,14547.42627067877,905.8823529800001,1661.1129884601532
NA,NA,NA,AK,Hhigh,NA,HPo,4,Cpeak,NA,4,360,754.6639292639265,14546.66317065333,905.8823529800001,1660.5462822439267
NA,NA,NA,AK,Hhigh,NA,HPo,4,Crenew,NA,4,360,777.8641540247675,21776.15173361873,905.8823529800001,1683.7465070047674
NA,NA,NA,AK,Hhigh,NA,HPo,5,C0,NA,4,360,896.5041292829203,17024.689423936146,905.8823529800001,1802.3864822629203
NA,NA,NA,AK,Hhigh,NA,HPo,5,Cpeak,NA,4,360,896.2663468543736,17024.573859317294,905.8823529800001,1802.1486998343737
NA,NA,NA,AK,Hhigh,NA,HPo,5,Crenew,NA,4,360,815.5762880892017,22674.204039207834,905.8823529800001,1721.4586410692018
NA,NA,NA,AK,Hlow,NA,HP,1,C0,NA,4,135,333.8136208248901,5154.6348642449,517.64705883,851.4606796548901
NA,NA,NA,AK,Hlow,NA,HP,1,Cpeak,NA,4,135,333.70882581043855,5154.322336917149,517.64705883,851.3558846404385
NA,NA,NA,AK,Hlow,NA,HP,1,Crenew,NA,4,135,293.16694077941554,5995.206335575355,517.64705883,810.8139996094155
NA,NA,NA,AK,Hlow,NA,HP,2,C0,NA,4,135,495.1100499328413,7616.4832648739575,517.64705883,1012.7571087628413
NA,NA,NA,AK,Hlow,NA,HP,2,Cpeak,NA,4,135,495.12854268850174,7616.291865487938,517.64705883,1012.7756015185017
NA,NA,NA,AK,Hlow,NA,HP,2,Crenew,NA,4,135,329.3583751955369,6628.891817176848,517.64705883,847.0054340255369
NA,NA,NA,AK,Hlow,NA,HP,3,C0,NA,4,180,691.9837586431798,10419.699601245824,647.05882351,1339.0425821531799
NA,NA,NA,AK,Hlow,NA,HP,3,Cpeak,NA,4,180,691.5676165025064,10419.563553834148,647.05882351,1338.6264400125065
NA,NA,NA,AK,Hlow,NA,HP,3,Crenew,NA,4,180,461.6720177672947,9367.68731995979,647.05882351,1108.7308412772948
NA,NA,NA,AK,Hlow,NA,HP,4,C0,NA,4,300,903.3885163386137,13973.292666226596,841.1764706399999,1744.5649869786137
NA,NA,NA,AK,Hlow,NA,HP,4,Cpeak,NA,4,300,903.1833273151553,13972.997260782558,841.1764706399999,1744.3597979551553
NA,NA,NA,AK,Hlow,NA,HP,4,Crenew,NA,4,300,844.7457051417498,17713.125751882104,841.1764706399999,1685.9221757817497
NA,NA,NA,AK,Hlow,NA,HP,5,C0,NA,4,300,1061.12169008693,16450.741648424777,841.1764706399999,1902.2981607269298
NA,NA,NA,AK,Hlow,NA,HP,5,Cpeak,NA,4,300,1060.685550188106,16450.552245924235,841.1764706399999,1901.8620208281059
NA,NA,NA,AK,Hlow,NA,HP,5,Crenew,NA,4,300,887.6422830989586,18531.438252832057,841.1764706399999,1728.8187537389585
NA,NA,NA,AK,Hlow,NA,HPo,1,C0,NA,4,162,347.1062517075307,5350.188232564447,582.35294117,929.4591928775308
NA,NA,NA,AK,Hlow,NA,HPo,1,Cpeak,NA,4,162,346.88673673200805,5350.396515669205,582.35294117,929.239677902008
NA,NA,NA,AK,Hlow,NA,HPo,1,Crenew,NA,4,162,344.0085156334741,7060.037898827352,582.35294117,926.3614568034741
NA,NA,NA,AK,Hlow,NA,HPo,2,C0,NA,4,162,508.5817261878343,7814.725527408987,582.35294117,1090.9346673578343
NA,NA,NA,AK,Hlow,NA,HPo,2,Cpeak,NA,4,162,508.6794422856557,7814.78862512165,582.35294117,1091.0323834556557
NA,NA,NA,AK,Hlow,NA,HPo,2,Crenew,NA,4,162,382.4432382687478,7771.21391731669,582.35294117,964.7961794387478
NA,NA,NA,AK,Hlow,NA,HPo,3,C0,NA,4,216,714.3715392538884,10741.838092646918,679.4117646799999,1393.7833039338884
NA,NA,NA,AK,Hlow,NA,HPo,3,Cpeak,NA,4,216,714.1539392889782,10741.832735909651,679.4117646799999,1393.5657039689781
NA,NA,NA,AK,Hlow,NA,HPo,3,Crenew,NA,4,216,557.6931796397234,11458.097956722166,679.4117646799999,1237.1049443197235
NA,NA,NA,AK,Hlow,NA,HPo,4,C0,NA,4,360,944.7069119470816,14547.42627067877,905.8823529800001,1850.5892649270818
NA,NA,NA,AK,Hlow,NA,HPo,4,Cpeak,NA,4,360,943.745255200496,14546.66317065333,905.8823529800001,1849.627608180496
NA,NA,NA,AK,Hlow,NA,HPo,4,Crenew,NA,4,360,1030.5939184015226,21808.584846973816,905.8823529800001,1936.4762713815226
NA,NA,NA,AK,Hlow,NA,HPo,5,C0,NA,4,360,1102.614077701224,17024.689423936146,905.8823529800001,2008.496430681224
NA,NA,NA,AK,Hlow,NA,HPo,5,Cpeak,NA,4,360,1102.4099486384257,17024.573859317294,905.8823529800001,2008.2923016184259
NA,NA,NA,AK,Hlow,NA,HPo,5,Crenew,NA,4,360,1078.8995706404644,22708.61522294618,905.8823529800001,1984.7819236204646
NA,NA,NA,CH,Hhigh,NA,HP,1,C0,NA,4,135,291.95055359790734,5605.189053939244,517.64705883,809.5976124279073
NA,NA,NA,CH,Hhigh,NA,HP,1,Cpeak,NA,4,135,291.9928598862603,5605.094826296327,517.64705883,809.6399187162604
NA,NA,NA,CH,Hhigh,NA,HP,1,Crenew,NA,4,135,232.85065135088567,6318.062858408263,517.64705883,750.4977101808856
NA,NA,NA,CH,Hhigh,NA,HP,2,C0,NA,4,135,427.3017482956974,8205.807473984423,517.64705883,944.9488071256974
NA,NA,NA,CH,Hhigh,NA,HP,2,Cpeak,NA,4,135,427.0867567013453,8204.770408794699,517.64705883,944.7338155313453
NA,NA,NA,CH,Hhigh,NA,HP,2,Crenew,NA,4,135,260.5611679965407,6964.825364973232,517.64705883,778.2082268265407
NA,NA,NA,CH,Hhigh,NA,HP,3,C0,NA,4,180,597.9899603598814,11221.736947565189,647.05882351,1245.0487838698814
NA,NA,NA,CH,Hhigh,NA,HP,3,Cpeak,NA,4,180,597.3666739969428,11221.19529498893,647.05882351,1244.425497506943
NA,NA,NA,CH,Hhigh,NA,HP,3,Crenew,NA,4,180,363.43802373542684,9736.184943963202,647.05882351,1010.4968472454268
NA,NA,NA,CH,Hhigh,NA,HP,4,C0,NA,4,300,799.6598528058187,15115.68207477945,841.1764706399999,1640.8363234458186
NA,NA,NA,CH,Hhigh,NA,HP,4,Cpeak,NA,4,300,799.3217537267794,15114.756891254587,841.1764706399999,1640.4982243667794
